a,K,t,y
5,0.21190347416390592,0.40018190086402905,0.011069908302360288
5,0.21190347416390592,0.4802182810368349,0.014949712784658127
5,0.21190347416390592,0.5602546612096407,0.01918886664918002
5,0.21190347416390592,0.6402910413824465,0.023752098843741055
5,0.21190347416390592,0.7203274215552523,0.02861501328966101
5,0.21190347416390592,0.8003638017280581,0.03376050173500176
5,0.21190347416390592,0.880400181900864,0.03917633333980179
5,0.21190347416390592,0.9604365620736698,0.04485353506371275
5,0.21190347416390592,1.0404729422464756,0.0507853035002263
5,0.21190347416390592,1.1205093224192815,0.05696627386288235
5,0.21190347416390592,1.2005457025920871,0.0633920289924105
5,0.21190347416390592,1.280582082764893,0.07005876966930341
5,0.21190347416390592,1.360618462937699,0.07696309333266599
5,0.21190347416390592,1.4406548431105046,0.0841018456555069
5,0.21190347416390592,1.5206912232833105,0.09147202108587764
5,0.21190347416390592,1.6007276034561162,0.0990706962986069
5,0.21190347416390592,1.680763983628922,0.1068949857679501
5,0.21190347416390592,1.760800363801728,0.11494201221008928
5,0.21190347416390592,1.8408367439745337,0.12320888702246756
5,0.21190347416390592,1.9208731241473396,0.13169269744505951
5,0.21190347416390592,2.0009095043201452,0.14039049824265692
5,0.21190347416390592,2.080945884492951,0.14929930642899492
5,0.21190347416390592,2.160982264665757,0.15841609803857404
5,0.21190347416390592,2.241018644838563,0.16773780627798904
5,0.21190347416390592,2.321055025011369,0.1772613206076255
5,0.21190347416390592,2.4010914051841743,0.18698348645179208
5,0.21190347416390592,2.48112778535698,0.196901105334284
5,0.21190347416390592,2.561164165529786,0.20701093530285383
5,0.21190347416390592,2.641200545702592,0.2173096915507424
5,0.21190347416390592,2.721236925875398,0.2277940471734467
5,0.21190347416390592,2.8012733060482033,0.238460634019077
5,0.21190347416390592,2.8813096862210092,0.24930604360421454
5,0.21190347416390592,2.961346066393815,0.2603268280762919
5,0.21190347416390592,3.041382446566621,0.27151950120964147
5,0.21190347416390592,3.121418826739427,0.2828805394264706
5,0.21190347416390592,3.2014552069122324,0.2944063828367875
5,0.21190347416390592,3.2814915870850383,0.3060934362931585
5,0.21190347416390592,3.361527967257844,0.3179380704574271
5,0.21190347416390592,3.44156434743065,0.32993662287736036
5,0.21190347416390592,3.521600727603456,0.3420853990717558
5,0.21190347416390592,3.601637107776262,0.3543806736229156
5,0.21190347416390592,3.6816734879490673,0.36681869127565336
5,0.21190347416390592,3.7617098681218732,0.3793956680421655
5,0.21190347416390592,3.841746248294679,0.3921077923122163
5,0.21190347416390592,3.921782628467485,0.4049512259681615
5,0.21190347416390592,4.0018190086402905,0.41792210550438785
5,0.21190347416390592,4.081855388813096,0.4310165431507774
5,0.21190347416390592,4.161891768985902,0.44423062799983576
5,0.21190347416390592,4.241928149158708,0.4575604271371287
5,0.21190347416390592,4.321964529331514,0.4710019867746939
5,0.21190347416390592,4.40200090950432,0.48455133338709094
5,0.21190347416390592,4.482037289677126,0.49820447484976565
5,0.21190347416390592,4.562073669849932,0.5119574015794036
5,0.21190347416390592,4.642110050022738,0.5258060876759527
5,0.21190347416390592,4.722146430195543,0.5397464920659942
5,0.21190347416390592,4.802182810368349,0.5537745596471466
5,0.21190347416390592,4.8822191905411545,0.5678862224331832
5,0.21190347416390592,4.96225557071396,0.5820774006995507
5,0.21190347416390592,5.042291950886766,0.5963440041289715
5,0.21190347416390592,5.122328331059572,0.610681932956819
5,0.21190347416390592,5.202364711232378,0.6250870791159527
5,0.21190347416390592,5.282401091405184,0.6395553273807
5,0.21190347416390592,5.36243747157799,0.6540825565096787
5,0.21190347416390592,5.442473851750796,0.6686646403871467
5,0.21190347416390592,5.522510231923602,0.6832974491625745
5,0.21190347416390592,5.602546612096407,0.6979768503881344
5,0.21190347416390592,5.682582992269213,0.7126987101537979
5,0.21190347416390592,5.7626193724420185,0.7274588942197423
5,0.21190347416390592,5.842655752614824,0.7422532691457633
5,0.21190347416390592,5.92269213278763,0.7570777034173903
5,0.21190347416390592,6.002728512960436,0.7719280685684126
5,0.21190347416390592,6.082764893133242,0.7868002402995128
5,0.21190347416390592,6.162801273306048,0.8016900995927168
5,0.21190347416390592,6.242837653478854,0.8165935338213679
5,0.21190347416390592,6.32287403365166,0.8315064378553306
5,0.21190347416390592,6.402910413824465,0.8464247151611397
5,0.21190347416390592,6.482946793997271,0.861344278896805
5,0.21190347416390592,6.562983174170077,0.8762610530009888
5,0.21190347416390592,6.6430195543428825,0.8911709732762747
5,0.21190347416390592,6.723055934515688,0.9060699884662461
5,0.21190347416390592,6.803092314688494,0.9209540613260992
5,0.21190347416390592,6.8831286948613,0.9358191696865148
5,0.21190347416390592,6.963165075034106,0.9506613075105166
5,0.21190347416390592,7.043201455206912,0.9654764859430495
5,0.21190347416390592,7.123237835379718,0.9802607343530061
5,0.21190347416390592,7.203274215552524,0.9950101013674421
5,0.21190347416390592,7.283310595725329,1.0097206558977172
5,0.21190347416390592,7.363346975898135,1.0243884881573049
5,0.21190347416390592,7.443383356070941,1.0390097106710123
5,0.21190347416390592,7.5234197362437465,1.0535804592753657
5,0.21190347416390592,7.603456116416552,1.068096894109903
5,0.21190347416390592,7.683492496589358,1.0825552005991352
5,0.21190347416390592,7.763528876762164,1.0969515904249305
5,0.21190347416390592,7.84356525693497,1.1112823024890812
5,0.21190347416390592,7.923601637107776,1.1255436038658204
5,0.21190347416390592,8.003638017280581,1.139731790744052
5,0.21190347416390592,8.083674397453388,1.1538431893590704
5,0.21190347416390592,8.163710777626193,1.1678741569135351
5,0.21190347416390592,8.243747157799,1.1818210824874904
5,0.21190347416390592,8.323783537971805,1.1956803879371989
5,0.21190347416390592,8.403819918144611,1.209448528782582
5,0.21190347416390592,8.483856298317416,1.2231219950830579
5,0.21190347416390592,8.563892678490221,1.2366973123015579
5,0.21190347416390592,8.643929058663028,1.250171042156533
5,0.21190347416390592,8.723965438835833,1.2635397834617388
5,0.21190347416390592,8.80400181900864,1.2768001729536076
5,0.21190347416390592,8.884038199181445,1.289948886106018
5,0.21190347416390592,8.964074579354252,1.3029826379322662
5,0.21190347416390592,9.044110959527057,1.3158981837740664
5,0.21190347416390592,9.124147339699864,1.3286923200773855
5,0.21190347416390592,9.204183719872669,1.3413618851549547
5,0.21190347416390592,9.284220100045475,1.3539037599352652
5,0.21190347416390592,9.36425648021828,1.3663148686978992
5,0.21190347416390592,9.444292860391085,1.3785921797950198
5,0.21190347416390592,9.524329240563892,1.3907327063588686
5,0.21190347416390592,9.604365620736697,1.4027335069951092
5,0.21190347416390592,9.684402000909504,1.414591686461874
5,0.21190347416390592,9.764438381082309,1.4263043963343565
5,0.21190347416390592,9.844474761255116,1.4378688356548217
5,0.21190347416390592,9.92451114142792,1.4492822515678838
5,0.21190347416390592,10.004547521600728,1.460541939940924
5,0.21190347416390592,10.084583901773533,1.4716452459695197
5,0.21190347416390592,10.16462028194634,1.4825895647677587
5,0.21190347416390592,10.244656662119144,1.4933723419433211
5,0.21190347416390592,10.32469304229195,1.5039910741572087
5,0.21190347416390592,10.404729422464756,1.5144433096680165
5,0.21190347416390592,10.484765802637561,1.5247266488606361
5,0.21190347416390592,10.564802182810368,1.53483874475929
5,0.21190347416390592,10.644838562983173,1.544777303524801
5,0.21190347416390592,10.72487494315598,1.5545400849359998
5,0.21190347416390592,10.804911323328785,1.5641249028551898
5,0.21190347416390592,10.884947703501592,1.5735296256775761
5,0.21190347416390592,10.964984083674397,1.5827521767645887
5,0.21190347416390592,11.045020463847203,1.591790534861017
5,0.21190347416390592,11.125056844020008,1.6006427344958964
5,0.21190347416390592,11.205093224192813,1.6093068663670695
5,0.21190347416390592,11.28512960436562,1.6177810777093709
5,0.21190347416390592,11.365165984538425,1.626063572646376
5,0.21190347416390592,11.445202364711232,1.634152612525663
5,0.21190347416390592,11.525238744884037,1.6420465162375388
5,0.21190347416390592,11.605275125056844,1.6497436605171951
5,0.21190347416390592,11.685311505229649,1.657242480230245
5,0.21190347416390592,11.765347885402456,1.664541468641619
5,0.21190347416390592,11.84538426557526,1.6716391776677861
5,0.21190347416390592,11.925420645748067,1.6785342181122769
5,0.21190347416390592,12.005457025920872,1.6852252598844915
5,0.21190347416390592,12.085493406093677,1.6917110322017788
5,0.21190347416390592,12.165529786266484,1.6979903237747729
5,0.21190347416390592,12.24556616643929,1.7040619829759902
5,0.21190347416390592,12.325602546612096,1.7099249179916751
5,0.21190347416390592,12.405638926784901,1.7155780969569105
5,0.21190347416390592,12.485675306957708,1.7210205480739922
5,0.21190347416390592,12.565711687130513,1.7262513597140874
5,0.21190347416390592,12.64574806730332,1.7312696805021908
5,0.21190347416390592,12.725784447476125,1.736074719385401
5,0.21190347416390592,12.80582082764893,1.7406657456845471
5,0.21190347416390592,12.885857207821736,1.7450420891291925
5,0.21190347416390592,12.965893587994541,1.7492031398760552
5,0.21190347416390592,13.045929968167348,1.7531483485108839
5,0.21190347416390592,13.125966348340153,1.7568772260338303
5,0.21190347416390592,13.20600272851296,1.7603893438283742
5,0.21190347416390592,13.286039108685765,1.7636843336138486
5,0.21190347416390592,13.366075488858572,1.7667618873816247
5,0.21190347416390592,13.446111869031377,1.7696217573150177
5,0.21190347416390592,13.526148249204184,1.7722637556929814
5,0.21190347416390592,13.606184629376989,1.7746877547776603
5,0.21190347416390592,13.686221009549794,1.7768936866858749
5,0.21190347416390592,13.7662573897226,1.7788815432446177
5,0.21190347416390592,13.846293769895405,1.7806513758306466
5,0.21190347416390592,13.926330150068212,1.782203295194255
5,0.21190347416390592,14.006366530241017,1.7835374712673218
5,0.21190347416390592,14.086402910413824,1.7846541329557222
5,0.21190347416390592,14.166439290586629,1.7855535679162118
5,0.21190347416390592,14.246475670759436,1.7862361223178782
5,0.21190347416390592,14.32651205093224,1.7867022005882707
5,0.21190347416390592,14.406548431105048,1.78695226514432
5,0.21190347416390592,14.486584811277853,1.78698683610816
5,0.21190347416390592,14.566621191450658,1.786806491007977
5,0.21190347416390592,14.646657571623464,1.7864118644639926
5,0.21190347416390592,14.72669395179627,1.7858036478597301
5,0.21190347416390592,14.806730331969076,1.7849825889986757
5,0.21190347416390592,14.886766712141881,1.7839494917464722
5,0.21190347416390592,14.966803092314688,1.7827052156587904
5,0.21190347416390592,15.046839472487493,1.781250675595006
5,0.21190347416390592,15.1268758526603,1.7795868413178357
5,0.21190347416390592,15.206912232833105,1.77771473707908
5,0.21190347416390592,15.286948613005912,1.7756354411916127
5,0.21190347416390592,15.366984993178717,1.7733500855877875
5,0.21190347416390592,15.447021373351522,1.7708598553644057
5,0.21190347416390592,15.527057753524328,1.7681659883144147
5,0.21190347416390592,15.607094133697133,1.7652697744454933
5,0.21190347416390592,15.68713051386994,1.7621725554857004
5,0.21190347416390592,15.767166894042745,1.7588757243763504
5,0.21190347416390592,15.847203274215552,1.7553807247522877
5,0.21190347416390592,15.927239654388357,1.7516890504097415
5,0.21190347416390592,16.007276034561162,1.74780224476194
5,0.21190347416390592,16.08731241473397,1.7437219002826585
5,0.21190347416390592,16.167348794906776,1.7394496579378957
5,0.21190347416390592,16.24738517507958,1.734987206605857
5,0.21190347416390592,16.327421555252386,1.7303362824854418
5,0.21190347416390592,16.407457935425192,1.7254986684934266
5,0.21190347416390592,16.487494315598,1.7204761936505355
5,0.21190347416390592,16.567530695770802,1.7152707324565948
5,0.21190347416390592,16.64756707594361,1.7098842042549824
5,0.21190347416390592,16.727603456116416,1.704318572586562
5,0.21190347416390592,16.807639836289223,1.6985758445333132
5,0.21190347416390592,16.887676216462026,1.6926580700518683
5,0.21190347416390592,16.967712596634833,1.686567341297154
5,0.21190347416390592,17.04774897680764,1.6803057919363629
5,0.21190347416390592,17.127785356980443,1.67387559645346
5,0.21190347416390592,17.20782173715325,1.667278969444441
5,0.21190347416390592,17.287858117326056,1.6605181649035607
5,0.21190347416390592,17.367894497498863,1.6535954755007538
5,0.21190347416390592,17.447930877671666,1.6465132318504634
5,0.21190347416390592,17.527967257844473,1.6392738017721058
5,0.21190347416390592,17.60800363801728,1.631879589542392
5,0.21190347416390592,17.688040018190087,1.6243330351397365
5,0.21190347416390592,17.76807639836289,1.616636613480976
5,0.21190347416390592,17.848112778535697,1.6087928336506323
5,0.21190347416390592,17.928149158708504,1.600804238122948
5,0.21190347416390592,18.008185538881307,1.5926734019769235
5,0.21190347416390592,18.088221919054114,1.5844029321045972
5,0.21190347416390592,18.16825829922692,1.5759954664127933
5,0.21190347416390592,18.248294679399727,1.5674536730185813
5,0.21190347416390592,18.32833105957253,1.5587802494386798
5,0.21190347416390592,18.408367439745337,1.5499779217730414
5,0.21190347416390592,18.488403819918144,1.5410494438828621
5,0.21190347416390592,18.56844020009095,1.5319975965632482
5,0.21190347416390592,18.648476580263754,1.5228251867107856
5,0.21190347416390592,18.72851296043656,1.5135350464862558
5,0.21190347416390592,18.808549340609368,1.5041300324727298
5,0.21190347416390592,18.88858572078217,1.4946130248292921
5,0.21190347416390592,18.968622100954978,1.4849869264406348
5,0.21190347416390592,19.048658481127784,1.4752546620627633
5,0.21190347416390592,19.12869486130059,1.4654191774650598
5,0.21190347416390592,19.208731241473394,1.4554834385689457
5,0.21190347416390592,19.2887676216462,1.4454504305833924
5,0.21190347416390592,19.368804001819008,1.4353231571375193
5,0.21190347416390592,19.448840381991815,1.4251046394105282
5,0.21190347416390592,19.528876762164618,1.4147979152592145
5,0.21190347416390592,19.608913142337425,1.4044060383433057
5,0.21190347416390592,19.68894952251023,1.3939320772488653
5,0.21190347416390592,19.768985902683035,1.3833791146100143
5,0.21190347416390592,19.84902228285584,1.3727502462292047
5,0.21190347416390592,19.92905866302865,1.3620485801962994
5,0.21190347416390592,20.009095043201455,1.3512772360066954
5,0.21190347416390592,20.08913142337426,1.3404393436787365
5,0.21190347416390592,20.169167803547065,1.329538042870656
5,0.21190347416390592,20.249204183719872,1.3185764819972956
5,0.21190347416390592,20.32924056389268,1.3075578173468378
5,0.21190347416390592,20.409276944065482,1.2964852121977972
5,0.21190347416390592,20.48931332423829,1.2853618359365073
5,0.21190347416390592,20.569349704411096,1.2741908631753427
5,0.21190347416390592,20.6493860845839,1.2629754728719202
5,0.21190347416390592,20.729422464756706,1.2517188474495093
5,0.21190347416390592,20.809458844929512,1.2404241719188944
5,0.21190347416390592,20.88949522510232,1.2290946330019228
5,0.21190347416390592,20.969531605275122,1.2177334182569715
5,0.21190347416390592,21.04956798544793,1.2063437152065681
5,0.21190347416390592,21.129604365620736,1.1949287104673993
5,0.21190347416390592,21.209640745793543,1.1834915888829347
5,0.21190347416390592,21.289677125966346,1.172035532658898
5,0.21190347416390592,21.369713506139153,1.160563720501811
5,0.21190347416390592,21.44974988631196,1.1490793267608432
5,0.21190347416390592,21.529786266484763,1.1375855205731853
5,0.21190347416390592,21.60982264665757,1.1260854650131729
5,0.21190347416390592,21.689859026830376,1.1145823162453854
5,0.21190347416390592,21.769895407003183,1.103079222681935
5,0.21190347416390592,21.849931787175986,1.0915793241441687
5,0.21190347416390592,21.929968167348793,1.0800857510289992
5,0.2518613263065102,0.0,0.0
5,0.2518613263065102,0.08003638017280582,0.0007284743310277102
5,0.2518613263065102,0.16007276034561163,0.0026550860101310766
5,0.2518613263065102,0.24010914051841745,0.005488343715306519
5,0.2518613263065102,0.32014552069122326,0.009031428718238555
5,0.2518613263065102,0.40018190086402905,0.013151148043471644
5,0.2518613263065102,0.4802182810368349,0.01775705967851689
5,0.2518613263065102,0.5602546612096407,0.02278743723991252
5,0.2518613263065102,0.6402910413824465,0.028199833336673478
5,0.2518613263065102,0.7203274215552523,0.03396473499766718
5,0.2518613263065102,0.8003638017280581,0.04006129813788633
5,0.2518613263065102,0.880400181900864,0.04647447992927891
5,0.2518613263065102,0.9604365620736698,0.0531931110972798
5,0.2518613263065102,1.0404729422464756,0.06020860020868079
5,0.2518613263065102,1.1205093224192815,0.06751406290285847
5,0.2518613263065102,1.2005457025920871,0.07510373685200632
5,0.2518613263065102,1.280582082764893,0.08297258884574944
5,0.2518613263065102,1.360618462937699,0.09111605106242887
5,0.2518613263065102,1.4406548431105046,0.09952984420904797
5,0.2518613263065102,1.5206912232833105,0.10820985907607662
5,0.2518613263065102,1.6007276034561162,0.11715207737527127
5,0.2518613263065102,1.680763983628922,0.12635251899653482
5,0.2518613263065102,1.760800363801728,0.13580720703420618
5,0.2518613263065102,1.8408367439745337,0.1455121447668054
5,0.2518613263065102,1.9208731241473396,0.15546330067953298
5,0.2518613263065102,2.0009095043201452,0.16565659889987722
5,0.2518613263065102,2.080945884492951,0.17608791327803774
5,0.2518613263065102,2.160982264665757,0.18675306392302268
5,0.2518613263065102,2.241018644838563,0.19764781539468582
5,0.2518613263065102,2.321055025011369,0.20876787601379543
5,0.2518613263065102,2.4010914051841743,0.22010889792827376
5,0.2518613263065102,2.48112778535698,0.23166647769211213
5,0.2518613263065102,2.561164165529786,0.2434361571930553
5,0.2518613263065102,2.641200545702592,0.25541342481866
5,0.2518613263065102,2.721236925875398,0.2675937167863113
5,0.2518613263065102,2.8012733060482033,0.2799724185869723
5,0.2518613263065102,2.8813096862210092,0.2925448665087081
5,0.2518613263065102,2.961346066393815,0.30530634921695876
5,0.2518613263065102,3.041382446566621,0.318252109375892
5,0.2518613263065102,3.121418826739427,0.3313773453001051
5,0.2518613263065102,3.2014552069122324,0.3446772126292739
5,0.2518613263065102,3.2814915870850383,0.358146826020577
5,0.2518613263065102,3.361527967257844,0.37178126085522856
5,0.2518613263065102,3.44156434743065,0.38557555495646145
5,0.2518613263065102,3.521600727603456,0.3995247103169826
5,0.2518613263065102,3.601637107776262,0.4136236948343768
5,0.2518613263065102,3.6816734879490673,0.427867444053247
5,0.2518613263065102,3.7617098681218732,0.4422508629130798
5,0.2518613263065102,3.841746248294679,0.4567688275009693
5,0.2518613263065102,3.921782628467485,0.4714161868084235
5,0.2518613263065102,4.0018190086402905,0.4861877644915405
5,0.2518613263065102,4.081855388813096,0.5010783606338879
5,0.2518613263065102,4.161891768985902,0.5160827535114453
5,0.2518613263065102,4.241928149158708,0.5311957013589907
5,0.2518613263065102,4.321964529331514,0.5464119441373274
5,0.2518613263065102,4.40200090950432,0.5617262053007561
5,0.2518613263065102,4.482037289677126,0.5771331935642059
5,0.2518613263065102,4.562073669849932,0.5926276046694442
5,0.2518613263065102,4.642110050022738,0.6082041231497881
5,0.2518613263065102,4.722146430195543,0.6238574240927472
5,0.2518613263065102,4.802182810368349,0.6395821749000272
5,0.2518613263065102,4.8822191905411545,0.6553730370443325
5,0.2518613263065102,4.96225557071396,0.6712246678224035
5,0.2518613263065102,5.042291950886766,0.6871317221037346
5,0.2518613263065102,5.122328331059572,0.7030888540744128
5,0.2518613263065102,5.202364711232378,0.7190907189755326
5,0.2518613263065102,5.282401091405184,0.7351319748356345
5,0.2518613263065102,5.36243747157799,0.751207284196627
5,0.2518613263065102,5.442473851750796,0.7673113158326507
5,0.2518613263065102,5.522510231923602,0.7834387464613495
5,0.2518613263065102,5.602546612096407,0.7995842624470201
5,0.2518613263065102,5.682582992269213,0.8157425614951074
5,0.2518613263065102,5.7626193724420185,0.8319083543375296
5,0.2518613263065102,5.842655752614824,0.8480763664083111
5,0.2518613263065102,5.92269213278763,0.8642413395090125
5,0.2518613263065102,6.002728512960436,0.8803980334634482
5,0.2518613263065102,6.082764893133242,0.896541227761193
5,0.2518613263065102,6.162801273306048,0.912665723189372
5,0.2518613263065102,6.242837653478854,0.9287663434522517
5,0.2518613263065102,6.32287403365166,0.9448379367781392
5,0.2518613263065102,6.402910413824465,0.9608753775131094
5,0.2518613263065102,6.482946793997271,0.9768735677010889
5,0.2518613263065102,6.562983174170077,0.9928274386498231
5,0.2518613263065102,6.6430195543428825,1.0087319524822667
5,0.2518613263065102,6.723055934515688,1.0245821036729397
5,0.2518613263065102,6.803092314688494,1.0403729205687993
5,0.2518613263065102,6.8831286948613,1.0560994668941834
5,0.2518613263065102,6.963165075034106,1.0717568432393885
5,0.2518613263065102,7.043201455206912,1.0873401885324507
5,0.2518613263065102,7.123237835379718,1.10284468149371
5,0.2518613263065102,7.203274215552524,1.1182655420727359
5,0.2518613263065102,7.283310595725329,1.1335980328672082
5,0.2518613263065102,7.363346975898135,1.1488374605233505
5,0.2518613263065102,7.443383356070941,1.1639791771175196
5,0.2518613263065102,7.5234197362437465,1.1790185815185656
5,0.2518613263065102,7.603456116416552,1.1939511207305793
5,0.2518613263065102,7.683492496589358,1.2087722912156575
5,0.2518613263065102,7.763528876762164,1.2234776401963194
5,0.2518613263065102,7.84356525693497,1.2380627669372186
5,0.2518613263065102,7.923601637107776,1.2525233240057991
5,0.2518613263065102,8.003638017280581,1.266855018511557
5,0.2518613263065102,8.083674397453388,1.2810536133235715
5,0.2518613263065102,8.163710777626193,1.2951149282659833
5,0.2518613263065102,8.243747157799,1.3090348412911028
5,0.2518613263065102,8.323783537971805,1.3228092896298371
5,0.2518613263065102,8.403819918144611,1.3364342709191392
5,0.2518613263065102,8.483856298317416,1.349905844306184
5,0.2518613263065102,8.563892678490221,1.3632201315289934
5,0.2518613263065102,8.643929058663028,1.3763733179732278
5,0.2518613263065102,8.723965438835833,1.389361653704886
5,0.2518613263065102,8.80400181900864,1.4021814544786524
5,0.2518613263065102,8.884038199181445,1.4148291027216404
5,0.2518613263065102,8.964074579354252,1.4273010484922988
5,0.2518613263065102,9.044110959527057,1.4395938104142436
5,0.2518613263065102,9.124147339699864,1.451703976584797
5,0.2518613263065102,9.204183719872669,1.4636282054580194
5,0.2518613263065102,9.284220100045475,1.4753632267020307
5,0.2518613263065102,9.36425648021828,1.4869058420304246
5,0.2518613263065102,9.444292860391085,1.4982529260075919
5,0.2518613263065102,9.524329240563892,1.5094014268277716
5,0.2518613263065102,9.604365620736697,1.520348367067668
5,0.2518613263065102,9.684402000909504,1.5310908444124707
5,0.2518613263065102,9.764438381082309,1.5416260323551274
5,0.2518613263065102,9.844474761255116,1.5519511808687318
5,0.2518613263065102,9.92451114142792,1.5620636170518951
5,0.2518613263065102,10.004547521600728,1.5719607457469762
5,0.2518613263065102,10.084583901773533,1.5816400501310608
5,0.2518613263065102,10.16462028194634,1.5910990922795831
5,0.2518613263065102,10.244656662119144,1.6003355137024995
5,0.2518613263065102,10.32469304229195,1.6093470358529232
5,0.2518613263065102,10.404729422464756,1.6181314606081505
5,0.2518613263065102,10.484765802637561,1.6266866707230072
5,0.2518613263065102,10.564802182810368,1.6350106302554592
5,0.2518613263065102,10.644838562983173,1.6431013849644391
5,0.2518613263065102,10.72487494315598,1.6509570626798475
5,0.2518613263065102,10.804911323328785,1.6585758736447054
5,0.2518613263065102,10.884947703501592,1.6659561108294254
5,0.2518613263065102,10.964984083674397,1.6730961502182031
5,0.2518613263065102,11.045020463847203,1.6799944510675149
5,0.2518613263065102,11.125056844020008,1.6866495561367385
5,0.2518613263065102,11.205093224192813,1.6930600918908993
5,0.2518613263065102,11.28512960436562,1.699224768675581
5,0.2518613263065102,11.365165984538425,1.7051423808640238
5,0.2518613263065102,11.445202364711232,1.7108118069764549
5,0.2518613263065102,11.525238744884037,1.7162320097717059
5,0.2518613263065102,11.605275125056844,1.7214020363111717
5,0.2518613263065102,11.685311505229649,1.7263210179951873
5,0.2518613263065102,11.765347885402456,1.730988170571888
5,0.2518613263065102,11.84538426557526,1.7354027941186543
5,0.2518613263065102,11.925420645748067,1.7395642729962228
5,0.2518613263065102,12.005457025920872,1.7434720757755764
5,0.2518613263065102,12.085493406093677,1.7471257551377197
5,0.2518613263065102,12.165529786266484,1.7505249477464615
5,0.2518613263065102,12.24556616643929,1.7536693740943357
5,0.2518613263065102,12.325602546612096,1.7565588383217952
5,0.2518613263065102,12.405638926784901,1.7591932280098224
5,0.2518613263065102,12.485675306957708,1.7615725139461151
5,0.2518613263065102,12.565711687130513,1.7636967498650051
5,0.2518613263065102,12.64574806730332,1.7655660721612783
5,0.2518613263065102,12.725784447476125,1.7671806995780779
5,0.2518613263065102,12.80582082764893,1.768540932869074
5,0.2518613263065102,12.885857207821736,1.7696471544350911
5,0.2518613263065102,12.965893587994541,1.7704998279353952
5,0.2518613263065102,13.045929968167348,1.7710994978738523
5,0.2518613263065102,13.125966348340153,1.7714467891601668
5,0.2518613263065102,13.20600272851296,1.7715424066464331
5,0.2518613263065102,13.286039108685765,1.771387134639219
5,0.2518613263065102,13.366075488858572,1.7709818363874272
5,0.2518613263065102,13.446111869031377,1.770327453546181
5,0.2518613263065102,13.526148249204184,1.7694250056169754
5,0.2518613263065102,13.606184629376989,1.768275589364365
5,0.2518613263065102,13.686221009549794,1.7668803782094447
5,0.2518613263065102,13.7662573897226,1.765240621600401
5,0.2518613263065102,13.846293769895405,1.7633576443604118
5,0.2518613263065102,13.926330150068212,1.7612328460131748
5,0.2518613263065102,14.006366530241017,1.7588677000863628
5,0.2518613263065102,14.086402910413824,1.7562637533933014
5,0.2518613263065102,14.166439290586629,1.75342262529317
5,0.2518613263065102,14.246475670759436,1.7503460069300396
5,0.2518613263065102,14.32651205093224,1.7470356604510628
5,0.2518613263065102,14.406548431105048,1.7434934182041342
5,0.2518613263065102,14.486584811277853,1.7397211819153517
5,0.2518613263065102,14.566621191450658,1.7357209218466114
5,0.2518613263065102,14.646657571623464,1.7314946759336698
5,0.2518613263065102,14.72669395179627,1.7270445489050223
5,0.2518613263065102,14.806730331969076,1.7223727113819431
5,0.2518613263065102,14.886766712141881,1.7174813989600375
5,0.2518613263065102,14.966803092314688,1.7123729112726722
5,0.2518613263065102,15.046839472487493,1.707049611036637
5,0.2518613263065102,15.1268758526603,1.7015139230804148
5,0.2518613263065102,15.206912232833105,1.6957683333554228
5,0.2518613263065102,15.286948613005912,1.6898153879306086
5,0.2518613263065102,15.366984993178717,1.6836576919707795
5,0.2518613263065102,15.447021373351522,1.677297908699045
5,0.2518613263065102,15.527057753524328,1.6707387583437676
5,0.2518613263065102,15.607094133697133,1.6639830170704115
5,0.2518613263065102,15.68713051386994,1.6570335158986829
5,0.2518613263065102,15.767166894042745,1.649893139605364
5,0.2518613263065102,15.847203274215552,1.6425648256132426
5,0.2518613263065102,15.927239654388357,1.6350515628665425
5,0.2518613263065102,16.007276034561162,1.627356390693265
5,0.2518613263065102,16.08731241473397,1.6194823976548516
5,0.2518613263065102,16.167348794906776,1.6114327203835843
5,0.2518613263065102,16.24738517507958,1.6032105424081402
5,0.2518613263065102,16.327421555252386,1.5948190929677193
5,0.2518613263065102,16.407457935425192,1.5862616458151704
5,0.2518613263065102,16.487494315598,1.5775415180095345
5,0.2518613263065102,16.567530695770802,1.5686620686984367
5,0.2518613263065102,16.64756707594361,1.5596266978907558
5,0.2518613263065102,16.727603456116416,1.5504388452199953
5,0.2518613263065102,16.807639836289223,1.5411019886987931
5,0.2518613263065102,16.887676216462026,1.5316196434650027
5,0.2518613263065102,16.967712596634833,1.5219953605197785
5,0.2518613263065102,17.04774897680764,1.5122327254581018
5,0.2518613263065102,17.127785356980443,1.502335357192184
5,0.2518613263065102,17.20782173715325,1.492306906668185
5,0.2518613263065102,17.287858117326056,1.4821510555766861
5,0.2518613263065102,17.367894497498863,1.4718715150573545
5,0.2518613263065102,17.447930877671666,1.4614720243982413
5,0.2518613263065102,17.527967257844473,1.4509563497301488
5,0.2518613263065102,17.60800363801728,1.4403282827165127
5,0.2518613263065102,17.688040018190087,1.4295916392392354
5,0.2518613263065102,17.76807639836289,1.4187502580809108
5,0.2518613263065102,17.848112778535697,1.40780799960388
5,0.2518613263065102,17.928149158708504,1.3967687444265604
5,0.2518613263065102,18.008185538881307,1.3856363920974828
5,0.2518613263065102,18.088221919054114,1.374414859767475
5,0.2518613263065102,18.16825829922692,1.3631080808604334
5,0.2518613263065102,18.248294679399727,1.3517200037431127
5,0.2518613263065102,18.32833105957253,1.340254590394375
