a,K,t,y
5,0.5974183127924139,16.92769440654843,0.5662390279013918
5,0.5974183127924139,16.967712596634833,0.5653108654274819
5,0.5974183127924139,17.007730786721236,0.5644709552156362
5,0.5974183127924139,17.04774897680764,0.5637191189441311
5,0.5974183127924139,17.087767166894043,0.5630551618295159
5,0.5974183127924139,17.127785356980443,0.5624788727283212
5,0.5974183127924139,17.167803547066846,0.561990024241559
5,0.5974183127924139,17.20782173715325,0.5615883728219848
5,0.5974183127924139,17.247839927239653,0.5612736588840878
5,0.5974183127924139,17.287858117326056,0.5610456069167793
5,0.5974183127924139,17.32787630741246,0.560903925598746
5,0.5974183127924139,17.367894497498863,0.5608483079164349
5,0.5974183127924139,17.407912687585267,0.5608784312846383
5,0.5974183127924139,17.447930877671666,0.5609939576696429
5,0.5974183127924139,17.48794906775807,0.5611945337149115
5,0.5974183127924139,17.527967257844473,0.5614797908692615
5,0.5974183127924139,17.567985447930877,0.561849345517506
5,0.5974183127924139,17.60800363801728,0.5623027991135224
5,0.5974183127924139,17.648021828103683,0.5628397383157145
5,0.5974183127924139,17.688040018190087,0.5634597351248293
5,0.5974183127924139,17.728058208276487,0.5641623470240951
5,0.5974183127924139,17.76807639836289,0.5649471171216456
5,0.5974183127924139,17.808094588449293,0.56581357429519
5,0.5974183127924139,17.848112778535697,0.5667612333388944
5,0.5974183127924139,17.8881309686221,0.5677895951124374
5,0.5974183127924139,17.928149158708504,0.5688981466922021
5,0.5974183127924139,17.968167348794907,0.5700863615245657
5,0.5974183127924139,18.008185538881307,0.571353699581251
5,0.5974183127924139,18.04820372896771,0.5726996075166996
5,0.5974183127924139,18.088221919054114,0.574123518827429
5,0.5974183127924139,18.128240109140517,0.5756248540133346
5,0.5974183127924139,18.16825829922692,0.577203020740899
5,0.5974183127924139,18.208276489313324,0.5788574140082668
5,0.5974183127924139,18.248294679399727,0.5805874163121486
5,0.5974183127924139,18.28831286948613,0.5823923978165116
5,0.5974183127924139,18.32833105957253,0.58427171652302
5,0.5974183127924139,18.368349249658934,0.5862247184431827
5,0.5974183127924139,18.408367439745337,0.5882507377721691
5,0.5974183127924139,18.44838562983174,0.5903490970642536
5,0.5974183127924139,18.488403819918144,0.5925191074098473
5,0.5974183127924139,18.528422010004547,0.5947600686140752
5,0.5974183127924139,18.56844020009095,0.5970712693768618
5,0.5974183127924139,18.60845839017735,0.5994519874744796
5,0.5974183127924139,18.648476580263754,0.6019014899425222
5,0.5974183127924139,18.688494770350157,0.6044190332602617
5,0.5974183127924139,18.72851296043656,0.6070038635363457
5,0.5974183127924139,18.768531150522964,0.6096552166957961
5,0.5974183127924139,18.808549340609368,0.6123723186682658
5,0.5974183127924139,18.84856753069577,0.6151543855775135
5,0.5974183127924139,18.88858572078217,0.6180006239320532
5,0.5974183127924139,18.928603910868574,0.6209102308169393
5,0.5974183127924139,18.968622100954978,0.6238823940866415
5,0.5974183127924139,19.00864029104138,0.6269162925589725
5,0.5974183127924139,19.048658481127784,0.6300110962100237
5,0.5974183127924139,19.088676671214188,0.6331659663700662
5,0.5974183127924139,19.12869486130059,0.6363800559203786
5,0.5974183127924139,19.168713051386995,0.6396525094909568
5,0.5974183127924139,19.208731241473394,0.6429824636590645
5,0.5974183127924139,19.248749431559798,0.6463690471485842
