,0.4,0.42,0.442,0.464,0.488,0.513,0.539,0.566,0.595,0.626,0.657,0.691,0.726,0.763,0.802,0.843,0.886,0.931,0.978,1.028,1.081,1.136,1.194,1.254,1.318,1.386,1.456,1.53,1.608,1.69,1.776,1.867,1.962,2.062,2.167,2.277,2.394,2.515,2.644,2.778,2.92,3.069,3.225,3.389,3.562,3.744,3.934,4.135,4.345,4.567,4.8,5.044,5.301,5.571,5.855,6.153,6.467,6.796,7.143,7.507,7.889,8.291,8.713,9.157,9.624,10.114,10.63,11.171,11.74,12.339,12.967,13.628,14.322,15.052,15.819,16.625,17.472,18.362,19.298,20.281,21.315,22.401,23.542,24.742,26.002,27.327,28.719,30.183,31.721,33.337,35.035,36.82,38.696,40.668,42.74,44.918,47.207,49.612,52.14,54.796,57.588,60.522,63.606,66.847,70.253,73.832,77.594,81.548,85.703,90.07,94.659,99.482,104.551,109.878,115.476,121.36,127.543,134.042,140.871,148.049,155.592,163.52,171.852,180.608,189.81,199.481,209.645,220.327,231.553,243.351,255.75,268.781,282.476,296.868,311.994,327.891,344.597,362.155,380.607,400.0
1.0,100.00000000000004,99.99999999999996,99.99999999999997,99.99999999999989,100.00000000000013,99.99999999999986,99.99999999999993,100.00000000000017,99.99999999999993,99.99999999999989,99.99999999999996,100.00000000000013,100.00000000000007,100.00000000000007,99.99999999999996,99.99999999999993,100.00000000000009,99.99999999999997,99.99999999999994,99.99999999999979,100.00000000000023,99.99999999999994,100.00000000000004,99.99999999999993,99.99999999999991,99.99999999999987,100.00000000000004,100.00000000000003,99.99999999999999,99.99999999999983,100.00000000000003,100.00000000000009,100.0,100.00000000000003,99.99999999999991,100.00000000000004,99.99999999999997,100.00000000000003,99.99999999999993,100.00000000000004,100.00000000000004,100.00000000000004,100.0,99.99999999999999,99.99999999999999,100.00000000000004,99.99999999999999,100.00000000000004,100.0,100.00000000000003,100.00000000000004,100.00000000000003,99.99999999999991,99.99999999999996,99.99999999999994,99.99999999999991,99.99999999999999,99.99999999999993,100.0,100.00000000000007,99.99999999999997,99.99999999999999,100.00000000000004,99.99999999999991,100.00000000000003,100.0,99.99999999999996,100.00000000000004,99.99999999999997,100.00000000000003,100.0,100.0,99.99999999999997,100.0,99.99999999999996,99.99999999999997,99.99999999999997,99.99999999999996,99.99999999999999,100.00000000000003,99.99999999999999,100.0,100.0,99.99999999999997,100.00000000000003,99.99999999999996,99.99999999999994,99.99999999999994,100.0,100.00000000000003,100.0,100.0,100.0,100.0,100.0,100.0,99.99999999999997,100.00000000000003,100.00000000000003,100.0,100.0,99.99999999999997,100.00000000000003,99.99999999999999,100.00000000000003,100.00000000000003,99.99999999999994,99.99999999999999,100.00000000000003,99.99999999999999,100.00000000000003,100.0,99.99999999999999,99.99999999999999,100.0,100.0,100.0,100.0,99.99999999999999,99.99999999999999,100.00000000000003,100.00000000000003,99.99999999999999,100.0,99.99999999999999,100.0,100.0,99.99999999999999,100.0,100.0,100.0,100.0,99.99999999999999,100.0,100.0,100.00000000000003,100.0,100.0,99.99999999999999,99.99999999999999
1.281,84.9524977111316,84.72374092153406,84.49782960995192,84.2752407040627,84.05646964545309,83.84202907983054,83.63244723579245,83.42826597247235,83.23003848020363,83.03832662340972,82.85369792129683,82.67672216964485,82.50796771600393,82.34799741078402,82.19736426789046,82.05660688034898,81.92624464839443,81.80677288924845,81.69865790866145,81.60233212362617,81.51818933281119,81.44658023557815,81.38780830141359,81.3421260888214,81.30973210598317,81.29076829483088,81.28531820585255,81.29340591351418,81.31499570233794,81.3499925323903,81.39824327121528,81.45953865814985,81.53361594753325,81.62016216043303,81.71881786086159,81.82918136255488,81.95081326641444,82.08324122668891,82.22596484561996,82.37846060119976,82.54018672029521,82.71058791907848,82.88909994378484,83.07515385665663,83.26818002396409,83.46761177468872,83.67288870944685,83.8834596492021,84.09878522207983,84.31834009405219,84.54161485537409,84.76811757946986,84.99737507456084,85.22893385082408,85.46236082739456,85.69724380422392,85.93319172382984,86.1698347474428,86.40682416910089,86.64383218999168,86.88055157385936,87.11669520269353,87.35199555023915,87.58620408918809,87.81909064625322,88.05044271773698,88.28006475668933,88.50777744134464,88.73341693321241,88.95683413200818,89.17789393352098,89.3964744955414,89.61246651610112,89.82577252750163,90.0363062089302,90.24399171986288,90.44876305593681,90.65056342852554,90.84934466886459,91.04506665724602,91.23769677752406,91.42720939693534,91.61358537104798,91.79681157348786,91.97688044996224,92.15378959599667,92.32754135771553,92.49814245493604,92.66560362579787,92.8299392921172,92.99116724463357,93.14930834730694,93.30438625982045,93.45642717744693,93.6054595874492,93.75151404119832,93.89462294121228,94.03482034233734,94.17214176632238,94.3066240290557,94.43830507976564,94.5672238515102,94.6934201223102,94.81693438630732,94.93780773435725,95.05608174349419,95.1717983747313,95.28499987868723,95.39572870855511,95.50402743995488,95.60993869723477,95.71350508581028,95.81476913015189,95.91377321705448,96.0105595438416,96.10517007117744,96.19764648017933,96.28803013353972,96.37636204038506,96.46268282461524,96.54703269648144,96.62945142717635,96.709978326224,96.78865222146878,96.86551144147731,96.94059380017656,97.01393658356494,97.0855765383409,97.15554986230602,97.22389219640694,97.29063861829019,97.35582363725192,97.4194811904722,97.48164464043117,97.54234677341047,97.60161979899094,97.659495350462,97.71600448606573,97.77117769100212,97.8250448801282
1.561,76.79476353715233,76.37758682990581,75.95963728638073,75.54146441330373,75.12366219095054,74.70687103695097,74.29177963902664,73.87912659874323,73.4697018177195,73.06434754621647,72.66395900191974,72.26948445443517,71.88192465912725,71.50233151328631,71.13180579925944,70.7714938744567,70.42258316862383,70.08629635621429,69.76388408799275,69.45661619294495,69.16577130072018,68.89262488711684,68.63843581062244,68.40443148547078,68.19179192333623,68.0016329670563,67.83498912937995,67.69279652992431,67.57587648569614,67.48492034621052,67.42047616619801,67.38293777234884,67.37253670431672,67.38933739724322,67.43323583061496,67.50396170720676,67.60108405945074,67.72402002275936,67.87204637896521,68.04431336822874,68.23986020076558,68.4576316725305,68.69649529942356,68.95525842720991,69.23268484155649,69.52751048573089,69.83845798416979,70.16424976080732,70.50361962588745,70.85532277981686,71.21814424505463,71.59090578619055,71.97247141452515,72.36175159775229,72.75770630938537,73.15934705821357,73.56573803716464,73.97599652525084,74.38929266726863,74.8048487448989,75.22193804080945,75.63988338505881,76.05805546110027,76.47587093735672,76.89279047991685,77.30831669251165,77.72199202161582,78.13339665725648,78.54214645386163,78.94789089014857,79.3503110825697,79.74911786308687,80.14404992895435,80.53487206966373,80.92137347416008,81.3033661197982,81.68068324322174,82.05317789233484,82.42072155777066,82.78320288168418,83.14052644127975,83.49261160419495,83.83939145267524,84.18081177336953,84.51683010953485,84.84741487244595,85.17254450885328,85.49220672140618,85.80639773905233,86.11512163453588,86.41838968623418,86.71621978169898,87.00863586039402,87.2956673932509,87.57734889678963,87.85371947967619,88.12482241970659,88.39070476932721,88.65141698790754,88.90701259909083,89.15754787164758,89.40308152235258,89.64367443949641,89.87938942572839,90.11029095900746,90.33644497051388,90.55791863844547,90.77478019668881,90.98709875741935,91.19494414674183,91.39838675253922,91.59749738374904,91.79234714033478,91.98300729326577,92.16954917386123,92.35204407189418,92.53056314188875,92.70517731707868,92.87595723052883,93.04297314295088,93.2062948767755,93.36599175606707,93.52213255189683,93.67478543280978,93.82401792004646,93.96989684719944,94.11248832400577,94.25185770399405,94.38806955572218,94.52118763735939,94.65127487437952,94.77839334014877,94.90260423920358,95.02396789302713,95.14254372814528,95.25839026637367,95.37156511705824,95.48212497116128,95.59012559705491,95.6956218378917
1.842,72.42678599336519,71.89209874374134,71.35257305044175,70.80858378400427,70.26054720437116,69.70892430604817,69.15422439951053,68.59700893273076,68.03789555181636,67.47756239300247,66.91675258923941,66.35627896273749,65.79702885950418,65.23996906242401,64.68615069505353,64.1367139983426,63.592892826311065,63.056018663909896,62.52752392092415,62.00894420045453,61.50191918094199,61.00819168986621,60.529604489939416,60.06809425183758,59.62568216065559,59.20446060816654,58.8065754733569,58.434203603923876,58.08952529427095,57.77469181911228,57.4917884254961,57.24279359654682,57.02953584820626,56.85364975968162,56.71653330935699,56.619308824676814,56.56278989692436,56.54745641991138,56.573439478289785,56.6405171693959,56.74812166342986,56.89535698820517,57.081026272433824,57.30366658808303,57.56158915979752,57.85292258009939,58.175656766495685,58.52768567423787,58.90684717340887,59.31095894591205,59.73784970000091,60.1853853953772,60.65149049561135,61.13416450703306,61.63149422632072,62.141662212477414,62.66295203614756,63.19375085468955,63.73254982838231,64.27794284284506,64.82862394396176,65.38338383071192,65.94110569260245,66.50076062450722,67.06140280399939,67.62216457519501,68.18225154859897,68.74093779797894,69.29756121225972,69.85151904207676,70.40226366625818,70.94929859242684,71.49217469753265,72.03048670791341,72.56386991399415,73.09199711159823,73.61457575975598,74.13134534360921,74.64207493032671,75.14656090570902,75.64462487924948,76.13611174573519,76.62088789194466,77.098839537572,77.56987120013811,78.03390427430908,78.490875716704,78.94073682792599,79.38345212418108,79.81899829144807,80.24736321572776,80.66854508343206,81.08255154646048,81.48939894697243,81.88911159727874,82.28172111066274,82.6672657792939,83.04578999571812,83.41734371470473,83.78198195249624,84.13976432075276,84.49075459270368,84.83502029922214,85.17263235272176,85.5036646969418,85.82819398083868,86.14629925494211,86.45806168865838,86.76356430711904,87.06289174627872,87.35613002506074,87.64336633343669,87.92468883540751,88.20018648592513,88.46994886086208,88.73406599919782,88.992628256648,89.24572617001296,89.49345033157276,89.73589127289806,89.97313935748778,90.20528468168328,90.43241698334249,90.65462555779047,90.87199918059387,91.08462603673318,91.29259365577435,91.49598885266475,91.69489767380108,91.88940534803908,92.07959624233263,92.26555382171074,92.44736061331632,92.62509817424758,92.79884706295854,92.96868681398857,93.13469591580447,93.29695179155205,93.45553078252449,93.61050813416747
2.122,70.0889961316646,69.48793757975793,68.87930663077717,68.26330743357522,67.64017322603861,67.01016898448566,66.37359434014242,65.73078679224729,65.08212525013514,64.42803393943007,63.76898671009316,63.105511786303566,62.43819699971665,61.76769554808781,61.094732320051136,60.42011082312977,59.744720744870015,59.06954616486897,58.395674416664264,57.72430557068729,57.05676246990603,56.39450119504957,55.73912176245117,55.09237876035454,54.45619150477153,53.83265314029161,53.22403792322529,52.63280570663912,52.0616024080873,51.51325499978697,50.99075934942977,50.49725910592703,50.03601383359047,49.61035482990466,49.22362759877024,48.87912085862178,48.57998326230756,48.32913063104222,48.12914828662216,47.98219471822664,47.88991397634245,47.85336448185492,47.872971123844756,47.948505569865816,48.079096879932585,48.26327129210286,48.49901703689304,48.78386778221411,49.11499714345557,49.489316671504376,49.90357066330223,50.35442268243149,50.8385304548344,51.3526075009578,51.89347127325308,52.458078594265835,53.04354983380127,53.647183579004384,54.26646361878207,54.899059965657074,55.54282544416693,56.1957891387168,56.85614775185714,57.52225569849152,58.192614564008274,58.8658623888807,59.540763108486786,60.21619637179584,60.89114788213558,61.564700343166045,62.23602504942648,62.904374129808694,63.56907343106152,64.22951601451015,64.88515623064993,65.53550433164985,66.18012157992719,66.81861581097778,67.45063740992173,68.07587566329394,68.69405545013353,69.30493423917443,69.90829936174495,70.5039655327446,71.09177259470357,71.67158346241196,72.24328224790018,72.80677254765922,73.36197587590243,73.9088302294029,74.44728877099446,74.97731862022069,75.4988997408588,76.0120239161593,76.51669380362421,77.01292206202798,77.50073054416005,77.98014954945981,78.45121713132559,78.91397845442145,79.36848519778576,79.81479499997157,80.2529709428261,80.68308107085173,81.1051979433884,81.51939821712048,81.92576225664762,82.32437377106635,82.71531947469649,83.09868877025221,83.47457345290515,83.84306743382098,84.20426648186786,84.55826798230326,84.90517071133993,85.24507462557882,85.57808066537386,85.9042905712635,86.22380671266717,86.53673192810291,86.8431693762338,87.14322239709809,87.43699438292256,87.72458865795646,88.00610836680075,88.28165637073991,88.55133515161484,88.81524672280271,89.07349254689605,89.32617345969749,89.57338960016867,89.81524034599215,90.05182425442558,90.28323900814381,90.50958136578261,90.73094711691286,90.94743104118845,91.15912687142587,91.3661272603849,91.56852375103406
2.403,68.86256347710703,68.22546792201767,67.57919793274857,66.92384601974427,66.25952402772512,65.58636486012136,64.90452438450639,64.2141835431039,63.51555069601582,62.80886422893657,62.094395461815346,61.37245190030713,60.643380877947784,59.907573643863046,59.16546995851709,58.41756326850622,57.664406540632754,56.906618845317794,56.14489278946569,55.38000290868331,54.61281513736614,53.84429748126768,53.07553201871651,52.30772835067295,51.54223860203485,50.78057404103015,50.024423321920544,49.27567225760116,48.53642487878621,47.809025317746816,47.09607974666575,46.40047718243211,45.72540742354148,45.0743737047518,44.451196860223604,43.86000693902371,43.30521744892701,42.79147693710429,42.32359277113776,41.90642315640394,41.544735997734904,41.243037385484485,41.00537805251593,40.83515229212411,40.7349090876065,40.706197771125225,40.74946888170729,40.86404457154966,41.048162999564745,41.299090079851496,41.61328260770596,41.98658137608039,42.41441218285938,42.89197588550603,43.414414241356965,43.976944397372485,44.574960221306945,45.204102514354396,45.860302408679765,46.53980318654984,47.23916575627376,47.95526246912322,48.68526316279118,49.426616472611094,50.177028676774796,50.93444168839557,51.697011288026,52.46308629596612,53.23118909558763,53.99999771568316,54.76832954165136,55.53512663522309,56.29944258689081,57.06043079381312,57.817334041003264,58.5694752594531,59.31624933752493,60.05711586868877,60.79159272762905,61.51925037663805,62.239706814265205,62.952623087904605,63.65769930110476,64.35467105471648,65.04330626852786,65.72340233674484,66.3947835766255,67.05729893480773,67.71081992044363,68.35523873826,68.99046659813595,69.61643218081554,70.2330802419959,70.84037033930424,71.4382756686505,72.02678199814811,72.60588668927652,73.17559779624172,73.73593323560273,74.28692001919715,74.82859354423708,75.3609969351735,75.8841804325606,76.39820082470202,76.90312091834053,77.39900904507125,77.88593860052269,78.36398761366985,78.83323834392245,79.29377690387544,79.74569290582319,80.18907913032878,80.6240312153021,81.05064736419067,81.46902807201097,81.87927586806664,82.28149507429633,82.67579157828614,83.06227262005955,83.4410465918287,83.81222284995388,84.17591153841461,84.53222342314562,84.88126973663772,85.22316203224224,85.55801204765746,85.88593157710652,86.20703235174807,86.52142592788773,86.829223582585,87.13053621627166,87.42547426202066,87.71414760112314,87.9966654846499,88.27313646068966,88.54366830697361,88.80836796860855,89.06734150065554,89.32069401530428,89.56852963340363
2.683,68.26831116228823,67.61249277812688,66.94659536238247,66.27064545349954,65.58468289970243,64.88876195050521,64.18295245438533,63.467341177142146,62.742033257833796,62.007153822002756,61.26284977520182,60.50929180374504,59.746676614223595,58.975229448775735,58.19520691955995,57.40690021349336,56.61063872733851,55.806794203840504,54.995785452147715,54.1780837504383,53.35421904586307,52.524787086850544,51.69045764578028,50.85198401608061,50.010213996847405,49.16610260953501,48.320726823874196,47.47530260149932,46.63120459158419,45.78998882607364,44.95341875166369,44.12349488425661,43.30248825328383,42.492977580466565,41.69788975773805,40.92054258244841,40.164687788661574,39.434551088044245,38.73486412607298,38.07088095957882,37.44836901484474,36.873561918152696,36.35305995476072,35.89366456442043,35.50213793987258,35.184888967384936,34.94760263576461,34.79484921254727,34.72972625450111,34.753593227608306,34.86594914306867,35.06447807174558,35.345253173490434,35.703058971360264,36.13177426154617,36.62475777019023,37.17519172432001,37.776357446132444,38.421834994059054,39.105631805614514,39.82225237613615,40.56672329910357,41.33458722209763,42.12187700120888,42.92507865111885,43.741089195486005,44.56717348045084,45.40092247177301,46.240214459705236,47.08317985540228,47.92816978729137,48.77372841765491,49.61856873834256,50.46155152589861,51.30166710953111,52.13801960933267,52.969813323253504,53.79634097076303,54.616973533542904,55.43115146575579,56.23837707670077,57.038207916142625,57.83025101699353,58.61415787134167,59.3896200342516,60.15636526557401,60.914154133495856,61.662777015036696,62.4020514384262,63.13181972053745,63.85194685952358,64.5623186486981,65.26283998269098,65.95343333112969,66.63403735867222,67.30460567324636,67.96510568692304,68.61551757603264,69.25583332899443,69.88605587190739,70.5061982633032,71.11628295061148,71.7163410818742,72.30641186708895,72.88654198428266,73.45678502604123,74.01720098275017,74.5678557592639,75.10882072211635,75.64017227472573,76.16199145834453,76.67436357675803,77.17737784295873,77.67112704621415,78.15570723811342,78.6312174363231,79.09775934490779,79.55543709018397,80.00435697116878,80.44462722377284,80.87635779795794,81.29966014714665,81.71464702922813,82.12143231855438,82.5201308283666,82.91085814313023,83.29373046029373,83.66886444101603,84.03637706943724,84.39638552009173,84.74900703308573,85.09435879668216,85.43255783695454,85.7637209141881,86.087964425723,86.4054043149481,86.71615598616701,87.02033422507176,87.3180531245687,87.60942601571415
2.964,68.04740328420411,67.38285939291761,66.70773093426439,66.02200592229372,65.3256821911086,64.61876811626375,63.90128339624174,63.17325990193029,62.434742603368186,61.685790584615795,60.92647815950459,60.15689610326845,59.3771530177577,58.587376851153806,57.78771659696117,56.978344201690625,56.15945671623328,55.33127873264812,54.49406515623051,53.6481043725733,52.79372188128006,51.931284482486475,51.061205119973685,50.18394850607725,49.30003767963302,48.410061679799085,47.51468455685517,46.614655987201,45.71082381500363,44.804148908414916,43.89572279469322,42.986788625688106,42.078766120832576,41.17328123342014,40.272201375801394,39.37767709826461,38.4921911060678,37.61861535438293,36.760276577026566,35.921029820322886,35.10533813280766,34.31835418758282,33.56599591320535,32.85500285365422,32.19295293974837,31.58821138576763,31.0497767753745,30.586988504629105,30.209071088944,29.924520635275258,29.740387572421678,29.661565698395165,29.69023505349538,29.82559662497203,30.06397081527344,30.399232527802056,30.823469351014698,31.327712647137634,31.90260978405569,32.53895685456675,33.22806577202961,33.961978852650674,34.733563371306495,35.53652252117031,36.365354549565744,37.21528408939297,38.08218206625348,38.96248438973733,39.85311519382117,40.751417444552786,41.65509191109299,42.5621444486492,43.47084099491302,44.379669441174116,45.28730747631103,46.192595534686056,47.094514058038136,47.992164377958694,48.88475262359357,49.77157615077404,50.6520120703162,51.52550752376834,52.391571414775854,53.24976735446009,54.09970762098734,54.9410479680724,55.77348314567057,56.59674301958254,57.41058919600302,58.21481207292643,59.00922825340121,59.79367826639825,60.5680245499559,61.332149658615485,62.08595466325415,62.829357716474874,63.56229276091994,64.28470836137534,64.99656664446155,65.69784233215485,66.38852185743617,67.0686025520917,67.73809189814273,68.39700683560723,69.04537312033452,69.68322472652855,70.31060328932377,70.92755758340607,71.53414303421228,72.13042125869812,72.7164596330576,73.2923308851093,73.85811270935326,74.413887402944,74.95974152103861,75.49576555015703,76.0220535983471,76.53870310108074,77.04581454192171,77.54349118710545,78.03183883325545,78.510965567536,78.98098153960416,79.4419987447793,79.89413081789714,80.3374928373561,80.77220113890142,81.19837313872328,81.61612716547349,82.02558230083002,82.42685822825999,82.82007508965026,83.20535334949336,83.58281366632967,83.95257677116201,84.31476335256983,84.6694939482624,85.0168888428196,85.35706797137883,85.69015082903547
3.245,68.05369082885002,67.38633833390844,66.70812283632857,66.01900932786317,65.31897060332291,64.60798777465902,63.88605081936516,63.153159167349045,62.409322331144345,61.65456058517499,60.88890570080675,60.11240174512425,59.325105952820664,58.52708968232571,57.71843946938085,56.899258193789656,56.06966637811196,55.22980364075305,54.37983033038935,53.51992937412604,52.65030837847622,51.77120203044734,50.88287485611757,49.985624406551274,49.07978495634014,48.16573181923424,47.24388640922214,46.31472220525561,45.37877181516234,44.436635381118315,43.488990627808285,42.53660492813882,41.580349853747954,40.621218792894716,39.660348361391776,38.69904450783992,37.73881442620943,36.78140563707327,35.82885387612073,34.88354171173473,33.94827004908712,33.02634475838986,32.12168038677373,31.238921917646973,30.38358322952935,29.562196352066,28.78245754291184,28.053343205191684,27.385150006738613,26.78939114963646,26.278462410526192,25.86499444513247,25.560856642423435,25.37588978846383,25.316599602180005,25.385161476731238,25.579063885310976,25.891519005066936,26.31249302415525,26.83002074165217,27.431459089964548,28.104458823706146,28.837587281964932,29.620642545544047,30.444743941242,31.30228438870233,32.186811006190055,33.09287808216789,34.01589825612887,34.9520051474144,35.89793290148173,36.850913771129036,37.80859266094207,38.768956636559864,39.73027715804886,40.69106289356158,41.65002121138257,42.606026732513705,43.5580956016873,44.50536438042867,45.4470726748694,46.38254878409935,47.311197795739865,48.232491668932944,49.14596093582834,50.0511877251754,50.94779986942824,51.8354659028288,52.713890794673965,53.58281229133264,54.441997764086736,55.291241478750074,56.130362218213214,56.95920120134229,57.7776202515976,58.585500176820815,59.3827393282249,60.169252312007245,60.944968831425214,61.7098326408063,62.46380059596678,63.20684178799206,63.93893674939323,64.6600767233661,65.37026298830787,66.0695062309407,66.75782596239253,67.43524997242407,68.10181381769766,68.75756034058026,69.40253921547169,70.03680652007812,70.66042432940604,71.27346033055883,71.87598745667543,72.46808353856915,73.04983097281263,73.6213164051708,74.18263042842024,74.73386729370802,75.27512463469833,75.80650320384137,76.32810662016733,76.84004112806967,77.34241536659277,77.83534014878327,78.3189282507009,78.79329420971773,79.25855413175962,79.71482550717039,80.16222703489494,80.60087845469813,81.03090038714879,81.45241418111164,81.8655417685004,82.270405526056,82.66712814392015,83.05583250078413,83.43664154539775,83.8096781842299
