K,zeta,omega_n,PO_Measured,PO_Approx,PO_Error_Percent,tp_Measured,tp_Approx,tp_Error_Percent,ts_Measured,ts_Approx,ts_Error_Percent,ess_Measured,ess_Approx
0.1,0.285246732980024,0.0981453046217114,46.1140293744851,39.2596335941608,14.8640139959595,27.2509003601441,33.3971199596688,22.5541891031016,111.044417767107,142.879455011463,28.6687416481605,0.00816141071915211,0
0.5,0.596698214483106,0.203860517278633,20.7941578552691,9.6710973573371,53.4912766140875,11.3445378151261,19.2039363844223,69.2791429441669,31.0924369747899,32.8830529028761,5.75900798492575,2.07696748688591e-10,0
1,0.779304376555715,0.264673685159657,13.0227632554299,2.01022331590607,84.5637728608181,7.92316926770708,18.9416202086568,139.066206572895,17.9471788715486,19.3928711448912,8.05526196451067,8.60422844084496e-14,0
2,0.960650918192265,0.324125130670012,8.52027606100245,0.00191069590879195,99.9775747182942,5.16206482593037,34.8955242988828,575.999342813242,13.9255702280912,12.8464072087567,7.74950685435917,0,0
5,0.09614648352748,5.81949603410586,38.7875623340114,73.8260192359779,90.3342586993215,0.560276146628672,0.542351908378451,3.19917925438649,9.38462545603025,7.14893271973671,23.822929820358,7.66953356718947e-05,0
10,0.0640773060973069,7.67009191830558,59.8192226426246,81.7324286077852,36.6323816945527,0.420035994113482,0.410433427739709,2.28612940518115,8.7007455923507,8.13870257479217,6.45971097066272,2.98800455238446e-05,0
20,0.0430811704126237,10.4319918290662,74.495726736921,87.3306006656739,17.2290069389871,0.300045635472106,0.301429693152084,0.461282390527322,8.8013386405151,8.90031258385806,1.12453283966782,1.35570161596821e-05,0
50,0.0261549440376782,16.0882541936033,86.0478863581871,92.1091131385175,7.04401588099393,0.200049329025176,0.195339265495925,2.35445105074992,9.22227406806063,9.50598832841416,3.07640239554489,5.14112909622e-06,0
