K,zeta,omega_n,omega_d,num_complex_pairs,num_real_poles,PO_measured,PO_approx,PO_error_percent,tp_measured,tp_approx,tp_error_percent,ts_measured,ts_approx,ts_error_percent,ess_measured,y_ss,P1_real,P1_imag,P2_real,P2_imag,P3_real,P3_imag,P4_real,P4_imag
1.26130653266332,0.841932652092232,0.285307496310248,0.153946967828023,2,0,11.0235156083442,0.74320435269985,93.2580097030272,7.38295318127251,20.4069797405774,176.406733721967,16.5666266506603,16.6521170854137,0.516040088040534,1.99840144432528e-15,1,-0.240209697030282,0.153946967828023,-0.759790302969718,3.86235873495036,-0.240209697030282,-0.153946967828023,-0.759790302969718,-3.86235873495036
1.28140703517588,0.846160440775007,0.286696372706404,0.152788593180385,2,0,10.8973072735516,0.681870897042873,93.7427579132525,7.32292917166867,20.561696316431,180.785131665361,16.5066026410564,16.4886490898298,0.108765877612702,1.33226762955019e-15,1,-0.242591129097847,0.152788593180385,-0.757408870902154,3.87507541543537,-0.242591129097847,-0.152788593180385,-0.757408870902154,-3.87507541543537
1.30150753768844,0.850315336941436,0.288060814743453,0.151598781660993,2,0,10.7715585972595,0.624507603695544,94.2022540372715,7.32292917166867,20.723073227693,182.988852437185,16.3865546218487,16.3303613318695,0.342923154232378,6.66133814775094e-16,1,-0.244942528748204,0.151598781660993,-0.755057471251796,3.8877582390272,-0.244942528748204,-0.151598781660993,-0.755057471251796,-3.8877582390272
1.32160804020101,0.854399271331551,0.289401483345931,0.150377946851209,2,0,10.6516304519716,0.570918983664005,94.6400789415452,7.26290516206483,20.8913123192076,187.644019204957,16.3265306122449,16.1770142939782,0.915787449383224,6.66133814775094e-16,1,-0.247264416493034,0.150377946851209,-0.752735583506967,3.90040731519761,-0.247264416493034,-0.150377946851209,-0.752735583506967,-3.90040731519761
1.34170854271357,0.858414103793717,0.290719014755371,0.149126450724716,2,0,10.5324062930684,0.520917987077927,95.0541407862251,7.26290516206483,21.0666359879315,190.057979800775,16.2064825930372,16.0283828997046,1.09894107071142,2.22044604925031e-16,1,-0.249557302507024,0.149126450724716,-0.750442697492976,3.91302275801166,-0.249557302507024,-0.149126450724716,-0.750442697492976,-3.91302275801166
1.36180904522613,0.862361626722362,0.292014021739017,0.147844604037662,2,0,10.4179445695548,0.474325490864604,95.447033839566,7.20288115246098,21.2492885623983,195.010956207963,16.1464585834334,15.8842554453093,1.62390493722908,0,1,-0.251821686812598,0.147844604037662,-0.748178313187401,3.9256046858364,-0.251821686812598,-0.147844604037662,-0.748178313187401,-3.9256046858364
1.38190954773869,0.866243568282786,0.293287094723514,0.14653266650289,2,0,10.3052942431373,0.430969825117465,95.8179765181914,7.20288115246098,21.4395378762034,197.652250847957,16.0264105642257,15.7444326246912,1.75945785492324,1.11022302462516e-16,1,-0.254058059464589,0.14653266650289,-0.745941940535412,3.9381532210631,-0.254058059464589,-0.14653266650289,-0.745941940535412,-3.9381532210631
1.40201005025126,0.870061595439325,0.294538802859272,0.145190846742118,2,0,10.1954104931824,0.390686335174329,96.1680176052197,7.14285714285714,21.6376770580433,202.927478812606,15.9663865546218,15.6087266382626,2.24008052877655,0,1,-0.256266900734527,0.145190846742118,-0.743733099265473,3.95066848984241,-0.256266900734527,-0.145190846742118,-0.743733099265473,-3.95066848984241
1.42211055276382,0.873817316801676,0.295769695020727,0.143819302007453,2,0,10.0893763082543,0.35331697674187,96.4981286657649,7.14285714285714,21.8440265648556,205.816371907978,15.906362545018,15.4769603774675,2.69956230618568,1.11022302462516e-16,1,-0.258448681294261,0.143819302007453,-0.741551318705738,3.96315062183184,-0.258448681294261,-0.143819302007453,-0.741551318705738,-3.96315062183184
1.44221105527638,0.877512285302836,0.296980300747227,0.14241813766102,2,0,9.98342497141183,0.318709941691674,96.8076091861829,7.14285714285714,22.0589364893068,208.825110850296,15.7863145258103,15.3489666775604,2.77042401210776,0,1,-0.260603862398623,0.14241813766102,-0.739396137601378,3.97559974995522,-0.260603862398623,-0.14241813766102,-0.739396137601378,-3.97559974995522
1.46231155778894,0.88114800072095,0.298171131128863,0.140987406398458,2,0,9.88372740791472,0.2867193124141,97.0990770932786,7.0828331332533,22.2827891784251,214.602769247934,15.7262905162065,15.2245876320773,3.1902175761802,0,1,-0.262732896066901,0.140987406398458,-0.737267103933099,3.9880160101734,-0.262732896066901,-0.140987406398458,-0.737267103933099,-3.9880160101734
1.48241206030151,0.884725912056268,0.299342679641193,0.13952710719877,2,0,9.78438431051631,0.257204742852331,97.3712730950696,7.0828331332533,22.5160022067561,217.895420986913,15.6662665066026,15.1036739631405,3.59110795941738,2.22044604925031e-16,1,-0.264836225262922,0.13952710719877,-0.735163774737079,4.00039954126603,-0.264836225262922,-0.13952710719877,-0.735163774737079,-4.00039954126603
1.50251256281407,0.888247419773466,0.300495422932478,0.138037183979152,2,0,9.68734285625722,0.230031164554139,97.6254462346653,7.02280912364946,22.7590317552716,224.073050463953,15.546218487395,14.9860844423687,3.60302439773665,1.11022302462516e-16,1,-0.26691428407351,0.138037183979152,-0.73308571592649,4.01275048462365,-0.26691428407351,-0.138037183979152,-0.73308571592649,-4.01275048462365
1.52261306532663,0.891713877918727,0.30162982156672,0.136517523929164,2,0,9.59465891487456,0.205068516274911,97.862680496573,7.02280912364946,23.0123764566658,227.68050578466,15.4861944777911,14.8716853577133,3.96810927926245,1.11022302462516e-16,1,-0.268967497885193,0.136517523929164,-0.731032502114807,4.02506898404987,-0.268967497885193,-0.136517523929164,-0.731032502114807,-4.02506898404987
1.5427135678392,0.895126596120161,0.302746320725551,0.13496795549347,2,0,9.50180318967182,0.182191495845081,98.0825587290303,7.02280912364946,23.276581779012,231.442608921658,15.4261704681873,14.7603500220314,4.31617456535291,2.22044604925031e-16,1,-0.270996283558965,0.13496795549347,-0.729003716441034,4.03735518557304,-0.270996283558965,-0.13496795549347,-0.729003716441034,-4.03735518557304
1.56281407035176,0.898486841479501,0.303845350871754,0.133388245966589,2,0,9.41316854625076,0.16127933318006,98.2866626430024,6.96278511404562,23.5522450334693,238.258967463447,15.3661464585834,14.6519583196363,4.64780249799221,0,1,-0.273001049602993,0.133388245966589,-0.726998950397007,4.04960923726715,-0.273001049602993,-0.133388245966589,-0.726998950397007,-4.04960923726715
1.58291457286432,0.901795840362297,0.304927328376965,0.131778098656108,2,0,9.32698514647755,0.142215583462503,98.4752245100743,6.96278511404562,23.8400211084255,242.392027298594,15.2460984393757,14.5463962874477,4.5893849807562,1.11022302462516e-16,1,-0.274982196343135,0.131778098656108,-0.725017803656865,4.06183128908148,-0.274982196343135,-0.131778098656108,-0.725017803656865,-4.06183128908148
1.60301507537688,0.905054780093324,0.305992656115936,0.13013714956264,2,0,9.24040673970485,0.12488793966655,98.648458415473,6.96278511404562,24.1406290528718,246.709379328314,15.1860744297719,14.4435557277048,4.88947097882932,0,1,-0.276940116091181,0.13013714956264,-0.72305988390882,4.07402149267857,-0.276940116091181,-0.13013714956264,-0.72305988390882,-4.07402149267857
1.62311557788945,0.908264810563336,0.307041724029514,0.128464963515085,2,0,9.15931513593147,0.109188063722609,98.8079014412959,6.90276110444178,24.4548596568969,254.276488594698,15.1260504201681,14.3433338495025,5.17462621717823,0,1,-0.278875193310707,0.128464963515085,-0.721124806689293,4.0861800012803,-0.278875193310707,-0.128464963515085,-0.721124806689293,-4.0861800012803
1.64321608040201,0.911427045752863,0.308074909658345,0.126761029687966,2,0,9.08590324764483,0.0950114357391553,98.9542983988545,5.46218487394958,24.7835842081997,353.730233965501,15.0660264105642,14.2456329366837,5.44532082663322,1.11022302462516e-16,1,-0.280787804780485,0.126761029687966,-0.719212195219514,4.09830696952149,-0.280787804780485,-0.126761029687966,-0.719212195219514,-4.09830696952149
1.66331658291457,0.914542565178282,0.309092578649162,0.125024756413546,2,0,9.04670727858722,0.0822572208059374,99.0907496144964,5.46218487394958,25.1277646420546,360.031383446845,15.0060024009604,14.1503600398557,5.70200069440173,1.11022302462516e-16,1,-0.282678319755375,0.125024756413546,-0.717321680244626,4.11040255331096,-0.282678319755375,-0.125024756413546,-0.717321680244626,-4.11040255331096
1.68341708542714,0.917612415265023,0.310095085235363,0.12325546518426,2,0,9.00241035431326,0.07082815299984,99.2132312323898,5.46218487394958,25.4884653503461,366.634981029413,14.8859543817527,14.0574266905126,5.5658352161532,0,1,-0.284547100124634,0.12325546518426,-0.715452899875366,4.1224669096995,-0.284547100124634,-0.12325546518426,-0.715452899875366,-4.1224669096995
1.7035175879397,0.920637610652393,0.311082772693469,0.121452383720001,2,0,8.9602399829976,0.0606304362997556,99.3233391470005,5.40216086434574,25.8668669758882,378.824448686996,14.8259303721489,13.9667486354381,5.79512863708582,0,1,-0.286394500567636,0.121452383720001,-0.713605499432364,4.13450019675447,-0.286394500567636,-0.121452383720001,-0.713605499432364,-4.13450019675447
1.72361809045226,0.923619135434179,0.312055973776925,0.119614637949109,2,0,8.92587909286836,0.0515736621890986,99.4222007529734,5.40216086434574,26.2642825949647,386.181053369013,14.765906362545,13.8782455897304,6.01155629068753,1.11022302462516e-16,1,-0.288220868706914,0.119614637949109,-0.711779131293085,4.14650257344091,-0.288220868706914,-0.119614637949109,-0.711779131293085,-4.14650257344091
1.74371859296482,0.926557944338886,0.313015011128621,0.117741242719965,2,0,8.88634518412929,0.0435707437811384,99.5096888216884,5.40216086434574,26.6821767888227,393.916739224207,14.7058823529412,13.7918410069469,6.21548115276097,1.11022302462516e-16,1,-0.290026545258549,0.117741242719965,-0.709973454741452,4.15847419950864,-0.290026545258549,-0.117741242719965,-0.709973454741452,-4.15847419950864
1.76381909547739,0.929454963853182,0.313960197673382,0.115831091020456,2,0,8.84535032515831,0.0365378663407697,99.5869257293649,5.3421368547419,27.1221882304034,407.702984178113,14.6458583433373,13.7074618650004,6.40724808569384,1.11022302462516e-16,1,-0.291811864179852,0.115831091020456,-0.708188135820147,4.17041523538514,-0.291811864179852,-0.115831091020456,-0.708188135820147,-4.17041523538514
1.78391959798995,0.932311093291904,0.314891836991617,0.113882941432747,2,0,8.81683899517418,0.0303944540918164,99.6552681283116,5.3421368547419,27.5861565750393,416.388054539499,14.5858343337335,13.6250384665645,6.58718483417111,0,1,-0.29357715281435,0.113882941432747,-0.70642284718565,4.1823258420741,-0.29357715281435,-0.113882941432747,-0.70642284718565,-4.1823258420741
1.80402010050251,0.935127205817674,0.31581022367521,0.111895403487938,2,0,8.78307981641308,0.0250631531866407,99.714642770981,5.3421368547419,28.0761546557043,425.560378161835,14.5258103241297,13.544504252855,6.75560295348584,1.11022302462516e-16,1,-0.295322732034054,0.111895403487938,-0.704677267965945,4.19420618105916,-0.295322732034054,-0.111895403487938,-0.704677267965945,-4.19420618105916
1.82412060301508,0.937904149413076,0.316715643666688,0.109866920505012,2,0,8.74395942857968,0.0204698306667791,99.7658974651704,5.3421368547419,28.594527262157,435.263847401726,14.4657863145258,13.4657956297548,6.91279867563716,0,1,-0.29704891637902,0.109866920505012,-0.702951083620979,4.20605641421272,-0.29704891637902,-0.109866920505012,-0.702951083620979,-4.20605641421272
1.84422110552764,0.940642747807994,0.317608374582601,0.107795749395752,2,0,8.7180158663761,0.0165435891515748,99.8102367625255,5.28211284513806,29.1439381534056,451.747738222429,14.405762304922,13.388851805339,7.0590537179387,1.11022302462516e-16,1,-0.298756014194208,0.107795749395752,-0.701243985805792,4.21787670370963,-0.298756014194208,-0.107795749395752,-0.701243985805792,-4.21787670370963
1.8643216080402,0.943343801364689,0.318488686022,0.105679936784026,2,0,8.69108610758271,0.0132167968438272,99.8479269831156,5.28211284513806,29.7274274492627,462.794251482633,14.3457382953181,13.3136146379399,7.19463603846055,2.22044604925031e-16,1,-0.300444327763638,0.105679936784026,-0.699555672236362,4.22966721194538,-0.300444327763638,-0.105679936784026,-0.699555672236362,-4.22966721194538
1.88442211055276,0.946008087922917,0.319356839860861,0.103517290613756,2,0,8.65870425548202,0.0104251322245742,99.8795993959723,5.28211284513806,30.3484822193784,474.551947471414,14.2857142857143,13.2400284939631,7.31980054225841,1.11022302462516e-16,1,-0.302114153441878,0.103517290613756,-0.697885846558122,4.24142810145874,-0.302114153441878,-0.103517290613756,-0.697885846558122,-4.24142810145874
1.90452261306533,0.948636363607279,0.320213090533193,0.101305346189966,2,0,8.62716485031014,0.00810764250562728,99.9060219359859,5.22208883553421,31.0111240101656,493.845202309608,14.2256902761104,13.1680401147334,7.43478974200079,0,1,-0.303765781782856,0.101305346189966,-0.696234218217143,4.25315953485859,-0.303765781782856,-0.101305346189966,-0.696234218217143,-4.25315953485859
1.92462311557789,0.951229363598839,0.32105768529959,0.0990413252902932,2,0,8.60816357695027,0.00620681449875726,99.9278961831606,5.22208883553421,31.7200183295376,507.420121115052,14.1656662665066,13.0975984917107,7.53983437631351,0,1,-0.305399497666045,0.0990413252902932,-0.694600502333954,4.26486167475469,-0.305399497666045,-0.0990413252902932,-0.694600502333954,-4.26486167475469
1.94472361809045,0.953787802872944,0.321890864503874,0.0967220865697595,2,0,8.58363997594222,0.00466865602144719,99.9456098341201,5.22208883553421,32.4806129086552,521.985070181834,14.1056422569028,13.028654749468,7.63515398887812,1.11022302462516e-16,1,-0.307015580420023,0.0967220865697595,-0.692984419579977,4.27653468369229,-0.307015580420023,-0.0967220865697595,-0.692984419579977,-4.27653468369229
1.96482412060302,0.956312376905006,0.322712861818477,0.0943440649144112,2,0,8.55344958593678,0.00344278526526827,99.9597497450511,5.22208883553421,33.2993141268594,537.662727992503,14.0456182472989,12.9611620358758,7.72095747107254,2.22044604925031e-16,1,-0.308614303943445,0.0943440649144112,-0.691385696056555,4.28817872409028,-0.308614303943445,-0.0943440649144112,-0.691385696056555,-4.28817872409028
1.98492462311558,0.958803762345943,0.323523904479152,0.0919031966128012,2,0,8.53136745396302,0.0024825246778389,99.9709012102546,5.16206482593037,34.1837147060911,562.210101166835,13.9855942376951,12.895075418981,7.79744357071931,1.11022302462516e-16,1,-0.310195936823461,0.0919031966128012,-0.68980406317654,4.29979395818299,-0.310195936823461,-0.0919031966128012,-0.68980406317654,-4.29979395818299
2.00502512562814,0.96126261766885,0.32432421350957,0.0893948261065938,2,0,8.51587090086811,0.00174499482851145,99.9795089093197,5.16206482593037,35.1428912658075,580.791358707387,13.9255702280912,12.8303517901103,7.86480136929413,1.11022302462516e-16,1,-0.3117607424516,0.0893948261065938,-0.6882392575484,4.31138054796498,-0.3117607424516,-0.0893948261065938,-0.6882392575484,-4.31138054796498
2.0251256281407,0.963689583788365,0.325114003936324,0.0868135884959011,2,0,8.49464221409601,0.00119120242473096,99.9859770147499,5.16206482593037,36.1877985695537,601.033400196238,13.8655462184874,12.7669497727635,7.92321072976606,2.22044604925031e-16,1,-0.313308979137165,0.0868135884959011,-0.686691020862836,4.3229386551393,-0.313308979137165,-0.0868135884959011,-0.686691020862836,-4.3229386551393
2.04522613065327,0.966085284654139,0.325893484994834,0.0841532596629178,2,0,8.46753070904849,0.000786115120734896,99.9907161231799,5.16206482593037,37.3317999347105,623.195101060788,13.8055222088836,12.7048296369,7.97284271706355,0,1,-0.314840900218164,0.0841532596629178,-0.685159099781837,4.33446844106846,-0.314840900218164,-0.0841532596629178,-0.685159099781837,-4.33446844106846
2.06532663316583,0.968450327819681,0.326662860326607,0.0814065624375463,2,0,8.45166903867181,0.000498714046087708,99.9940992241437,5.10204081632653,38.5913931201796,656.39130515552,13.7454981992797,12.6439532182481,8.01385999300707,0,1,-0.316356754169818,0.0814065624375463,-0.683643245830183,4.34597006672841,-0.316356754169818,-0.0814065624375463,-0.683643245830183,-4.34597006672841
2.08542713567839,0.970785304987849,0.327422328168296,0.0785649119933885,2,0,8.44064760260174,0.000302013168529795,99.9964219194694,5.10204081632653,39.9872229711677,683.749570234887,13.6854741896759,12.5842838422995,8.04641718740834,1.11022302462516e-16,1,-0.31785678471069,0.0785649119933885,-0.682143215289309,4.35744369266515,-0.31785678471069,-0.0785649119933885,-0.682143215289309,-4.35744369266515
2.10552763819095,0.973090792534082,0.328172081532952,0.0756180754900417,2,0,8.42369222313707,0.000173032877289335,99.9979458784497,5.10204081632653,41.5455251040277,714.292292038944,13.625450180072,12.5257862526736,8.07066124689757,1.11022302462516e-16,1,-0.319341230906459,0.0756180754900417,-0.680658769093541,4.36888947895397,-0.319341230906459,-0.0756180754900417,-0.680658769093541,-4.36888947895397
2.12562814070352,0.975367352008527,0.328912308383872,0.0725537078475762,2,0,8.40064460671047,9.2713857163913e-05,99.9988963482982,5.10204081632653,43.3002357397058,748.684620498234,13.5654261704682,12.4684265435639,8.08673176293175,1.11022302462516e-16,1,-0.320810327271389,0.0725537078475762,-0.679189672728611,4.38030758516115,-0.320810327271389,-0.0725537078475762,-0.679189672728611,-4.38030758516115
2.14572864321608,0.977615530618015,0.329643191801384,0.0693567037407543,2,0,8.38685307014466,4.57569577317975e-05,99.9994544204203,5.04201680672269,45.2961643813499,798.373926896773,13.5054021608643,12.4121720959957,8.09476128031597,0,1,-0.322264303867526,0.0693567037407543,-0.677735696132474,4.39169817030793,-0.322264303867526,-0.0693567037407543,-0.677735696132474,-4.39169817030793
2.16582914572864,0.979835861688924,0.330364910142927,0.0660082683141266,2,0,8.38137468212372,2.03761611578994e-05,99.9997568875998,5.04201680672269,47.5939262432894,843.946203825239,13.5054021608643,12.3569915176496,8.50334280709215,2.22044604925031e-16,1,-0.323703386401679,0.0660082683141266,-0.676296613598322,4.40306139283679,-0.323703386401679,-0.0660082683141266,-0.676296613598322,-4.40306139283679
2.18592964824121,0.982028865111761,0.331077637196739,0.062484541382233,2,0,8.36977663783692,7.95604511352343e-06,99.9999049431609,5.04201680672269,50.277918091323,897.178708811239,13.4453781512605,12.3028545860184,8.49751901648807,1.11022302462516e-16,1,-0.325127796320197,0.062484541382233,-0.674872203679803,4.41439741057983,-0.325127796320197,-0.062484541382233,-0.674872203679803,-4.41439741057983
2.20603015075377,0.984195047768402,0.331781542329456,0.0587544812472093,2,0,8.35189115193764,2.61368152003087e-06,99.9999687055127,5.04201680672269,53.4698390131563,960.485140427601,13.3853541416567,12.2497321946865,8.48406351413602,0,1,-0.326537750901613,0.0587544812472093,-0.673462249098387,4.42570638072915,-0.326537750901613,-0.0587544812472093,-0.673462249098387,-4.42570638072915
2.22613065326633,0.986334903942734,0.332476790627915,0.054776454096324,2,0,8.33496931118544,6.78901459638742e-07,99.9999918547815,4.98199279711885,57.352975934976,1051.20551695988,13.3253301320528,12.197596302532,8.46308360352102,1.11022302462516e-16,1,-0.327933463347173,0.054776454096324,-0.672066536652827,4.43698845980917,-0.327933463347173,-0.054776454096324,-0.672066536652827,-4.43698845980917
2.24623115577889,0.988448915715513,0.333163543035431,0.0504924062101149,2,0,8.3838124354102,1.26310153623507e-07,99.9999984934043,3.60144057623049,62.2191115336558,1627.61733025118,13.265306122449,12.1464198856699,8.43468086187342,2.22044604925031e-16,1,-0.32931514286931,0.0504924062101149,-0.67068485713069,4.44824380365072,-0.32931514286931,-0.0504924062101149,-0.67068485713069,-4.44824380365072
2.26633165829146,0.990537553344138,0.333841956482794,0.0458171242316165,2,0,8.42938140350089,1.42126866955485e-08,99.9999998313911,3.60144057623049,68.5680890338793,1803.90727217405,13.2052821128451,12.0961768919636,8.39895135449414,0,1,-0.330682994778087,0.0458171242316165,-0.669317005221912,4.45947256736702,-0.330682994778087,-0.0458171242316165,-0.669317005221912,-4.45947256736702
2.28643216080402,0.992601275628043,0.334512184014243,0.0406163195404255,2,0,8.46470813970234,7.01880760473659e-10,99.9999999917081,3.60144057623049,77.3480386489219,2047.69720648506,13.1452581032413,12.0468421979487,8.35598583660917,1.11022302462516e-16,1,-0.33203722056566,0.0406163195404255,-0.667962779434341,4.47067490533115,-0.33203722056566,-0.0406163195404255,-0.667962779434341,-4.47067490533115
2.30653266331658,0.994640530260338,0.335174374908636,0.0346548512801919,2,0,8.52360087469197,7.49487664681579e-12,99.9999999999121,3.54141656662665,90.6537623892638,2459.81640916124,13.0852340936375,11.9983915680198,8.30586994348178,2.22044604925031e-16,1,-0.333378017988803,0.0346548512801919,-0.666621982011198,4.48185097115515,-0.333378017988803,-0.0346548512801919,-0.666621982011198,-4.48185097115515
2.32663316582915,0.996655754166341,0.335828674796038,0.0274421712446338,2,0,8.68326785785101,2.28575055463185e-15,100,0.78031212484994,114.480469696949,14571.1125011629,13.0852340936375,11.9508016157431,8.669561964092,2.22044604925031e-16,1,-0.334705581149528,0.0274421712446338,-0.665294418850472,4.49300091767065,-0.334705581149528,-0.0274421712446338,-0.665294418850472,-4.49300091767065
2.34673366834171,0.998647373829552,0.33647522576993,0.0174948440195315,2,0,8.99937950523391,6.23284135413161e-25,100,0.78031212484994,179.572487190082,22912.9048968213,13.0252100840336,11.9040497671684,8.60761791657809,0,1,-0.336020100573847,0.0174948440195315,-0.663979899426154,4.50412489691093,-0.336020100573847,-0.0174948440195315,-0.663979899426154,-4.50412489691093
2.36683417085427,0.145209756049697,4.56359307211078,4.51522306009424,1,2,9.45481761368558,63.060417805107,566.965988998337,0.74055416363765,0.695777952003156,6.0463115100927,12.6494657140269,6.03611191435984,52.2816848488198,0.00124586834093465,1.00124586834093,-0.662678236711292,4.51522306009424,-0.662678236711292,-4.51522306009424,-0.325489150034425,0,-0.34915437654299,0
2.38693467336683,0.144586120412454,4.57436194578105,4.52629555760851,1,2,9.84953060599557,63.1880910347479,541.534034081627,0.740103821134599,0.694075897962278,6.21911708302758,12.6617761831946,6.04787576683721,52.235170805939,0.000985791667635461,1.00098579166764,-0.661389247102845,4.52629555760851,-0.661389247102845,-4.52629555760851,-0.314421295864925,0,-0.362800209929385,0
2.4070351758794,0.143968818397637,4.5851091763846,4.53734253899724,1,2,10.2278805747407,63.3146873436549,519.040150899101,0.740297800192556,0.692386044604005,6.47195703892249,12.645086749235,6.05957088071657,52.0796416751893,0.000847764339967583,1.00084776433997,-0.660112750348253,4.53734253899724,-0.660112750348253,-4.53734253899724,-0.307805305371603,0,-0.371969193931892,0
2.42713567839196,0.143357755873001,4.59583484312771,4.54836415294655,1,2,10.5924672413408,63.4402198136719,498.918253587551,0.740050244455796,0.69070825201069,6.66738411543803,12.6008555137068,6.07119782197459,51.819161680169,0.000756635510771098,1.00075663551077,-0.658848569473733,4.54836415294655,-0.658848569473733,-4.54836415294655,-0.302780350248774,0,-0.379522510803759,0
