Time,Response_Neg20,Response_Nominal,Response_Pos20
0,0,0,0
0.0125040804739527,0.00311594141878626,0.00310743682862018,0.00309847231087774
0.0250081609479055,0.00869483667585373,0.00865619889430104,0.00861855627659757
0.0375122414218582,0.0179714642370431,0.0178710194276165,0.0177714633084404
0.0500163218958109,0.0320442997882064,0.0317925624869011,0.0315483154742656
0.0625204023697637,0.0484686573434312,0.0480087843740751,0.047567316533581
0.0750244828437164,0.0695085728357239,0.0687036688542969,0.0679316020946503
0.0875285633176691,0.093821867642743,0.0925305067603135,0.091303769178239
0.100032643791622,0.120325223028845,0.118454607770873,0.116682086310763
0.112536724265575,0.151921983119794,0.149175474912027,0.146597146349966
0.125040804739527,0.185388726260556,0.181624508497044,0.178116065193493
0.13754488521348,0.221667282871949,0.216673470335118,0.21204147204187
0.150048965687433,0.261300890341913,0.254749330234233,0.248718535175438
0.162553046161386,0.302511106241878,0.294228616975811,0.28665146246187
0.175057126635338,0.346672747077571,0.336293702530772,0.326856006180211
0.187561207109291,0.392701758281677,0.3799267415773,0.368388745570435
0.200065287583244,0.439985722690361,0.424615575426145,0.410807838851994
0.212569368057196,0.4897960490994,0.47130055568692,0.454803940750049
0.225073448531149,0.540374230361325,0.518533144127595,0.499174978572249
0.237577529005102,0.592107355937101,0.566589153509138,0.54410847669398
0.250081609479055,0.644866654355039,0.615223004670932,0.589283872779644
0.262585689953007,0.69801445090703,0.664021648888573,0.634456562141523
0.27508977042696,0.751682546536278,0.712891560186864,0.67937548806654
0.287593850900913,0.805356040599735,0.761442246771767,0.723746800652946
0.300097931374866,0.859033178848582,0.809776786479485,0.767752466677489
0.312602011848818,0.912089741818129,0.856976959622724,0.810280487677772
0.325106092322771,0.964652896639141,0.903494165543288,0.852006834054521
0.337610172796724,1.01646831702004,0.948975470897681,0.892529410871146
0.350114253270677,1.06682375949945,0.992663427523308,0.931063749843963
0.362618333744629,1.1163354768623,1.03535290640657,0.968517362521331
0.375122414218582,1.16391940943415,1.07582685820081,1.00363493388711
0.387626494692535,1.20975897669972,1.11439471908189,1.03677721531318
0.400130575166487,1.2544157638925,1.15166480430685,1.06859984090492
0.41263465564044,1.29567292218904,1.18535172143329,1.09681143521644
0.425138736114393,1.33539114750806,1.21746381603511,1.12347542693654
0.437642816588346,1.37277955580676,1.24718728280266,1.14781547545088
0.450146897062298,1.40679444190481,1.27355462940932,1.16890744548703
0.462650977536251,1.4390487756673,1.29819010174142,1.18834846596053
0.475155058010204,1.46762169961824,1.31924183500786,1.20443282321391
0.487659138484157,1.493312093328,1.33756236401778,1.21796496317004
0.500163218958109,1.51703925022484,1.35401302385107,1.22979106078563
0.512667299432062,1.53573759999762,1.36580306905236,1.23735889630174
0.525171379906015,1.5523569739321,1.37570724872585,1.24324557223313
0.537675460379968,1.56582604148244,1.38274777437585,1.24660746991248
0.55017954085392,1.57509878584392,1.38607701565039,1.2467028133398
0.562683621327873,1.58225602798392,1.38755398108571,1.24519755769039
0.575187701801826,1.58514142897615,1.38533056423734,1.24055655345422
0.587691782275778,1.58490827204221,1.38048612662555,1.23370165204218
0.600195862749731,1.58254166122015,1.37383731713202,1.22536603416976
0.612699943223684,1.57506717750833,1.36300954052147,1.21360572689736
0.625204023697637,1.56560507998584,1.35060126846987,1.20059734793012
0.637708104171589,1.553128603499,1.33579120843421,1.18571451552269
0.650212184645542,1.53689355144106,1.31810190308601,1.16861224747178
0.662716265119495,1.51881888865781,1.29902577195223,1.15047308040069
0.675220345593448,1.49714934705183,1.27729222754778,1.13040702250441
0.6877244260674,1.47303833778595,1.2538464072902,1.10913556734194
0.700228506541353,1.44724964730711,1.22921529483195,1.08705745884439
0.712732587015306,1.417750642185,1.20212767811918,1.06337892963603
0.725236667489259,1.38692236652804,1.17422124104888,1.03922725073422
0.737740747963211,1.35407826210719,1.14507237721386,1.01436525038244
0.750244828437164,1.31896817301166,1.11467557152514,0.988897180839021
0.762748908911117,1.28280743223755,1.08373654358439,0.96320944038013
0.775252989385069,1.24472676157977,1.05189823845537,0.937251125892829
0.787757069859022,1.20554093907993,1.01968462796811,0.911337307067815
0.800261150332975,1.16559232155868,0.987209783202745,0.885453281408614
0.812765230806928,1.12431125149807,0.954571369647566,0.860040803767209
0.82526931128088,1.08270162518438,0.922046874044674,0.83496799441296
0.837773391754833,1.04059864443595,0.8897040250522,0.810406263792948
0.850277472228786,0.998279097338301,0.85794917793488,0.78680640134351
0.862781552702739,0.955951787838389,0.826572977568079,0.763752757477131
0.875285633176691,0.913834268295,0.796148881991566,0.741924153842299
0.887789713650644,0.872178744555531,0.766651718753582,0.721186407800012
0.900293794124597,0.830843515547636,0.737803316573112,0.701179479794209
0.91279787459855,0.790784943183248,0.710879290376924,0.683248619896433
0.925301955072502,0.751430791599929,0.68486467077754,0.666236322524679
0.937806035546455,0.713158343115594,0.660249171518853,0.65060518831288
0.950310116020408,0.676647792264091,0.637668646717751,0.636951468386982
0.962814196494361,0.641109335453745,0.616169315613615,0.624315160158369
0.975318276968313,0.607721547774305,0.596979705730013,0.613772296784106
0.987822357442266,0.576125919514892,0.579583267819347,0.604850301650953
1.00032643791622,0.545778285906154,0.56344879604267,0.597014809955183
1.01283051839017,0.518778482375959,0.550494009173656,0.591935541868495
1.02533459886412,0.493247643573751,0.538873922075658,0.587964513256086
1.03783867933808,0.469966488852358,0.529305081556644,0.585659763696484
1.05034275981203,0.449787043067284,0.522421376582276,0.585544168462478
1.06284684028598,0.431216945639322,0.516907648617698,0.586511401331462
1.07535092075994,0.41599801625652,0.514195011387409,0.589620673761176
1.08785500123389,0.403295040093094,0.513484357499129,0.594266899422721
1.10035908170784,0.392351856345404,0.514190387495897,0.599943953094547
1.11286316218179,0.385724321633238,0.518198443374657,0.608046230757394
1.12536724265575,0.380857023526479,0.523503266648571,0.617052271367102
1.1378713231297,0.37868501638029,0.530800464174056,0.627417061344176
1.15037540360365,0.379968755171985,0.540520854502471,0.639427965895183
1.1628794840776,0.382992959587115,0.551440305063877,0.652219562963931
1.17538356455156,0.389523585300151,0.564722183140314,0.66648637332178
1.18788764502551,0.398517200520115,0.579564995370473,0.681710321345688
1.20039172549946,0.409241200703889,0.59551846872308,0.697576575557272
1.21289580597341,0.423934572053731,0.613848416895753,0.714783346239972
1.22539988644737,0.440150673803994,0.633035010455619,0.732420248452065
1.23790396692132,0.458697576063223,0.653535291790793,0.750703500000819
1.25040804739527,0.480028485765184,0.675466011178176,0.769624311052391
1.26291212786923,0.502717648259616,0.698067221098736,0.788809238853803
1.27541620834318,0.528039147438917,0.721895191761892,0.808410827220551
1.28792028881713,0.555059098022053,0.74640221455571,0.828157079139718
1.30042436929108,0.583277590180841,0.771395065181835,0.848000464536469
1.31292844976504,0.613987830900399,0.797193181086793,0.867812685660056
1.32543253023899,0.645555372634771,0.82318541555695,0.887507157791509
1.33793661071294,0.67843141004529,0.849468223526835,0.907023781308019
1.3504406911869,0.712653272375206,0.875847009613771,0.926103272262191
1.36294477166085,0.74747962176445,0.902212657540456,0.94491682472135
1.3754488521348,0.783348344039387,0.928398942420669,0.963101526532566
1.38795293260875,0.819706246406407,0.954264821906071,0.980686571214026
1.40045701308271,0.85641087532221,0.979900207607708,0.997868755197595
1.41296109355666,0.893497030340128,1.00468373290896,1.01385338918454
1.42546517403061,0.930565705881284,1.02900642859809,1.02928881075423
1.43796925450456,0.967597140772023,1.05260696496411,1.04389725459834
1.45047333497852,1.00423452039509,1.07508041822969,1.05729011618651
1.46297741545247,1.04059178144528,1.09693146424249,1.070049415907
1.47548149592642,1.076188419136,1.11739357151353,1.08148864419109
1.48798557640038,1.1109986494803,1.13674252748865,1.09188628788522
1.50048965687433,1.14524901551193,1.15528630604035,1.10158378575099
1.51299373734828,1.17778870817724,1.17176101762091,1.10947529950446
1.52549781782223,1.20949270916802,1.18733079113134,1.11662709376109
1.53800189829619,1.23989936320397,1.20149139945622,1.12266534711386
1.55050597877014,1.26839310684861,1.21378228396444,1.12721781766269
1.56301005924409,1.29585529656036,1.22509782412562,1.13102839712759
1.57551413971804,1.32107626087597,1.23436893922493,1.13335709720619
1.588018220192,1.34454230644746,1.2421651162757,1.13460533647005
1.60052230066595,1.36675345607875,1.24888857159483,1.13512689271043
1.6130263811399,1.38578444677023,1.25309748438981,1.13390990379137
1.62553046161386,1.40345155514495,1.25628427325235,1.13203092144489
1.63803454208781,1.41900764083927,1.25788206731658,1.12915557300846
1.65053862256176,1.43177876705556,1.25752709783974,1.12504670487827
1.66304270303571,1.44310957506711,1.25618306864107,1.12034455603417
1.67554678350967,1.45145179928917,1.25284097937856,1.1145040102076
