Step_Number,K_Element_Name,K_Value,Change_from_Nominal,Change_Percent,Eigenvalue_1,Eigenvalue_2,Eigenvalue_3,Max_Magnitude,Stable
49,K23,5.04318343718593,-5.41091556281407,-51.7587939698492,4.38690817888398+0i,1.23161764946445+0i,0.392389934465641+0i,4.38690817888398,NO
50,K23,5.14824975879397,-5.30584924120603,-50.7537688442211,4.27438694775304+0i,1.23903773070761+0i,0.392424762745383+0i,4.27438694775304,NO
51,K23,5.25331608040201,-5.20078291959799,-49.748743718593,4.16129074660179+0i,1.24703136279717+0i,0.392461010199031+0i,4.16129074660179,NO
52,K23,5.35838240201005,-5.09571659798995,-48.7437185929648,4.0475448036521+0i,1.25567322899286+0i,0.392498765344998+0i,4.0475448036521,NO
53,K23,5.46344872361809,-4.99065027638191,-47.7386934673367,3.93305975229953+0i,1.2650525998653+0i,0.392538124217074+0i,3.93305975229953,NO
54,K23,5.56851504522613,-4.88558395477387,-46.7336683417085,3.81772762622375+0i,1.27527733737109+0i,0.392579191179022+0i,3.81772762622375,NO
55,K23,5.67358136683417,-4.78051763316583,-45.7286432160804,3.7014163735437+0i,1.28647937977466+0i,0.392622079847468+0i,3.7014163735437,NO
56,K23,5.77864768844221,-4.67545131155779,-44.7236180904523,3.5839621728182+0i,1.29882242459942+0i,0.392666914140168+0i,3.5839621728182,NO
57,K23,5.88371401005025,-4.57038498994975,-43.7185929648241,3.46515838735982+0i,1.31251297311975+0i,0.392713829470184+0i,3.46515838735982,NO
58,K23,5.98878033165829,-4.46531866834171,-42.713567839196,3.34473919508118+0i,1.32781669915089+0i,0.392762974109635+0i,3.34473919508118,NO
59,K23,6.09384665326633,-4.36025234673367,-41.7085427135678,3.22235442611561+0i,1.34508360986529+0i,0.392814510752771+0i,3.22235442611561,NO
60,K23,6.19891297487437,-4.25518602512563,-40.7035175879397,3.09752913036802+0i,1.36478847644525+0i,0.392868618312361+0i,3.09752913036802,NO
61,K23,6.30397929648241,-4.15011970351759,-39.6984924623116,2.96959491471212+0i,1.38759949481434+0i,0.392925493991131+0i,2.96959491471212,NO
62,K23,6.40904561809045,-4.04505338190955,-38.6934673366834,2.83756476681424+0i,1.41450345941613+0i,0.392985355679181+0i,2.83756476681424,NO
63,K23,6.51411193969849,-3.93998706030151,-37.6884422110553,2.69988217877035+0i,1.44705663679295+0i,0.393048444738215+0i,2.69988217877035,NO
64,K23,6.61917826130653,-3.83492073869347,-36.6834170854271,2.55384626267007+0i,1.48795964677572+0i,0.393115029247684+0i,2.55384626267007,NO
65,K23,6.72424458291457,-3.72985441708543,-35.678391959799,2.39399012151244+0i,1.54267908776836+0i,0.393185407804627+0i,2.39399012151244,NO
66,K23,6.82931090452261,-3.62478809547739,-34.6733668341708,2.20534149833046+0i,1.62618688315641+0i,0.393259913990513+0i,2.20534149833046,NO
67,K23,6.93437722613065,-3.51972177386935,-33.6683417085427,1.86319152611169+0.0891871002021334i,1.86319152611169-0.0891871002021334i,0.393338921645975+0i,1.8653249051618,NO
68,K23,7.03944354773869,-3.41465545226131,-32.6633165829146,1.81061640056641+0.306994403847091i,1.81061640056641-0.306994403847091i,0.39342285112849+0i,1.83645781710157,NO
69,K23,7.14450986934673,-3.30958913065326,-31.6582914572864,1.7580385769396+0.41835246942716i,1.7580385769396-0.41835246942716i,0.393512176774064+0i,1.80712988650059,NO
70,K23,7.24957619095477,-3.20452280904522,-30.6532663316583,1.70545778660191+0.500274085564891i,1.70545778660191-0.500274085564891i,0.393607435841414+0i,1.77731832336497,NO
71,K23,7.35464251256281,-3.09945648743719,-29.6482412060301,1.65287372407159+0.565695897433678i,1.65287372407159-0.565695897433678i,0.393709239294011+0i,1.74699839613537,NO
72,K23,7.45970883417085,-2.99439016582915,-28.643216080402,1.60028604047684+0.619864537069638i,1.60028604047684-0.619864537069638i,0.393818284875474+0i,1.71614319206224,NO
73,K23,7.56477515577889,-2.8893238442211,-27.6381909547739,1.54769433557664+0.665533597847147i,1.54769433557664-0.665533597847147i,0.393935373067828+0i,1.68472333818921,NO
74,K23,7.66984147738694,-2.78425752261306,-26.6331658291457,1.49509814795547+0.704358488761999i,1.49509814795547-0.704358488761999i,0.394061426702135+0i,1.65270667473419,NO
75,K23,7.77490779899497,-2.67919120100503,-25.6281407035176,1.44249694288608+0.737421232217341i,1.44249694288608-0.737421232217341i,0.394197515232876+0i,1.62005787055914,NO
76,K23,7.87997412060302,-2.57412487939698,-24.6231155778894,1.38989009718715+0.765469069129009i,1.38989009718715-0.765469069129009i,0.394344885022695+0i,1.58673796767208,NO
77,K23,7.98504044221105,-2.46905855778895,-23.6180904522613,1.33727688017146+0.78903723267888i,1.33727688017146-0.78903723267888i,0.394504997446027+0i,1.55270383808203,NO
78,K23,8.0901067638191,-2.3639922361809,-22.6130653266332,1.28465642945703+0.808517861532582i,1.28465642945703-0.808517861532582i,0.394679577266863+0i,1.51790753149278,NO
79,K23,8.19517308542714,-2.25892591457286,-21.608040201005,1.23202771995083+0.824201191744766i,1.23202771995083-0.824201191744766i,0.394870674671203+0i,1.48229548579247,NO
80,K23,8.30023940703517,-2.15385959296482,-20.6030150753769,1.17938952365206+0.836301298468996i,1.17938952365206-0.836301298468996i,0.395080745660715+0i,1.44580756337804,NO
81,K23,8.40530572864322,-2.04879327135678,-19.5979899497487,1.12674035694607+0.84497262813825i,1.12674035694607-0.84497262813825i,0.395312757464638+0i,1.40837586399151,NO
82,K23,8.51037205025126,-1.94372694974874,-18.5929648241206,1.07407841061234+0.85032068746815i,1.07407841061234-0.85032068746815i,0.395570328524069+0i,1.3699232473682,NO
83,K23,8.6154383718593,-1.8386606281407,-17.5879396984925,1.02140145556752+0.8524087742858i,1.02140145556752-0.8524087742858i,0.395857917005669+0i,1.33036147415462,NO
84,K23,8.72050469346734,-1.73359430653266,-16.5829145728643,0.968706713962597+0.851261811610653i,0.968706713962597-0.851261811610653i,0.396181078607472+0i,1.28958883741403,NO
85,K23,8.82557101507538,-1.62852798492462,-15.5778894472362,0.915990679863493+0.846867845384424i,0.915990679863493-0.846867845384424i,0.396546825197642+0i,1.2474871033974,NO
86,K23,8.93063733668342,-1.52346166331658,-14.572864321608,0.863248865011026+0.839177419372571i,0.863248865011026-0.839177419372571i,0.396964133294535+0i,1.20391749888754,NO
87,K23,9.03570365829146,-1.41839534170854,-13.5678391959799,0.810475430600238+0.828100750151846i,0.810475430600238-0.828100750151846i,0.397444680508068+0i,1.15871535590441,NO
88,K23,9.1407699798995,-1.3133290201005,-12.5628140703518,0.757662641030933+0.813502317065331i,0.757662641030933-0.813502317065331i,0.398003938038639+0i,1.11168282233946,NO
89,K23,9.24583630150754,-1.20826269849246,-11.5577889447236,0.704800031180816+0.795192076499754i,0.704800031180816-0.795192076499754i,0.398662836130832+0i,1.06257871354572,NO
90,K23,9.35090262311558,-1.10319637688442,-10.5527638190955,0.651873096813034+0.772911886365154i,0.651873096813034-0.772911886365154i,0.399450383258358+0i,1.01110400970086,NO
91,K23,9.45596894472362,-0.998130055276382,-9.54773869346734,0.598861159776247+0.746314664812835i,0.598861159776247-0.746314664812835i,0.400407935723885+0i,0.956880487628025,YES
92,K23,9.56103526633166,-0.893063733668342,-8.5427135678392,0.545733739797259+0.714931856086645i,0.545733739797259-0.714931856086645i,0.401596454073824+0i,0.899418074979927,YES
93,K23,9.6661015879397,-0.787997412060301,-7.53768844221105,0.492444079444829+0.678120932131698i,0.492444079444829-0.678120932131698i,0.403109453170641+0i,0.838062748232749,YES
94,K23,9.77116790954774,-0.682931090452261,-6.53266331658291,0.4389169043062+0.634976485319026i,0.4389169043062-0.634976485319026i,0.405097481839858+0i,0.771908793701588,YES
95,K23,9.87623423115578,-0.577864768844222,-5.52763819095477,0.38502366758278+0.584169409064673i,0.38502366758278-0.584169409064673i,0.407817633678668+0i,0.699640709997541,YES
96,K23,9.98130055276382,-0.472798447236181,-4.52261306532663,0.330528447128457+0.523628475456663i,0.330528447128457-0.523628475456663i,0.411741752979274+0i,0.619221959131149,YES
97,K23,10.0863668743719,-0.367732125628141,-3.51758793969849,0.417812479572744+0i,0.2749599230277+0.449820830341912i,0.2749599230277-0.449820830341912i,0.527201800718554,YES
98,K23,10.1914331959799,-0.2626658040201,-2.51256281407035,0.428072491958651+0i,0.217296756030722+0.355716543396358i,0.217296756030722-0.355716543396358i,0.428072491958651,YES
99,K23,10.2964995175879,-0.15759948241206,-1.50753768844221,0.446868070805322+0i,0.155365805803369+0.221087429972053i,0.155365805803369-0.221087429972053i,0.446868070805322,YES
100,K23,10.401565839196,-0.0525331608040212,-0.50251256281407,0.479469673884728+0i,0.249343926372756+0i,-0.0762802394534619+0i,0.479469673884728,YES
101,K23,10.506632160804,0.0525331608040194,0.50251256281407,0.521356461520475+0i,0.325689307838051+0i,-0.299578730162544+0i,0.521356461520475,YES
102,K23,10.6116984824121,0.15759948241206,1.50753768844221,0.561632302527883+0i,0.350825250818196+0i,-0.470056835758141+0i,0.561632302527883,YES
103,K23,10.7167648040201,0.2626658040201,2.51256281407035,0.596368139272173+0i,0.362502143673001+0i,-0.621535886965276+0i,0.621535886965276,YES
104,K23,10.8218311256281,0.367732125628141,3.51758793969849,0.625810569310018+0i,0.369036917830084+0i,-0.762579412768239+0i,0.762579412768239,YES
105,K23,10.9268974472362,0.472798447236181,4.52261306532663,0.650946042466171+0i,0.373160297233105+0i,-0.896904586935461+0i,0.896904586935461,YES
106,K23,11.0319637688442,0.57786476884422,5.52763819095477,-1.02650908517619+0i,0.375982755089632+0i,0.672661761242339+0i,1.02650908517619,NO
107,K23,11.1370300904523,0.682931090452261,6.53266331658291,-1.15260492327097+0i,0.37803005067654+0i,0.69164398214217+0i,1.15260492327097,NO
108,K23,11.2420964120603,0.787997412060301,7.53768844221105,-1.27598815781247+0i,0.379580434548209+0i,0.708410511203961+0i,1.27598815781247,NO
109,K23,11.3471627336683,0.893063733668342,8.5427135678392,-1.39721191160844+0i,0.380794058205919+0i,0.72335431973418+0i,1.39721191160844,NO
110,K23,11.4522290552764,0.998130055276382,9.54773869346734,-1.51667705194408+0i,0.381769294153035+0i,0.736777902514669+0i,1.51667705194408,NO
111,K23,11.5572953768844,1.10319637688442,10.5527638190955,-1.63468378971425+0i,0.382569773167347+0i,0.748917839662487+0i,1.63468378971425,NO
112,K23,11.6623616984925,1.20826269849246,11.5577889447236,-1.75146294575311+0i,0.383238418514266+0i,0.759962028746389+0i,1.75146294575311,NO
113,K23,11.7674280201005,1.3133290201005,12.5628140703518,-1.86719586172183+0i,0.383805207859812+0i,0.770061833761515+0i,1.86719586172183,NO
114,K23,11.8724943417085,1.41839534170854,13.5678391959799,-1.98202760151047+0i,0.384291697351129+0i,0.779340762450798+0i,1.98202760151047,NO
115,K23,11.9775606633166,1.52346166331658,14.572864321608,-2.09607600158896+0i,0.3847137772231+0i,0.78790076104928+0i,2.09607600158896,NO
116,K23,12.0826269849246,1.62852798492462,15.5778894472362,-2.20943805283863+0i,0.385083414314446+0i,0.795826853599563+0i,2.20943805283863,NO
117,K23,12.1876933065327,1.73359430653266,16.5829145728643,-2.32219451035602+0i,0.38540979006959+0i,0.803190613753771+0i,2.32219451035602,NO
118,K23,12.2927596281407,1.8386606281407,17.5879396984925,-2.43441329333562+0i,0.385700064882536+0i,0.810052800312379+0i,2.43441329333562,NO
119,K23,12.3978259497487,1.94372694974874,18.5929648241206,-2.54615203863979+0i,0.38595990425826+0i,0.81646538463279+0i,2.54615203863979,NO
120,K23,12.5028922713568,2.04879327135678,19.5979899497487,-2.65746004973292+0i,0.38619384897991+0i,0.822473129396232+0i,2.65746004973292,NO
121,K23,12.6079585929648,2.15385959296482,20.6030150753769,-2.76837980548969+0i,0.386405580623701+0i,0.828114831901165+0i,2.76837980548969,NO
122,K23,12.7130249145729,2.25892591457286,21.608040201005,-2.87894814325025+0i,0.386598115343819+0i,0.833424313333568+0i,2.87894814325025,NO
123,K23,12.8180912361809,2.3639922361809,22.6130653266332,-2.98919719715121+0i,0.386773947534352+0i,0.838431213435954+0i,2.98919719715121,NO
124,K23,12.9231575577889,2.46905855778894,23.6180904522613,-3.09915515011682+0i,0.386935157852951+0i,0.843161634474931+0i,3.09915515011682,NO
125,K23,13.028223879397,2.57412487939698,24.6231155778894,-3.20884684222783+0i,0.387083495500124+0i,0.847638667330731+0i,3.20884684222783,NO
126,K23,13.133290201005,2.67919120100502,25.6281407035176,-3.31829426715749+0i,0.387220441632546+0i,0.851882824519921+0i,3.31829426715749,NO
127,K23,13.2383565226131,2.78425752261306,26.6331658291457,-3.4275169804834+0i,0.387347258767221+0i,0.855912399103114+0i,3.4275169804834,NO
128,K23,13.3434228442211,2.8893238442211,27.6381909547739,-3.53653243797052+0i,0.387465029655577+0i,0.859743764093844+0i,3.53653243797052,NO
129,K23,13.4484891658291,2.99439016582915,28.643216080402,-3.64535627772587+0i,0.38757468815474+0i,0.863391623741992+0i,3.64535627772587,NO
130,K23,13.5535554874372,3.09945648743719,29.6482412060301,-3.75400255700791+0i,0.387677043952481+0i,0.866869225618248+0i,3.75400255700791,NO
131,K23,13.6586218090452,3.20452280904522,30.6532663316583,-3.86248395213197+0i,0.387772802527081+0i,0.870188540559665+0i,3.86248395213197,NO
132,K23,13.7636881306533,3.30958913065326,31.6582914572864,-3.97081192813571+0i,0.387862581379107+0i,0.873360416103338+0i,3.97081192813571,NO
133,K23,13.8687544522613,3.41465545226131,32.6633165829146,-4.07899688350641+0i,0.387946923323045+0i,0.876394707922062+0i,4.07899688350641,NO
134,K23,13.9738207738693,3.51972177386935,33.6683417085427,-4.18704827422004+0i,0.388026307440956+0i,0.879300392909746+0i,4.18704827422004,NO
135,K23,14.0788870954774,3.62478809547739,34.6733668341708,-4.2949747205214+0i,0.388101158164322+0i,0.8820856668797+0i,4.2949747205214,NO
136,K23,14.1839534170854,3.72985441708543,35.678391959799,-4.40278409923058+0i,0.388171852846952+0i,0.884758029298205+0i,4.40278409923058,NO
137,K23,14.2890197386935,3.83492073869347,36.6834170854271,-4.51048362385174+0i,0.388238728112846+0i,0.887324357045423+0i,4.51048362385174,NO
138,K23,14.3940860603015,3.93998706030151,37.6884422110553,-4.61807991435418+0i,0.388302085204643+0i,0.88979096884804+0i,4.61807991435418,NO
139,K23,14.4991523819095,4.04505338190955,38.6934673366834,-4.72557905817096+0i,0.388362194511095+0i,0.892163681750329+0i,4.72557905817096,NO
140,K23,14.6042187035176,4.15011970351759,39.6984924623116,-4.83298666369749+0i,0.388419299416917+0i,0.894447860762982+0i,4.83298666369749,NO
141,K23,14.7092850251256,4.25518602512563,40.7035175879397,-4.94030790736061+0i,0.388473619590637+0i,0.896648462644341+0i,4.94030790736061,NO
142,K23,14.8143513467337,4.36025234673367,41.7085427135678,-5.04754757515516+0i,0.388525353803269+0i,0.898770074618227+0i,5.04754757515516,NO
143,K23,14.9194176683417,4.46531866834171,42.713567839196,-5.15471009940261+0i,0.388574682355064+0i,0.900816948705841+0i,5.15471009940261,NO
144,K23,15.0244839899497,4.57038498994975,43.7185929648241,-5.26179959137005+0i,0.388621769171242+0i,0.902793032249061+0i,5.26179959137005,NO
145,K23,15.1295503115578,4.67545131155779,44.7236180904523,-5.36881987029067+0i,0.388666763619386+0i,0.904701995113494+0i,5.36881987029067,NO
146,K23,15.2346166331658,4.78051763316583,45.7286432160804,-5.47577448924668+0i,0.388709802089648+0i,0.906547253991211+0i,5.47577448924668,NO
147,K23,15.3396829547739,4.88558395477387,46.7336683417085,-5.58266675830855+0i,0.388751009373779+0i,0.908331994160906+0i,5.58266675830855,NO
148,K23,15.4447492763819,4.99065027638191,47.7386934673367,-5.68949976526809+0i,0.388790499872114+0i,0.910059189014078+0i,5.68949976526809,NO
149,K23,15.5498155979899,5.09571659798995,48.7437185929648,-5.79627639425629+0i,0.388828378652693+0i,0.911731617613656+0i,5.79627639425629,NO
150,K23,15.654881919598,5.20078291959799,49.748743718593,-5.90299934249601+0i,0.388864742383692+0i,0.913351880514334+0i,5.90299934249601,NO
151,K23,15.759948241206,5.30584924120603,50.7537688442211,-6.00967113540698+0i,0.38889968015613+0i,0.914922414044819+0i,6.00967113540698,NO
152,K23,15.8650145628141,5.41091556281407,51.7587939698492,-6.11629414025089+0i,0.388933274211844+0i,0.916445503224969+0i,6.11629414025089,NO
153,K23,15.9700808844221,5.51598188442211,52.7638190954774,-6.22287057848075+0i,0.38896560058912+0i,0.917923293469524+0i,6.22287057848075,NO
154,K23,16.0751472060301,5.62104820603015,53.7688442211055,-6.32940253693724+0i,0.388996729696631+0i,0.919357801210456+0i,6.32940253693724,NO
155,K23,16.1802135276382,5.72611452763819,54.7738693467337,-6.43589197801699+0i,0.389026726824861+0i,0.920750923553942+0i,6.43589197801699,NO
156,K23,16.2852798492462,5.83118084924623,55.7788944723618,-6.5423407489227+0i,0.389055652602813+0i,0.922104447073659+0i,6.5423407489227,NO
157,K23,16.3903461708543,5.93624717085427,56.7839195979899,-6.64875059009106+0i,0.389083563406541+0i,0.923420055830248+0i,6.64875059009106,NO
158,K23,16.4954124924623,6.04131349246231,57.7889447236181,-6.75512314288356+0i,0.38911051172569+0i,0.924699338695558+0i,6.75512314288356,NO
159,K23,16.6004788140703,6.14637981407035,58.7939698492462,-6.86145995661501+0i,0.389136546492504+0i,0.925943796052151+0i,6.86145995661501,NO
160,K23,16.7055451356784,6.25144613567839,59.7989949748744,-6.96776249498588+0i,0.389161713378304+0i,0.927154845929186+0i,6.96776249498588,NO
161,K23,16.8106114572864,6.35651245728643,60.8040201005025,-7.0740321419775+0i,0.389186055060462+0i,0.928333829630582+0i,7.0740321419775,NO
162,K23,16.9156777788945,6.46157877889447,61.8090452261306,-7.18027020726169+0i,0.389209611463828+0i,0.929482016903377+0i,7.18027020726169,NO
163,K23,17.0207441005025,6.56664510050251,62.8140703517588,-7.28647793117198+0i,0.389232419979038+0i,0.930600610690437+0i,7.28647793117198,NO
164,K23,17.1258104221106,6.67171142211055,63.8190954773869,-7.39265648927699+0i,0.389254515660489+0i,0.93169075150595+0i,7.39265648927699,NO
165,K23,17.2308767437186,6.77677774371859,64.8241206030151,-7.49880699659336+0i,0.389275931405816+0i,0.932753521468954+0i,7.49880699659336,NO
166,K23,17.3359430653266,6.88184406532663,65.8291457286432,-7.60493051147111+0i,0.389296698119387+0i,0.933789948025097+0i,7.60493051147111,NO
167,K23,17.4410093869347,6.98691038693467,66.8341708542713,-7.71102803918106+0i,0.389316844860894+0i,0.934801007385487+0i,7.71102803918106,NO
168,K23,17.5460757085427,7.09197670854271,67.8391959798995,-7.81710053523066+0i,0.389336398980979+0i,0.935787627706969+0i,7.81710053523066,NO
169,K23,17.6511420301508,7.19704303015075,68.8442211055276,-7.92314890843245+0i,0.389355386245036+0i,0.936750692036661+0i,7.92314890843245,NO
170,K23,17.7562083517588,7.30210935175879,69.8492462311558,-8.02917402374621+0i,0.389373830946416+0i,0.937691041040979+0i,8.02917402374621,NO
171,K23,17.8612746733668,7.40717567336683,70.8542713567839,-8.13517670491438+0i,0.389391756009999+0i,0.938609475537556+0i,8.13517670491438,NO
172,K23,17.9663409949749,7.51224199497487,71.859296482412,-8.24115773690841+0i,0.389409183087306+0i,0.939506758846218+0i,8.24115773690841,NO
173,K23,18.0714073165829,7.61730831658291,72.8643216080402,-8.34711786820117+0i,0.389426132643576+0i,0.940383618974669+0i,8.34711786820117,NO
174,K23,18.176473638191,7.72237463819095,73.8693467336683,-8.45305781288057+0i,0.389442624038006+0i,0.941240750651616+0i,8.45305781288057,NO
175,K23,18.281539959799,7.827440959799,74.8743718592965,-8.55897825261677+0i,0.389458675597374+0i,0.942078817220402+0i,8.55897825261677,NO
176,K23,18.386606281407,7.93250728140703,75.8793969849246,-8.66487983849472+0i,0.389474304684037+0i,0.94289845240365+0i,8.66487983849472,NO
177,K23,18.4916726030151,8.03757360301508,76.8844221105528,-8.77076319272321+0i,0.389489527758438+0i,0.943700261949697+0i,8.77076319272321,NO
178,K23,18.5967389246231,8.14263992462311,77.8894472361809,-8.87662891022951+0i,0.389504360437015+0i,0.944484825169383+0i,8.87662891022951,NO
179,K23,18.7018052462312,8.24770624623115,78.894472361809,-8.98247756014899+0i,0.389518817545523+0i,0.945252696372303+0i,8.98247756014899,NO
180,K23,18.8068715678392,8.3527725678392,79.8994974874372,-9.08830968721731+0i,0.389532913168522+0i,0.94600440620959+0i,9.08830968721731,NO
