Step_Number,K_Element_Name,K_Value,Change_from_Nominal,Change_Percent,Eigenvalue_1,Eigenvalue_2,Eigenvalue_3,Max_Magnitude,Stable
49,K13,-0.8813128040201,0.9455751959799,-51.7587939698492,2.47945748796669+0i,0.389367474777448+0i,-3.21439995872405+0i,3.21439995872405,NO
50,K13,-0.899673487437186,0.927214512562814,-50.7537688442211,2.46047214778971+0i,0.389352141851561+0i,-3.17703860220408+0i,3.17703860220408,NO
51,K13,-0.918034170854271,0.908853829145729,-49.748743718593,2.44123290267149+0i,0.38933619143421+0i,-3.13942272325142+0i,3.13942272325142,NO
52,K13,-0.936394854271357,0.890493145728643,-48.7437185929648,2.42173192317232+0i,0.389319585459759+0i,-3.10154445436072+0i,3.10154445436072,NO
53,K13,-0.954755537688442,0.872132462311558,-47.7386934673367,2.4019609781061+0i,0.389302282668231+0i,-3.06339552308589+0i,3.06339552308589,NO
54,K13,-0.973116221105528,0.853771778894472,-46.7336683417085,2.38191140519586+0i,0.389284238263343+0i,-3.02496722235367+0i,3.02496722235367,NO
55,K13,-0.991476904522613,0.835411095477387,-45.7286432160804,2.36157407891954+0i,0.389265403525196+0i,-2.98625037792212+0i,2.98625037792212,NO
56,K13,-1.0098375879397,0.817050412060301,-44.7236180904523,2.34093937520977+0i,0.389245725371239+0i,-2.94723531264131+0i,2.94723531264131,NO
57,K13,-1.02819827135678,0.798689728643216,-43.7185929648241,2.31999713262378+0i,0.389225145856716+0i,-2.90791180712371+0i,2.90791180712371,NO
58,K13,-1.04655895477387,0.780329045226131,-42.713567839196,2.29873660954236+0i,0.38920360160499+0i,-2.86826905637348+0i,2.86826905637348,NO
59,K13,-1.06491963819095,0.761968361809045,-41.7085427135678,2.27714643689072+0i,0.389181023155856+0i,-2.82829562185562+0i,2.82829562185562,NO
60,K13,-1.08328032160804,0.74360767839196,-40.7035175879397,2.25521456579528+0i,0.38915733421767+0i,-2.78797937840491+0i,2.78797937840491,NO
61,K13,-1.10164100502513,0.725246994974875,-39.6984924623116,2.23292820949819+0i,0.38913245080646+0i,-2.74730745527952+0i,2.74730745527952,NO
62,K13,-1.12000168844221,0.706886311557789,-38.6934673366834,2.21027377874098+0i,0.389106280251407+0i,-2.70626617055017+0i,2.70626617055017,NO
63,K13,-1.1383623718593,0.688525628140704,-37.6884422110553,2.18723680969775+0i,0.389078720042054+0i,-2.6648409578805+0i,2.6648409578805,NO
64,K13,-1.15672305527638,0.670164944723618,-36.6834170854271,2.1638018833816+0i,0.389049656486845+0i,-2.62301628459206+0i,2.62301628459206,NO
65,K13,-1.17508373869347,0.651804261306533,-35.678391959799,2.13995253525896+0i,0.38901896314624+0i,-2.58077555971173+0i,2.58077555971173,NO
66,K13,-1.19344442211055,0.633443577889447,-34.6733668341708,2.11567115357924+0i,0.388986498994528+0i,-2.53810103046321+0i,2.53810103046321,NO
67,K13,-1.21180510552764,0.615082894472362,-33.6683417085427,2.09093886465014+0i,0.388952106254437+0i,-2.49497366537693+0i,2.49497366537693,NO
68,K13,-1.23016578894472,0.596722211055276,-32.6633165829146,2.06573540295252+0i,0.388915607834071+0i,-2.45137302184186+0i,2.45137302184186,NO
69,K13,-1.24852647236181,0.578361527638191,-31.6582914572864,2.04003896357483+0i,0.388876804278506+0i,-2.40727709549152+0i,2.40727709549152,NO
70,K13,-1.26688715577889,0.560000844221105,-30.6532663316583,2.01382603393724+0i,0.388835470125344+0i,-2.36266214828369+0i,2.36266214828369,NO
71,K13,-1.28524783919598,0.54164016080402,-29.6482412060301,1.98707120114312+0i,0.388791349523725+0i,-2.31750251147087+0i,2.31750251147087,NO
72,K13,-1.30360852261307,0.523279477386935,-28.643216080402,1.95974693050556+0i,0.388744150936811+0i,-2.2717703588293+0i,2.2717703588293,NO
73,K13,-1.32196920603015,0.504918793969849,-27.6381909547739,1.93182330980291+0i,0.388693540696713+0i,-2.22543544446947+0i,2.22543544446947,NO
74,K13,-1.34032988944724,0.486558110552764,-26.6331658291457,1.90326775256109+0i,0.388639135110022+0i,-2.17846479822388+0i,2.17846479822388,NO
75,K13,-1.35869057286432,0.468197427135678,-25.6281407035176,1.87404465205426+0i,0.388580490720045+0i,-2.13082236990997+0i,2.13082236990997,NO
76,K13,-1.37705125628141,0.449836743718593,-24.6231155778894,1.84411497565296+0i,0.38851709220261+0i,-2.08246861157417+0i,2.08246861157417,NO
77,K13,-1.39541193969849,0.431476060301508,-23.6180904522613,1.81343578647037+0i,0.388448337196584+0i,-2.03335998396846+0i,2.03335998396846,NO
78,K13,-1.41377262311558,0.413115376884422,-22.6130653266332,1.78195967574855+0i,0.388373517124503+0i,-1.98344836975747+0i,1.98344836975747,NO
79,K13,-1.43213330653266,0.394754693467336,-21.608040201005,1.74963408478818+0i,0.388291792708504+0i,-1.93268037096402+0i,1.93268037096402,NO
80,K13,-1.45049398994975,0.376394010050251,-20.6030150753769,1.71640048901664+0i,0.388202162389942+0i,-1.88099646145683+0i,1.88099646145683,NO
81,K13,-1.46885467336683,0.358033326633166,-19.5979899497487,1.68219340839559+0i,0.388103421130458+0i,-1.82832995615921+0i,1.82832995615921,NO
82,K13,-1.48721535678392,0.33967264321608,-18.5929648241206,1.64693919686375+0i,0.387994105996403+0i,-1.77460574607623+0i,1.77460574607623,NO
83,K13,-1.50557604020101,0.321311959798995,-17.5879396984925,1.61055454753252+0i,0.387872423303023+0i,-1.71973873063454+0i,1.71973873063454,NO
84,K13,-1.52393672361809,0.30295127638191,-16.5829145728643,1.57294462782468+0i,0.38773614959593+0i,-1.66363185380252+0i,1.66363185380252,NO
85,K13,-1.54229740703518,0.284590592964824,-15.5778894472362,1.53400072646578+0i,0.387582494817865+0i,-1.60617361424846+0i,1.60617361424846,NO
86,K13,-1.56065809045226,0.266229909547739,-14.572864321608,1.49359724714602+0i,0.387407909680215+0i,-1.54723486637397+0i,1.54723486637397,NO
87,K13,-1.57901877386935,0.247869226130653,-13.5678391959799,1.45158781360853+0i,0.387207808785077+0i,-1.48666464852426+0i,1.48666464852426,NO
88,K13,-1.59737945728643,0.229508542713568,-12.5628140703518,1.40780014439668+0i,0.38697616316978+0i,-1.42428465028003+0i,1.42428465028003,NO
89,K13,-1.61574014070352,0.211147859296482,-11.5577889447236,1.36202918957386+0i,0.386704884389299+0i,-1.35988173325964+0i,1.36202918957386,NO
90,K13,-1.6341008241206,0.192787175879397,-10.5527638190955,1.31402775628484+0i,0.38638286428815+0i,-1.29319759645239+0i,1.31402775628484,NO
91,K13,-1.65246150753769,0.174426492462312,-9.54773869346734,1.26349341246769+0i,0.385994423229397+0i,-1.2239141281594+0i,1.26349341246769,NO
92,K13,-1.67082219095477,0.156065809045226,-8.5427135678392,1.2100497123248+0i,0.38551669393048+0i,-1.15163201530051+0i,1.2100497123248,NO
93,K13,-1.68918287437186,0.137705125628141,-7.53768844221105,1.15321846867761+0i,0.384914981621159+0i,-1.0758383759269+0i,1.15321846867761,NO
94,K13,-1.70754355778894,0.119344442211055,-6.53266331658291,1.09237737130781+0i,0.384134010955255+0i,-0.99585562447412+0i,1.09237737130781,NO
95,K13,-1.72590424120603,0.10098375879397,-5.52763819095477,1.02669260273962+0i,0.383080090829193+0i,-0.910756252362783+0i,1.02669260273962,NO
96,K13,-1.74426492462312,0.0826230753768844,-4.52261306532663,0.955006912467244+0i,0.381580992917485+0i,-0.81921078076162+0i,0.955006912467244,YES
97,K13,-1.7626256080402,0.0642623919597991,-3.51758793969849,0.875645682486989+0i,0.379282942234792+0i,-0.719190816681576+0i,0.875645682486989,YES
98,K13,-1.78098629145729,0.0459017085427136,-2.51256281407035,0.786077380623385+0i,0.375332040229513+0i,-0.607310929395606+0i,0.786077380623385,YES
99,K13,-1.79934697487437,0.0275410251256281,-1.50753768844221,0.682451439943741+0i,0.367067534121595+0i,-0.477059799190961+0i,0.682451439943741,YES
100,K13,-1.81770765829146,0.00918034170854276,-0.50251256281407,0.561398215173526+0i,0.34150149777096+0i,-0.312079854653028+0i,0.561398215173526,YES
101,K13,-1.83606834170854,-0.00918034170854254,0.50251256281407,0.45415555394022+0i,0.15721859035367+0i,-0.00219360258534545+0i,0.45415555394022,YES
102,K13,-1.85442902512563,-0.0275410251256281,1.50753768844221,0.417629461639652+0i,0.104955881742991+0.362627321284344i,0.104955881742991-0.362627321284344i,0.417629461639652,YES
103,K13,-1.87278970854271,-0.0459017085427136,2.51256281407035,0.40676549834931+0i,0.119568205096703+0.52794859147222i,0.119568205096703-0.52794859147222i,0.54131901029573,YES
104,K13,-1.8911503919598,-0.0642623919597991,3.51758793969849,0.401965114078135+0i,0.131148738940834+0.654051487706411i,0.131148738940834-0.654051487706411i,0.667070716113922,YES
105,K13,-1.90951107537688,-0.0826230753768846,4.52261306532663,0.399297549959465+0i,0.141662862708714+0.759827089006389i,0.141662862708714-0.759827089006389i,0.772920158786631,YES
106,K13,-1.92787175879397,-0.10098375879397,5.52763819095477,0.397606704243585+0i,0.151688627275194+0.852655636134582i,0.151688627275194-0.852655636134582i,0.866043343878758,YES
107,K13,-1.94623244221106,-0.119344442211055,6.53266331658291,0.161451806187464+0.936320480067891i,0.161451806187464-0.936320480067891i,0.39644102983613+0i,0.950138267367313,YES
108,K13,-1.96459312562814,-0.137705125628141,7.53768844221105,0.171057969305195+1.01306256883734i,0.171057969305195-1.01306256883734i,0.395589387017756+0i,1.02740284077967,NO
109,K13,-1.98295380904523,-0.156065809045226,8.5427135678392,0.180562903520901+1.0843371405236i,0.180562903520901-1.0843371405236i,0.394940202003425+0i,1.09926793660454,NO
110,K13,-2.00131449246231,-0.174426492462312,9.54773869346734,0.189998811313672+1.1511518155474i,0.189998811313672-1.1511518155474i,0.394429069834974+0i,1.16672621070184,NO
111,K13,-2.0196751758794,-0.192787175879397,10.5527638190955,0.199385564815843+1.2142381629842i,0.199385564815843-1.2142381629842i,0.394016246247709+0i,1.23049945953023,NO
112,K13,-2.03803585929648,-0.211147859296482,11.5577889447236,0.208736084878013+1.27414708983651i,0.208736084878013-1.27414708983651i,0.393675889540462+0i,1.2911318908884,NO
113,K13,-2.05639654271357,-0.229508542713568,12.5628140703518,0.218059133064921+1.33130567238556i,0.218059133064921-1.33130567238556i,0.393390476583728+0i,1.34904580309158,NO
114,K13,-2.07475722613065,-0.247869226130653,13.5678391959799,0.22736085919118+1.38605290440289i,0.22736085919118-1.38605290440289i,0.393147707748299+0i,1.40457666721893,NO
115,K13,-2.09311790954774,-0.266229909547739,14.572864321608,0.236645706284788+1.43866319131154i,0.236645706284788-1.43866319131154i,0.392938696978167+0i,1.45799621684616,NO
116,K13,-2.11147859296482,-0.284590592964824,15.5778894472362,0.245916963902669+1.48936235967856i,0.245916963902669-1.48936235967856i,0.392756865159485+0i,1.50952820164527,NO
117,K13,-2.12983927638191,-0.302951276381909,16.5829145728643,0.255177119424479+1.53833890302356i,0.255177119424479-1.53833890302356i,0.392597237532954+0i,1.55935946556062,NO
118,K13,-2.14819995979899,-0.321311959798995,17.5879396984925,0.264428088397967+1.58575208858317i,0.264428088397967-1.58575208858317i,0.392455983003062+0i,1.60764794043338,NO
119,K13,-2.16656064321608,-0.33967264321608,18.5929648241206,0.273671369858876+1.63173793320219i,0.273671369858876-1.63173793320219i,0.392330103498328+0i,1.65452854352271,NO
120,K13,-2.18492132663317,-0.358033326633166,19.5979899497487,0.282908153654908+1.67641369503209i,0.282908153654908-1.67641369503209i,0.39221721932335+0i,1.70011761366547,NO
121,K13,-2.20328201005025,-0.376394010050251,20.6030150753769,0.292139396222977+1.7198813079443i,0.292139396222977-1.7198813079443i,0.392115417604302+0i,1.74451630552475,NO
122,K13,-2.22164269346734,-0.394754693467336,21.608040201005,0.301365875129199+1.76223004767851i,0.301365875129199-1.76223004767851i,0.392023143208939+0i,1.78781322616021,NO
123,K13,-2.24000337688442,-0.413115376884422,22.6130653266332,0.310588229003376+1.80353862980804i,0.310588229003376-1.80353862980804i,0.391939118877667+0i,1.83008651085279,NO
124,K13,-2.25836406030151,-0.431476060301508,23.6180904522613,0.319806987234991+1.843876880813i,0.319806987234991-1.843876880813i,0.391862285831526+0i,1.87140547735679,NO
125,K13,-2.27672474371859,-0.449836743718593,24.6231155778894,0.329022592366759+1.88330708382966i,0.329022592366759-1.88330708382966i,0.391791758985078+0i,1.91183195869582,NO
126,K13,-2.29508542713568,-0.468197427135678,25.6281407035176,0.338235417197947+1.92188507327173i,0.338235417197947-1.92188507327173i,0.391726792739786+0i,1.95142138768431,NO
127,K13,-2.31344611055276,-0.486558110552764,26.6331658291457,0.347445777999669+1.9596611333186i,0.347445777999669-1.9596611333186i,0.391666754553423+0i,1.99022368745057,NO
128,K13,-2.33180679396985,-0.504918793969849,27.6381909547739,0.356653944835714+1.9966807415786i,0.356653944835714-1.9966807415786i,0.391611104298425+0i,2.02828400875167,NO
129,K13,-2.35016747738693,-0.523279477386935,28.643216080402,0.365860149702208+2.03298518933296i,0.365860149702208-2.03298518933296i,0.391559377982519+0i,2.06564334510759,NO
130,K13,-2.36852816080402,-0.54164016080402,29.6482412060301,0.37506459300553+2.06861210250586i,0.37506459300553-2.06861210250586i,0.391511174792964+0i,2.10233904962072,NO
131,K13,-2.38688884422111,-0.560000844221105,30.6532663316583,0.38426744876115+2.10359588211479i,0.38426744876115-2.10359588211479i,0.391466146698806+0i,2.13840527202579,NO
132,K13,-2.40524952763819,-0.578361527638191,31.6582914572864,0.393468868798703+2.13796807890789i,0.393468868798703-2.13796807890789i,0.391423990040784+0i,2.17387333051924,NO
133,K13,-2.42361021105528,-0.596722211055276,32.6633165829146,0.402668986187935+2.17175771382221i,0.402668986187935-2.17175771382221i,0.391384438679406+0i,2.20877202988083,NO
134,K13,-2.44197089447236,-0.615082894472362,33.6683417085427,0.411867918048876+2.20499155354216i,0.411867918048876-2.20499155354216i,0.391347258374611+0i,2.24312793507418,NO
135,K13,-2.46033157788945,-0.633443577889447,34.6733668341708,0.421065767871736+2.23769434861588i,0.421065767871736-2.23769434861588i,0.391312242145973+0i,2.27696560771147,NO
136,K13,-2.47869226130653,-0.651804261306532,35.678391959799,0.430262627443259+2.26988904016612i,0.430262627443259-2.26988904016612i,0.391279206420014+0i,2.31030781136208,NO
137,K13,-2.49705294472362,-0.670164944723618,36.6834170854271,0.439458578455481+2.30159694011485i,0.439458578455481-2.30159694011485i,0.391247987812659+0i,2.3431756905798,NO
138,K13,-2.5154136281407,-0.688525628140704,37.6884422110553,0.448653693856172+2.33283788895534i,0.448653693856172-2.33283788895534i,0.391218440428355+0i,2.37558892764645,NO
139,K13,-2.53377431155779,-0.706886311557789,38.6934673366834,0.457848038988242+2.36363039439903i,0.457848038988242-2.36363039439903i,0.391190433581304+0i,2.40756588033065,NO
140,K13,-2.55213499497487,-0.725246994974875,39.6984924623116,0.46704167255545+2.39399175365672i,0.46704167255545-2.39399175365672i,0.391163849863977+0i,2.43912370339837,NO
141,K13,-2.57049567839196,-0.74360767839196,40.7035175879397,0.476234647444657+2.42393816165557i,0.476234647444657-2.42393816165557i,0.391138583502644+0i,2.47027845615771,NO
142,K13,-2.58885636180905,-0.761968361809045,41.7085427135678,0.485427011428843+2.45348480711996i,0.485427011428843-2.45348480711996i,0.391114538951358+0i,2.50104519795089,NO
143,K13,-2.60721704522613,-0.780329045226131,42.713567839196,0.49461880777056+2.48264595813957i,0.49461880777056-2.48264595813957i,0.391091629685012+0i,2.53143807320407,NO
144,K13,-2.62557772864322,-0.798689728643216,43.7185929648241,0.503810075741923+2.51143503859769i,0.503810075741923-2.51143503859769i,0.391069777159375+0i,2.56147038739769,NO
145,K13,-2.6439384120603,-0.817050412060302,44.7236180904523,0.513000851074296+2.53986469662542i,0.513000851074296-2.53986469662542i,0.391048909911711+0i,2.59115467511438,NO
146,K13,-2.66229909547739,-0.835411095477387,45.7286432160804,0.522191166348505+2.56794686607596i,0.522191166348505-2.56794686607596i,0.391028962780376+0i,2.62050276115133,NO
147,K13,-2.68065977889447,-0.853771778894472,46.7336683417085,0.531381051334555+2.59569282186969i,0.531381051334555-2.59569282186969i,0.391009876225367+0i,2.64952581554195,NO
148,K13,-2.69902046231156,-0.872132462311558,47.7386934673367,0.540570533288337+2.62311322994119i,0.540570533288337-2.62311322994119i,0.390991595734887+0i,2.67823440321271,NO
149,K13,-2.71738114572864,-0.890493145728643,48.7437185929648,0.549759637211526+2.65021819241792i,0.549759637211526-2.65021819241792i,0.39097407130559+0i,2.70663852890072,NO
150,K13,-2.73574182914573,-0.908853829145729,49.748743718593,0.558948386079879+2.67701728857589i,0.558948386079879-2.67701728857589i,0.390957256985973+0i,2.73474767787369,NO
151,K13,-2.75410251256281,-0.927214512562814,50.7537688442211,0.568136801044361+2.70351961204486i,0.568136801044361-2.70351961204486i,0.390941110474094+0i,2.76257085292162,NO
152,K13,-2.7724631959799,-0.9455751959799,51.7587939698492,0.577324901608772+2.72973380467479i,0.577324901608772-2.72973380467479i,0.390925592762357+0i,2.79011660802947,NO
153,K13,-2.79082387939699,-0.963935879396985,52.7638190954774,0.58651270578701+2.75566808742251i,0.58651270578701-2.75566808742251i,0.390910667822966+0i,2.8173930790872,NO
154,K13,-2.80918456281407,-0.982296562814071,53.7688442211055,0.595700230242668+2.78133028857327i,0.595700230242668-2.78133028857327i,0.390896302328734+0i,2.84440801195015,NO
155,K13,-2.82754524623116,-1.00065724623116,54.7738693467337,0.604887490413231+2.80672786957276i,0.604887490413231-2.80672786957276i,0.390882465404696+0i,2.87116878812355,NO
156,K13,-2.84590592964824,-1.01901792964824,55.7788944723618,0.61407450062079+2.8318679487127i,0.61407450062079-2.8318679487127i,0.390869128406664+0i,2.89768244831261,NO
157,K13,-2.86426661306533,-1.03737861306533,56.7839195979899,0.623261274171005+2.85675732288388i,0.623261274171005-2.85675732288388i,0.390856264723318+0i,2.92395571405108,NO
158,K13,-2.88262729648241,-1.05573929648241,57.7889447236181,0.632447823441674+2.88140248758616i,0.632447823441674-2.88140248758616i,0.390843849599066+0i,2.94999500759643,NO
159,K13,-2.9009879798995,-1.0740999798995,58.7939698492462,0.641634159962251+2.90580965536317i,0.641634159962251-2.90580965536317i,0.390831859975001+0i,2.97580647025849,NO
160,K13,-2.91934866331658,-1.09246066331658,59.7989949748744,0.650820294485275+2.92998477281071i,0.650820294485275-2.92998477281071i,0.390820274346036+0i,3.00139597930971,NO
161,K13,-2.93770934673367,-1.11082134673367,60.8040201005025,0.660006237050731+2.95393353629157i,0.660006237050731-2.95393353629157i,0.390809072632209+0i,3.02676916360893,NO
162,K13,-2.95607003015075,-1.12918203015075,61.8090452261306,0.669191997044128+2.97766140647507i,0.669191997044128-2.97766140647507i,0.390798236062496+0i,3.05193141805628,NO
163,K13,-2.97443071356784,-1.14754271356784,62.8140703517588,0.678377583248938+3.00117362180691i,0.678377583248938-3.00117362180691i,0.390787747069964+0i,3.07688791698435,NO
164,K13,-2.99279139698492,-1.16590339698492,63.8190954773869,0.687563003894128+3.02447521100422i,0.687563003894128-3.02447521100422i,0.390777589196672+0i,3.10164362657977,NO
165,K13,-3.01115208040201,-1.18426408040201,64.8241206030151,0.696748266697231+3.04757100466053i,0.696748266697231-3.04757100466053i,0.390767747007549+0i,3.12620331641965,NO
166,K13,-3.0295127638191,-1.2026247638191,65.8291457286432,0.705933378903467+3.07046564603713i,0.705933378903467-3.07046564603713i,0.390758206012167+0i,3.1505715701987,NO
167,K13,-3.04787344723618,-1.22098544723618,66.8341708542713,0.715118347321328+3.09316360110933i,0.715118347321328-3.09316360110933i,0.390748952593525+0i,3.17475279571548,NO
168,K13,-3.06623413065327,-1.23934613065327,67.8391959798995,0.724303178355+3.11566916792976i,0.724303178355-3.11566916792976i,0.390739973943267+0i,3.19875123417925,NO
169,K13,-3.08459481407035,-1.25770681407035,68.8442211055276,0.733487878033933+3.13798648536454i,0.733487878033933-3.13798648536454i,0.39073125800249+0i,3.22257096889319,NO
170,K13,-3.10295549748744,-1.27606749748744,69.8492462311558,0.742672452039842+3.1601195412529i,0.742672452039842-3.1601195412529i,0.390722793407756+0i,3.24621593336416,NO
171,K13,-3.12131618090452,-1.29442818090452,70.8542713567839,0.751856905731441+3.18207218003624i,0.751856905731441-3.18207218003624i,0.390714569441644+0i,3.26968991888477,NO
172,K13,-3.13967686432161,-1.31278886432161,71.859296482412,0.761041244167049+3.20384810989807i,0.761041244167049-3.20384810989807i,0.390706575987512+0i,3.29299658162908,NO
