Step_Number,K_Element_Name,K_Value,Change_from_Nominal,Change_Percent,Eigenvalue_1,Eigenvalue_2,Eigenvalue_3,Max_Magnitude,Stable
14,K12,-0.0632664924623116,0.420965507537688,-86.9346733668342,2.55143715066161+0i,-0.975718475330799+0.916942019973898i,-0.975718475330799-0.916942019973898i,2.55143715066161,NO
15,K12,-0.0681331457286432,0.416098854271357,-85.929648241206,2.54034112106595+0i,-0.970170460532974+0.915672542745384i,-0.970170460532974-0.915672542745384i,2.54034112106595,NO
16,K12,-0.0729997989949749,0.411232201005025,-84.9246231155779,2.52917501358832+0i,-0.96458740679416+0.914368408650089i,-0.96458740679416-0.914368408650089i,2.52917501358832,NO
17,K12,-0.0778664522613066,0.406365547738693,-83.9195979899497,2.51793752726669+0i,-0.958968663633341+0.913028920410112i,-0.958968663633341-0.913028920410112i,2.51793752726669,NO
18,K12,-0.0827331055276382,0.401498894472362,-82.9145728643216,2.50662732093553+0i,-0.953313560467764+0.911653356831099i,-0.953313560467764-0.911653356831099i,2.50662732093553,NO
19,K12,-0.0875997587939698,0.39663224120603,-81.9095477386935,2.49524301147772+0i,-0.947621405738859+0.910240971694894i,-0.947621405738859-0.910240971694894i,2.49524301147772,NO
20,K12,-0.0924664120603015,0.391765587939698,-80.9045226130653,2.48378317197791+0i,-0.941891485988955+0.908790992586354i,-0.941891485988955-0.908790992586354i,2.48378317197791,NO
21,K12,-0.0973330653266332,0.386898934673367,-79.8994974874372,2.47224632977062+0i,-0.936123064885307+0.907302619649904i,-0.936123064885307-0.907302619649904i,2.47224632977062,NO
22,K12,-0.102199718592965,0.382032281407035,-78.894472361809,2.46063096437543+0i,-0.930315382187712+0.90577502427027i,-0.930315382187712-0.90577502427027i,2.46063096437543,NO
23,K12,-0.107066371859297,0.377165628140703,-77.8894472361809,2.44893550531159+0i,-0.924467652655798+0.904207347671883i,-0.924467652655798-0.904207347671883i,2.44893550531159,NO
24,K12,-0.111933025125628,0.372298974874372,-76.8844221105528,2.4371583297829+0i,-0.918579064891449+0.902598699431184i,-0.918579064891449-0.902598699431184i,2.4371583297829,NO
25,K12,-0.11679967839196,0.36743232160804,-75.8793969849246,2.42529776022368+0i,-0.912648780111834+0.900948155894364i,-0.912648780111834-0.900948155894364i,2.42529776022368,NO
26,K12,-0.121666331658291,0.362565668341709,-74.8743718592965,2.41335206169543+0i,-0.906675930847714+0.899254758493999i,-0.906675930847714-0.899254758493999i,2.41335206169543,NO
27,K12,-0.126532984924623,0.357699015075377,-73.8693467336683,2.40131943912303+0i,-0.900659619561512+0.897517511956403i,-0.900659619561512-0.897517511956403i,2.40131943912303,NO
28,K12,-0.131399638190955,0.352832361809045,-72.8643216080402,2.38919803435804+0i,-0.894598917179016+0.895735382390683i,-0.894598917179016-0.895735382390683i,2.38919803435804,NO
29,K12,-0.136266291457286,0.347965708542714,-71.859296482412,2.37698592305608+0i,-0.888492861528036+0.893907295250539i,-0.888492861528036-0.893907295250539i,2.37698592305608,NO
30,K12,-0.141132944723618,0.343099055276382,-70.8542713567839,2.36468111135345+0i,-0.882340455676722+0.892032133157815i,-0.882340455676722-0.892032133157815i,2.36468111135345,NO
31,K12,-0.14599959798995,0.33823240201005,-69.8492462311558,2.35228153232718+0i,-0.876140666163591+0.890108733576758i,-0.876140666163591-0.890108733576758i,2.35228153232718,NO
32,K12,-0.150866251256281,0.333365748743719,-68.8442211055276,2.33978504222108+0i,-0.869892421110538+0.888135886326244i,-0.869892421110538-0.888135886326244i,2.33978504222108,NO
33,K12,-0.155732904522613,0.328499095477387,-67.8391959798995,2.3271894164186+0i,-0.863594608209295+0.886112330916139i,-0.863594608209295-0.886112330916139i,2.3271894164186,NO
34,K12,-0.160599557788945,0.323632442211055,-66.8341708542713,2.31449234514145+0i,-0.857246072570725+0.884036753692475i,-0.857246072570725-0.884036753692475i,2.31449234514145,NO
35,K12,-0.165466211055276,0.318765788944724,-65.8291457286432,2.30169142885117+0i,-0.850845614425583+0.881907784774951i,-0.850845614425583-0.881907784774951i,2.30169142885117,NO
36,K12,-0.170332864321608,0.313899135678392,-64.8241206030151,2.28878417332776+0i,-0.84439198666388+0.879723994767598i,-0.84439198666388-0.879723994767598i,2.28878417332776,NO
37,K12,-0.17519951758794,0.30903248241206,-63.8190954773869,2.27576798439784+0i,-0.837883892198919+0.877483891222662i,-0.837883892198919-0.877483891222662i,2.27576798439784,NO
38,K12,-0.180066170854271,0.304165829145729,-62.8140703517588,2.26264016228108+0i,-0.831319981140539+0.875185914834581i,-0.831319981140539-0.875185914834581i,2.26264016228108,NO
39,K12,-0.184932824120603,0.299299175879397,-61.8090452261306,2.24939789552087+0i,-0.824698847760436+0.872828435338704i,-0.824698847760436-0.872828435338704i,2.24939789552087,NO
40,K12,-0.189799477386935,0.294432522613065,-60.8040201005025,2.2360382544613+0i,-0.818019027230647+0.870409747086968i,-0.818019027230647-0.870409747086968i,2.2360382544613,NO
41,K12,-0.194666130653266,0.289565869346734,-59.7989949748744,2.22255818422842+0i,-0.811278992114205+0.867928064268906i,-0.811278992114205-0.867928064268906i,2.22255818422842,NO
42,K12,-0.199532783919598,0.284699216080402,-58.7939698492462,2.20895449716919+0i,-0.804477148584595+0.865381515743259i,-0.804477148584595-0.865381515743259i,2.20895449716919,NO
