theta_rad,phase_deg,mag_dB
0.035354459575863965,-88.63156812907901,-1.9113551958736241
0.035511546062867806,-88.62550462350835,-1.949759736370897
0.03566863254987165,-88.61944133959105,-1.9879938576212377
0.03582571903687549,-88.61337827829942,-2.0260590534227365
0.03598280552387933,-88.6073154406058,-2.063956797966926
0.03613989201088316,-88.60125282748217,-2.101688546180419
0.036296978497887,-88.59519043990028,-2.1392557340591525
0.036454064984890844,-88.58912827883249,-2.1766597789953708
0.036611151471894685,-88.58306634525005,-2.2139020800976232
0.036768237958898525,-88.57700464012464,-2.2509840185038943
0.036925324445902366,-88.57094316442812,-2.287906957688041
0.03708241093290621,-88.56488191913157,-2.3246722437597667
0.03723949741991005,-88.55882090520656,-2.3612812057582215
0.03739658390691388,-88.55276012362401,-2.3977351559394093
0.03755367039391772,-88.54669957535529,-2.4340353900576503
0.03771075688092156,-88.5406392613711,-2.470183187641051
0.037867843367925404,-88.53457918264225,-2.506179812261353
0.038024929854929244,-88.5285193401396,-2.54202651179813
0.038182016341933085,-88.52245973483396,-2.577724518697595
0.038339102828936926,-88.51640036769548,-2.6132750502260125
0.03849618931594076,-88.51034123969484,-2.6486793087180267
0.0386532758029446,-88.50428235180208,-2.6839384818198675
0.03881036228994844,-88.4982237049875,-2.7190537427276333
0.03896744877695228,-88.49216530022109,-2.754026250420796
0.03912453526395612,-88.48610713847279,-2.7888571498909553
0.039281621750959964,-88.48004922071239,-2.823547572366067
0.039438708237963804,-88.4739915479094,-2.8580986355301485
0.039595794724967645,-88.46793412103375,-2.892511443738646
0.03975288121197148,-88.46187694105468,-2.926787088229536
0.03990996769897532,-88.45582000894153,-2.9609266473302362
0.04006705418597916,-88.44976332566347,-2.9949311866604993
0.040224140672983,-88.44370689218954,-3.0288017593312953
0.04038122715998684,-88.43765070948895,-3.062539406139835
0.04053831364699068,-88.43159477853038,-3.0961451557608255
0.04069540013399452,-88.42553910028242,-3.129620024933981
0.04085248662099836,-88.4194836757139,-3.1629650186479683
0.0410095731080022,-88.4134285057931,-3.196181130320796
0.04116665959500604,-88.40737359148855,-3.229269341976768
0.04132374608200988,-88.40131893376835,-3.2622306244200545
0.04148083256901372,-88.39526453360067,-3.2950659374049884
0.04163791905601756,-88.3892103919534,-3.327776229803119
0.0417950055430214,-88.3831565097946,-3.360362439767149
0.04195209203002524,-88.3771028880918,-3.392825494891759
0.042109178517029076,-88.37104952781257,-3.425166312371482
0.04226626500403292,-88.3649964299247,-3.4573857991555768
0.04242335149103676,-88.35894359539508,-3.4894848521000776
0.0425804379780406,-88.35289102519111,-3.521464358116995
0.04273752446504444,-88.34683872028027,-3.5533251943208
0.04289461095204828,-88.3407866816289,-3.5850682281722106
0.04305169743905212,-88.33473491020422,-3.6166943176193445
0.043208783926055955,-88.32868340697294,-3.6482043112363205
0.043365870413059796,-88.32263217290138,-3.679599048359295
0.043522956900063636,-88.31658120895622,-3.7108793592201184
0.04368004338706748,-88.31053051610373,-3.74204606507751
0.04383712987407132,-88.3044800953099,-3.7730999783459125
0.04399421636107516,-88.29842994754101,-3.8040419027220587
0.044151302848079,-88.292380073763,-3.834872633309241
0.04430838933508284,-88.28633047494152,-3.8655929567393916
0.044465475822086674,-88.2802811520423,-3.8962036512930216
0.044622562309090515,-88.27423210603075,-3.9267054870170224
0.044779648796094355,-88.26818333787243,-3.9570992258404103
0.044936735283098196,-88.26213484853238,-3.9873856216880137
0.04509382177010204,-88.25608663897592,-4.017565420592242
0.04525090825710588,-88.25003871016796,-4.047639360802836
0.04540799474410972,-88.24399106307331,-4.077608172894758
0.04556508123111355,-88.23794369865661,-4.107472579874238
0.04572216771811739,-88.23189661788265,-4.13723329728293
0.045879254205121234,-88.22584982171563,-4.166891033300348
0.046036340692125075,-88.21980331112006,-4.196446488844511
0.046193427179128915,-88.2137570870599,-4.225900357670904
0.046350513666132756,-88.20771115049935,-4.255253326469714
0.0465076001531366,-88.2016655024022,-4.284506074961482
0.04666468664014044,-88.19562014373211,-4.313659275991084
0.04682177312714427,-88.1895750754528,-4.342713595620179
0.04697885961414811,-88.18353029852764,-4.371669693218073
0.04713594610115195,-88.17748581392014,-4.4005282215510935
0.047293032588155794,-88.17144162259329,-4.429289826870445
0.047450119075159634,-88.16539772551025,-4.457955148998657
0.047607205562163475,-88.15935412363385,-4.486524821414564
0.047764292049167316,-88.1533108179267,-4.514999471336882
0.04792137853617115,-88.14726780935169,-4.543379719806442
0.04807846502317499,-88.1412250988711,-4.571666181767067
0.04823555151017883,-88.13518268744728,-4.599859466145114
0.04839263799718267,-88.12914057604247,-4.6279601759277424
0.04854972448418651,-88.12309876561875,-4.655968908239903
0.048706810971190354,-88.11705725713782,-4.683886254420103
0.048863897458194194,-88.11101605156165,-4.711712800094902
0.049020983945198035,-88.10497514985154,-4.739449125252281
0.04917807043220187,-88.09893455296924,-4.767095804313784
0.04933515691920571,-88.09289426187574,-4.794653406205534
0.04949224340620955,-88.08685427753261,-4.822122494428113
0.04964932989321339,-88.0808146009005,-4.849503627125334
0.04980641638021723,-88.07477523294042,-4.8767973571519345
0.04996350286722107,-88.068736174613,-4.904004232140185
0.05012058935422491,-88.06269742687887,-4.9311247945654895
0.050277675841228754,-88.0566589906984,-4.958159581810903
0.05043476232823259,-88.05062086703191,-4.985109126230711
0.05059184881523643,-88.04458305683939,-5.011973955212964
0.05074893530224027,-88.03854556108082,-5.038754591241048
0.05090602178924411,-88.03250838071608,-5.065451551954364
0.05106310827624795,-88.02647151670493,-5.0920653502079825
0.05122019476325179,-88.02043497000653,-5.118596494131452
0.05137728125025563,-88.01439874158055,-5.145045487186674
0.051534367737259466,-88.00836283238603,-5.171412828224903
0.05169145422426331,-88.00232724338204,-5.197699011542881
0.05184854071126715,-87.99629197552743,-5.223904526938118
0.05200562719827099,-87.99025702978099,-5.250029859763323
0.05216271368527483,-87.98422240710116,-5.276075490980059
0.05231980017227867,-87.97818810844659,-5.3020418972115255
0.05247688665928251,-87.97215413477538,-5.327929550794598
0.05263397314628635,-87.96612048704573,-5.353738919831089
0.052791059633290185,-87.96008716621546,-5.379470468238205
0.052948146120294026,-87.95405417324245,-5.405124655798311
0.05310523260729787,-87.9480215090843,-5.4307019382078945
0.05326231909430171,-87.94198917469849,-5.456202767125865
0.05341940558130555,-87.93595717104239,-5.481627590221127
0.05357649206830939,-87.92992549907298,-5.5069768512193935
