frequency_rad_s,magnitude_dB,phase_deg
0.00281935685906732,34.3345614978966,-359.886923980081
0.00283237476835111,34.3345669227482,-359.886401870955
0.00284545278565619,34.3345723978156,-359.885877351085
0.00285859118852131,34.3345779235634,-359.885350409339
0.00287179025576671,34.3345835004609,-359.884821034535
0.00288505026750002,34.3345891289816,-359.884289215438
0.00289837150512224,34.3345948096034,-359.883754940763
0.00291175425133368,34.3346005428086,-359.883218199172
0.00292519879013998,34.3346063290839,-359.882678979273
0.00293870540685812,34.3346121689207,-359.882137269625
0.00295227438812249,34.3346180628147,-359.88159305873
0.00296590602189095,34.3346240112665,-359.881046335041
0.00297960059745099,34.334630014781,-359.880497086954
0.00299335840542581,34.334636073868,-359.879945302814
0.00300717973778051,34.334642189042,-359.879390970912
0.00302106488782832,34.3346483608221,-359.878834079483
0.00303501415023676,34.3346545897324,-359.878274616709
0.00304902782103396,34.3346608763018,-359.877712570718
0.00306310619761488,34.3346672210641,-359.877147929583
0.00307724957874768,34.3346736245579,-359.87658068132
0.00309145826458,34.3346800873269,-359.876010813892
0.0031057325566454,34.33468660992,-359.875438315206
0.0031200727578697,34.3346931928908,-359.874863173112
0.00313447917257741,34.3346998367984,-359.874285375404
0.00314895210649824,34.3347065422069,-359.873704909822
0.00316349186677354,34.3347133096856,-359.873121764047
0.00317809876196285,34.3347201398092,-359.872535925703
0.00319277310205041,34.3347270331575,-359.871947382359
0.00320751519845177,34.3347339903159,-359.871356121524
0.00322232536402038,34.3347410118751,-359.870762130651
0.00323720391305427,34.3347480984313,-359.870165397135
0.00325215116130265,34.3347552505862,-359.869565908312
0.00326716742597268,34.3347624689471,-359.86896365146
0.00328225302573613,34.3347697541269,-359.868358613799
0.00329740828073624,34.3347771067442,-359.867750782488
0.00331263351259441,34.3347845274233,-359.867140144629
0.0033279290444171,34.3347920167943,-359.866526687263
0.00334329520080265,34.3347995754931,-359.865910397371
0.00335873230784817,34.3348072041616,-359.865291261875
0.0033742406931565,34.3348149034474,-359.864669267637
0.00338982068584309,34.3348226740044,-359.864044401455
0.00340547261654306,34.3348305164923,-359.863416650071
0.00342119681741817,34.3348384315771,-359.862786000162
0.00343699362216386,34.3348464199309,-359.862152438344
0.00345286336601639,34.3348544822319,-359.861515951173
0.0034688063857599,34.3348626191648,-359.860876525142
0.00348482301973357,34.3348708314205,-359.860234146681
0.00350091360783881,34.3348791196962,-359.859588802157
0.00351707849154647,34.3348874846959,-359.858940477877
0.00353331801390408,34.3348959271297,-359.85828916008
0.00354963251954313,34.3349044477146,-359.857634834947
0.00356602235468641,34.3349130471741,-359.85697748859
0.00358248786715532,34.3349217262384,-359.85631710706
0.00359902940637725,34.3349304856444,-359.855653676343
0.00361564732339305,34.334939326136,-359.85498718236
0.00363234197086441,34.3349482484639,-359.854317610967
0.00364911370308139,34.3349572533857,-359.853644947955
0.00366596287596994,34.3349663416659,-359.852969179049
0.0036828898470994,34.3349755140765,-359.852290289908
0.00369989497569017,34.3349847713963,-359.851608266125
0.00371697862262127,34.3349941144113,-359.850923093227
0.00373414115043801,34.3350035439149,-359.850234756674
0.0037513829233597,34.3350130607079,-359.849543241858
0.00376870430728738,34.3350226655983,-359.848848534103
0.00378610566981156,34.3350323594019,-359.848150618669
0.00380358738022006,34.3350421429417,-359.847449480743
0.00382114980950581,34.3350520170486,-359.846745105447
0.00383879333037473,34.3350619825611,-359.846037477833
0.00385651831725367,34.3350720403254,-359.845326582885
0.00387432514629832,34.3350821911955,-359.844612405515
0.0038922141954012,34.3350924360336,-359.843894930569
0.0039101858441997,34.3351027757096,-359.84317414282
0.00392824047408411,34.3351132111014,-359.842450026973
0.00394637846820573,34.3351237430954,-359.841722567661
0.003964600211485,34.3351343725858,-359.840991749446
