theta_rad,mag_dB,phase_deg
0.001,55.06656260137122,-89.96124113266258
0.0017853194932707659,50.03226393591318,-89.93080320392346
0.0025706389865415317,46.86579278283663,-89.9003655548463
0.003355958479812298,44.550326133909394,-89.86992830844909
0.004141277973083064,42.724024634281754,-89.83949158773854
0.00492659746635383,41.21583669834901,-89.80905551571472
0.005711916959624596,39.931218011265976,-89.77862021537354
0.006497236452895362,38.81237112611895,-89.7481858096985
0.007282555946166128,37.82136826839866,-89.71775242166358
0.008067875439436894,36.93197289152758,-89.6873201742292
0.00885319493270766,36.125279194585296,-89.65688919034376
0.009638514425978427,35.38721227298345,-89.62645959293869
0.010423833919249191,34.70701064753329,-89.59603150492877
0.011209153412519959,34.076261482132566,-89.5656050492101
0.011994472905790723,33.48826324789165,-89.53518034866013
0.01277979239906149,32.937590907277944,-89.50475752613244
0.013565111892332254,32.419790987990524,-89.47433670446017
0.014350431385603022,31.93116259866624,-89.44391800645117
0.015135750878873786,31.468596864268676,-89.41350155488675
0.015921070372144554,31.029457022753487,-89.38308747252175
0.01670638986541532,30.61148741996504,-89.35267588208069
0.017491709358686085,30.212743427898747,-89.32226690625922
0.018277028851956853,29.831536766526078,-89.29186066772064
0.019062348345227617,29.466392336945795,-89.26145728909458
0.019847667838498385,29.11601377482829,-89.23105689297559
0.02063298733176915,28.779255692049137,-89.20065960192247
0.021418306825039916,28.455101106282868,-89.17026553845557
0.02220362631831068,28.142642936823425,-89.13987482505625
0.022988945811581448,27.841068718045314,-89.109487584165
0.023774265304852212,27.549647881601885,-89.07910393817997
0.02455958479812298,27.267721106180574,-89.04872400945534
0.025344904291393744,26.994691344132743,-89.01834792030004
0.02613022378466451,26.730016217799122,-88.98797579297653
0.02691554327793528,26.473201542060725,-88.95760774969843
0.027700862771206043,26.22379577868673,-88.9272439126302
0.02848618226447681,25.98138526611791,-88.89688440388488
0.029271501757747575,25.745590098104675,-88.8665293455229
0.030056821251018342,25.51606054808843,-88.83617885955047
0.030842140744289107,25.29247395483936,-88.80583306791772
0.03162746023755987,25.074531999740017,-88.77549209251872
0.03241277973083064,24.861958318060374,-88.74515605518825
0.033198099224101406,24.654496396234947,-88.71482507770082
0.03398341871737217,24.45190771500956,-88.68449928177026
0.034768738210642934,24.25397010474551,-88.65417878904682
0.035554057703913705,24.06047628444118,-88.62386372111652
0.03633937719718447,23.871232560382442,-88.59355419949968
0.03712469669045523,23.686057663938836,-88.5632503456487
0.037910016183726,23.50478171102514,-88.5329522809481
0.03869533567699677,23.3272452682574,-88.50266012671109
0.03948065517026753,23.15329851293857,-88.47237400418032
0.0402659746635383,22.982800475782863,-88.44209403452437
0.04105129415680907,22.815618356788356,-88.41182033883761
0.04183661365007983,22.651626905939146,-88.38155303813856
0.042621933143350596,22.490707861502166,-88.35129225336789
0.04340725263662136,22.332749439608087,-88.32103810538773
0.04419257212989213,22.177645869598315,-88.29079071497966
0.044977891623162895,22.02529697030037,-88.2605502028433
0.04576321111643366,21.875607762980245,-88.23031668959551
0.046548530609704424,21.728488117226973,-88.20009029576802
0.047333850102975195,21.58385242646295,-88.16987114180701
0.04811916959624596,21.441619310154813,-88.13965934807065
0.04890448908951672,21.301711340130886,-88.1094550348287
0.04968980858278749,21.164054788700884,-88.07925832226009
0.05047512807605826,21.028579396526137,-88.04906933045238
0.05126044756932902,20.895218158410714,-88.01888817939988
0.052045767062599786,20.763907125378317,-87.98871498900229
0.05283108655587056,20.634585221571516,-87.95854987906331
0.05361640604914132,20.507194074660706,-87.92839296928923
0.054401725542412085,20.381677858584247,-87.89824437928779
0.05518704503568285,20.257983147559035,-87.86810422856627
0.05597236452895362,20.13605878040613,-87.8379726365306
0.056757684022224385,20.015855734328834,-87.80784972248354
0.05754300351549515,19.897327007363895,-87.77773560562368
0.05832832300876591,19.780427508800422,-87.74763040504386
0.059113642502036684,19.66511395692696,-87.71753423972964
0.05989896199530745,19.551344783526513,-87.68744722855824
0.06068428148857821,19.439080044592025,-87.65736949029683
0.061469600981848976,19.328281336782407,-87.62730114360164
0.06225492047511975,19.218911719181847,-87.59724230701597
0.0630402399683905,19.110935639963376,-87.56719309896927
0.06382555946166128,19.004318867592566,-87.53715363777572
0.06461087895493205,18.89902842623797,-87.5071240416326
0.06539619844820281,18.795032535083514,-87.47710442861936
0.06618151794147357,18.692300551263276,-87.44709491669585
0.06696683743474434,18.59080291616225,-87.41709562370121
0.0677521569280151,18.49051110484765,-87.38710666735263
0.06853747642128587,18.391397578414285,-87.35712816524368
0.06932279591455665,18.29343573904469,-87.32716023484315
0.07010811540782741,18.196599887600634,-87.29720299349388
0.07089343490109817,18.100865183576783,-87.26725655841112
0.07167875439436894,18.006207607260286,-87.23732104668136
0.0724640738876397,17.912603923952165,-87.20739657526109
0.07324939338091047,17.820031650117073,-87.17748326097535
0.07403471287418123,17.728469021338114,-87.14758122051636
0.074820032367452,17.637894961962303,-87.11769057044246
0.07560535186072277,17.54828905633093,-87.0878114271767
0.07639067135399354,17.45963152149635,-87.0579439070052
0.0771759908472643,17.37190318133417,-87.02808812607648
0.07796131034053506,17.285085441965904,-86.99824420039964
0.07874662983380583,17.19916026841345,-86.96841224584325
0.07953194932707659,17.114110162411826,-86.93859237813419
0.08031726882034736,17.029918141312102,-86.90878471285613
0.08110258831361813,16.946567718010723,-86.87898936544862
0.0818879078068889,16.86404288184597,-86.8492064512051
0.08267322730015966,16.78232808040606,-86.81943608527271
0.08345854679343043,16.701408202197317,-86.78967838264997
0.08424386628670119,16.621268560123966,-86.75993345818615
0.08502918577997196,16.541894875734375,-86.73020142657978
0.08581450527324272,16.463273264191542,-86.70048240237759
0.08659982476651348,16.385390219928148,-86.670776499973
0.08738514425978426,16.30823260294916,-86.64108383360502
0.08817046375305503,16.231787625747184,-86.61140451735709
0.08895578324632579,16.15604284079795,-86.58173866515567
0.08974110273959655,16.080986128605424,-86.55208639076916
0.09052642223286732,16.006605686267687,-86.52244780780659
0.09131174172613808,15.932890016536698,-86.4928230297165
0.09209706121940885,15.859827917346493,-86.46321216978565
0.09288238071267962,15.78740847178601,-86.43361534113762
0.09366770020595039,15.715621038493996,-86.40403265673214
0.09445301969922115,15.644455242454956,-86.37446422936334
0.09523833919249192,15.573900966176158,-86.34491017165881
0.09602365868576268,15.503948341226899,-86.31537059607842
0.09680897817903344,15.434587740122387,-86.28584561491293
0.09759429767230421,15.365809768535497,-86.25633534028324
0.09837961716557497,15.29760525782061,-86.2268398841388
0.09916493665884575,15.229965257834708,-86.1973593582565
0.09995025615211652,15.162881030041632,-86.16789387423978
0.10073557564538728,15.096344040886137,-86.138443543517
0.10152089513865804,15.030345955425313,-86.1090084773409
0.10230621463192881,14.96487863120532,-86.07958878678696
0.10309153412519957,14.899934112372321,-86.05018458275231
0.10387685361847034,14.835504624006798,-86.02079597595485
0.10466217311174111,14.77158256667133,-85.9914230769319
0.10544749260501188,14.70816051116212,-85.96206599603913
0.10623281209828264,14.645231193455215,-85.93272484344936
0.1070181315915534,14.582787509838951,-85.90339972915162
0.10780345108482417,14.520822512224214,-85.87409076294998
0.10858877057809493,14.459329403625054,-85.84479805446223
0.1093740900713657,14.398301533802012,-85.81552171311905
0.11015940956463646,14.337732395061394,-85.7862618481628
0.11094472905790724,14.277615618203722,-85.75701856864639
0.111730048551178,14.217944968615067,-85.72779198343231
0.11251536804444877,14.158714342495314,-85.69858220119139
0.11330068753771953,14.099917763217572,-85.66938933040181
0.1140860070309903,14.041549377813352,-85.64021347934815
0.11487132652426106,13.983603453578281,-85.61105475612008
0.11565664601753183,13.926074374793489,-85.58191326861143
0.1164419655108026,13.868956639557904,-85.55278912451926
0.11722728500407337,13.812244856727048,-85.52368243134255
0.11801260449734413,13.755933742954017,-85.49459329638137
0.1187979239906149,13.700018119828588,-85.46552182673567
0.11958324348388566,13.64449291111062,-85.43646812930447
0.12036856297715642,13.589353140053959,-85.40743231078464
0.12115388247042719,13.53459392681739,-85.37841447766999
0.12193920196369795,13.480210485959264,-85.34941473625008
0.12272452145696873,13.426198124012469,-85.32043319260956
0.1235098409502395,13.372552237136858,-85.29146995262674
0.12429516044351026,13.319268308845981,-85.26252512197303
0.125080479936781,13.266341907805488,-85.2335988061115
0.12586579943005177,13.213768685700371,-85.20469111029622
0.12665111892332256,13.161544375168592,-85.17580213957127
0.12743643841659333,13.109664787798586,-85.14693199876945
0.1282217579098641,13.058125812188203,-85.11808079251185
0.12900707740313486,13.006923412063054,-85.0892486252063
0.12979239689640562,12.956053624451819,-85.06043560104679
0.13057771638967638,12.905512557916696,-85.03164182401248
0.13136303588294715,12.85529639083685,-85.00286739786661
0.1321483553762179,12.805401369743075,-84.97411242615563
0.13293367486948868,12.755823807701772,-84.94537701220843
0.13371899436275944,12.706560082746496,-84.91666125913505
0.1345043138560302,12.657606636355505,-84.88796526982617
0.13528963334930097,12.608959971973551,-84.85928914695195
0.13607495284257173,12.560616653576531,-84.83063299296109
0.1368602723358425,12.512573304277378,-84.80199691008013
0.1376455918291133,12.464826604971872,-84.77338100031234
0.13843091132238405,12.41737329302299,-84.74478536543697
0.13921623081565482,12.370210160982449,-84.71621010700828
0.14000155030892558,12.323334055348216,-84.68765532635486
0.14078686980219635,12.276741875356784,-84.65912112457839
0.1415721892954671,12.230430571809068,-84.63060760255304
0.14235750878873787,12.1843971459287,-84.60211486092467
0.14314282828200864,12.138638648251842,-84.5736430001097
0.1439281477752794,12.093152177547289,-84.54519212029454
0.14471346726855017,12.047934879765984,-84.51676232143458
0.14549878676182093,12.002983947019013,-84.48835370325344
0.1462841062550917,11.958296616583013,-84.459966365242
0.14706942574836246,11.913870169932322,-84.43160040665788
0.14785474524163322,11.869701931796811,-84.40325592652425
0.148640064734904,11.825789269244758,-84.37493302362923
0.14942538422817478,11.7821295907898,-84.34663179652516
0.15021070372144554,11.738720345521397,-84.31835234352752
0.1509960232147163,11.695559022257891,-84.29009476271449
0.15178134270798707,11.652643148721575,-84.26185915192592
0.15256666220125784,11.609970290735061,-84.23364560876252
0.1533519816945286,11.567538051438246,-84.20545423058533
0.15413730118779936,11.525344070525323,-84.17728511451473
0.15492262068107013,11.48338602350115,-84.1491383574298
0.1557079401743409,11.441661620956456,-84.12101405596741
0.15649325966761166,11.400168607861263,-84.09291230652175
0.15727857916088242,11.358904762875992,-84.06483320524335
0.15806389865415318,11.317867897679744,-84.03677684803844
0.15884921814742395,11.277055856315242,-84.00874333056808
0.1596345376406947,11.236466514549887,-83.98073274824773
0.16041985713396548,11.196097779252563,-83.9527451962463
0.16120517662723627,11.15594758778559,-83.92478076948541
0.16199049612050703,11.116013907411515,-83.89683956263896
0.1627758156137778,11.076294734714214,-83.86892167013212
0.16356113510704856,11.036788095033966,-83.84102718614069
0.16434645460031932,10.997492041916018,-83.81315620459077
0.1651317740935901,10.958404656572334,-83.78530881915755
0.16591709358686085,10.919524047356099,-83.75748512326507
0.16670241308013162,10.880848349248655,-83.72968521008522
0.16748773257340238,10.842375723358451,-83.7019091725374
0.16827305206667315,10.804104356431786,-83.67415710328758
0.1690583715599439,10.766032460374873,-83.64642909474787
0.16984369105321467,10.72815827178706,-83.61872523907577
0.17062901054648544,10.690480051504743,-83.59104562817356
0.1714143300397562,10.652996084155816,-83.56339035368772
0.17219964953302697,10.615704677724276,-83.53575950700817
0.17298496902629776,10.578604163124757,-83.5081531792678
0.17377028851956852,10.541692893786687,-83.4805714613419
0.1745556080128393,10.50496924524783,-83.45301444384727
0.17534092750611005,10.468431614756966,-83.42548221714208
0.17612624699938081,10.43207842088545,-83.39797487132479
0.17691156649265158,10.395908103147384,-83.37049249623396
0.17769688598592234,10.359919121628277,-83.34303518144745
0.1784822054791931,10.3241099566218,-83.31560301628201
0.17926752497246387,10.288479108274622,-83.28819608979252
0.18005284446573463,10.253025096238924,-83.26081449077162
0.1808381639590054,10.217746459332531,-83.23345830774905
0.18162348345227616,10.182641755206394,-83.20612762899117
0.18240880294554693,10.14770956001927,-83.17882254250034
0.1831941224388177,10.112948468119352,-83.15154313601451
0.18397944193208846,10.078357091732745,-83.1242894970066
0.18476476142535925,10.043934060658582,-83.09706171268402
0.18555008091863,10.009678021970604,-83.06985986998811
0.18633540041190078,9.975587639725026,-83.04268405559368
0.18712071990517154,9.941661594674578,-83.01553435590863
0.1879060393984423,9.90789858398853,-82.98841085707318
0.18869135889171307,9.87429732097855,-82.96131364495962
0.18947667838498383,9.840856534830275,-82.9342428051717
0.1902619978782546,9.807574970340411,-82.90719842304422
0.19104731737152536,9.774451387659296,-82.88018058364263
0.19183263686479612,9.741484562038696,-82.8531893717624
0.1926179563580669,9.708673283584785,-82.82622487192864
0.19340327585133765,9.676016357016161,-82.79928716839578
0.19418859534460842,9.643512601426746,-82.77237634514691
0.19497391483787918,9.611160850053498,-82.74549248589348
0.19575923433114994,9.578959950048763,-82.71863567407486
0.19654455382442074,9.546908762257235,-82.69180599285794
0.1973298733176915,9.515006160997332,-82.66500352513663
0.19811519281096227,9.483251033846912,-82.63822835353145
0.19890051230423303,9.451642281433255,-82.61148056038925
0.1996858317975038,9.42017881722719,-82.58476022778275
0.20047115129077456,9.388859567341235,-82.55806743751013
0.20125647078404532,9.357683470331713,-82.53140227109454
0.20204179027731609,9.32664947700472,-82.50476480978399
0.20282710977058685,9.29575655022585,-82.47815513455072
0.2036124292638576,9.265003664733618,-82.45157332609102
0.20439774875712838,9.23438980695645,-82.42501946482473
0.20518306825039914,9.203913974833233,-82.39849363089493
0.2059683877436699,9.173575177637233,-82.37199590416769
0.20675370723694067,9.14337243580342,-82.34552636423163
0.20753902673021143,9.113304780759051,-82.31908509039751
0.20832434622348223,9.083371254757434,-82.29267216169815
0.209109665716753,9.053570910714887,-82.2662876568878
0.20989498521002375,9.023902812050665,-82.23993165444217
0.21068030470329452,8.994366032529951,-82.21360423255776
0.21146562419656528,8.964959656109752,-82.18730546915181
0.21225094368983605,8.935682776787639,-82.16103544186194
0.2130362631831068,8.906534498453308,-82.1347942280458
0.21382158267637758,8.877513934742858,-82.10858190478086
0.21460690216964834,8.848620208895731,-82.08239854886406
0.2153922216629191,8.819852453614317,-82.05624423681165
0.21617754115618987,8.791209810926064,-82.03011904485882
0.21696286064946063,8.762691432048111,-82.00402304895947
0.2177481801427314,8.734296477254393,-81.9779563247859
0.21853349963600216,8.706024115745082,-81.95191894772876
0.21931881912927292,8.677873525518459,-81.9259109928965
0.22010413862254372,8.649843893244999,-81.89993253511554
0.22088945811581448,8.62193441414374,-81.87398364892954
0.22167477760908524,8.594144291860843,-81.8480644085996
0.222460097102356,8.566472738350303,-81.82217488810393
0.22324541659562677,8.538918973756779,-81.79631516113741
0.22403073608889754,8.511482226300446,-81.77048530111178
0.2248160555821683,8.484161732163887,-81.74468538115507
0.22560137507543906,8.456956735381008,-81.71891547411165
0.22638669456870983,8.429866487727773,-81.69317565254191
0.2271720140619806,8.402890248614948,-81.66746598872221
0.22795733355525136,8.376027284982644,-81.64178655464453
0.22874265304852212,8.349276871196663,-81.61613742201648
0.22952797254179289,8.322638288946688,-81.59051866226095
0.23031329203506365,8.296110827146112,-81.56493034651612
0.2310986115283344,8.269693781833688,-81.53937254563525
0.2318839310216052,8.243386456076767,-81.51384533018651
0.23266925051487597,8.217188159876219,-81.4883487704528
0.23345457000814673,8.19109821007293,-81.46288293643177
0.2342398895014175,8.165115930255903,-81.43744789783554
0.23502520899468826,8.13924065067187,-81.41204372409054
0.23581052848795903,8.113471708136428,-81.38667048433766
0.2365958479812298,8.08780844594667,-81.36132824743187
0.23738116747450055,8.062250213795233,-81.33601708194216
0.23816648696777132,8.036796367685783,-81.31073705615157
0.23895180646104208,8.011446269849946,-81.28548823805696
0.23973712595431285,7.986199288665471,-81.260270695369
0.2405224454475836,7.961054798575901,-81.23508449551204
0.24130776494085437,7.936012180011423,-81.2099297056241
0.24209308443412514,7.911070819311084,-81.18480639255667
0.2428784039273959,7.886230108646227,-81.15971462287483
0.2436637234206667,7.861489445945196,-81.13465446285701
0.24444904291393746,7.836848234819225,-81.10962597849505
0.24523436240720822,7.81230588448955,-81.08462923549408
0.246019681900479,7.787861809715665,-81.05966429927255
0.24680500139374975,7.763515430724731,-81.03473123496215
0.24759032088702052,7.739266173142112,-81.0098301074078
0.24837564038029128,7.7151134679230085,-80.98496098116753
0.24916095987356204,7.6910567512851795,-80.96012392051259
0.2499462793668328,7.667095464642721,-80.93531898942742
0.25073159886010354,7.6432290545408925,-80.91054625160949
0.25151691835337436,7.6194569725919425,-80.8858057704695
0.2523022378466451,7.595778675411963,-80.86109760913122
0.2530875573399159,7.572193624558727,-80.8364218304316
0.25387287683318666,7.548701286470477,-80.81177849692075
0.2546581963264574,7.525301132405659,-80.78716767086189
0.2554435158197282,7.501992638383596,-80.76258941423148
0.25622883531299895,7.478775285126097,-80.7380437887192
0.2570141548062697,7.455648557999892,-80.71353085572794
0.2577994742995405,7.432611946960047,-80.6890506763739
0.25858479379281124,7.409664946494155,-80.66460331148663
0.259370113286082,7.386807055567415,-80.64018882160903
0.26015543277935277,7.364037777568545,-80.61580726699746
0.26094075227262353,7.341356620256501,-80.59145870762174
0.2617260717658943,7.318763095707995,-80.5671432031653
0.26251139125916506,7.296256720265836,-80.5428608130251
0.2632967107524358,7.273837014487987,-80.5186115963119
0.2640820302457066,7.251503503097436,-80.4943956118502
0.26486734973897735,7.229255714932792,-80.47021291817836
0.2656526692322481,7.207093182899596,-80.4460635735487
0.2664379887255189,7.185015443922395,-80.42194763592755
0.26722330821878965,7.163022038897481,-80.39786516299543
0.2680086277120604,7.141112512646356,-80.3738162121471
0.2687939472053312,7.119286413869872,-80.34980084049171
0.26957926669860194,7.097543295103029,-80.32581910485281
0.2703645861918727,7.075882712670456,-80.30187106176867
0.27114990568514347,7.054304226642502,-80.27795676749209
0.27193522517841423,7.032807400792018,-80.2540762779909
0.272720544671685,7.011391802551711,-80.23022964894786
0.2735058641649558,6.990057002972156,-80.2064169357608
0.2742911836582266,6.968802576680378,-80.18263819354287
0.27507650315149734,6.947628101839061,-80.1588934771226
0.2758618226447681,6.926533160106299,-80.1351828410441
0.27664714213803887,6.905517336595955,-80.11150633956727
0.27743246163130963,6.884580219838597,-80.08786402666775
0.2782177811245804,6.86372140174292,-80.06425595603737
0.27900310061785116,6.842940477557795,-80.04068218108418
0.2797884201111219,6.822237045834809,-80.01714275493252
0.2805737396043927,6.801610708391336,-79.99363773042346
0.28135905909766346,6.78106107027411,-79.97016716011476
0.2821443785909342,6.7605877397233805,-79.94673109628118
0.282929698084205,6.740190328137453,-79.92332959091463
0.28371501757747575,6.719868450037831,-79.89996269572435
0.2845003370707465,6.699621723034777,-79.8766304621372
0.2852856565640173,6.679449767793372,-79.85333294129774
0.28607097605728804,6.6593522080000325,-79.83007018406863
0.2868562955505588,6.639328670329513,-79.8068422410306
0.28764161504382957,6.6193787844123255,-79.7836491624829
0.28842693453710033,6.599502182802638,-79.7604909984434
0.2892122540303711,6.5796985009465985,-79.73736779864889
0.28999757352364186,6.559967377151067,-79.71427961255525
0.2907828930169126,6.540308452552825,-79.69122648933767
0.2915682125101834,6.520721371088149,-79.66820847789107
0.29235353200345415,6.501205779462821,-79.64522562683008
0.2931388514967249,6.4817613271225465,-79.62227798448959
0.2939241709899957,6.4623876662237585,-79.5993655989247
0.29470949048326645,6.443084451604815,-79.57648851791126
0.2954948099765372,6.423851340757585,-79.55364678894591
0.296280129469808,6.404687993799407,-79.53084045924652
0.2970654489630788,6.385594073445425,-79.50806957575234
0.29785076845634956,6.366569244981314,-79.4853341851244
0.2986360879496203,6.347613176236294,-79.46263433374568
0.2994214074428911,6.328725537556615,-79.43997006772139
0.30020672693616185,6.309906001779249,-79.4173414328794
0.3009920464294326,6.29115424420608,-79.3947484747704
0.3017773659227034,6.272469942578298,-79.37219123866824
0.30256268541597414,6.253852777051212,-79.34966976957023
0.3033480049092449,6.235302430169351,-79.32718411219744
0.30413332440251567,6.216818586841927,-79.30473431099507
0.30491864389578643,6.1984009343185456,-79.28232041013266
0.3057039633890572,6.180049162165315,-79.2599424535045
0.30648928288232796,6.161762962241204,-79.23760048472985
0.3072746023755987,6.1435420286747275,-79.2152945471534
0.3080599218688695,6.125386057840927,-79.19302468384551
0.30884524136214025,6.107294748338635,-79.1707909376025
0.309630560855411,6.089267800968063,-79.14859335094714
0.3104158803486818,6.071304918708629,-79.12643196612885
0.31120119984195255,6.053405806697089,-79.10430682512406
0.3119865193352233,6.035570172205967,-79.08221796963664
0.3127718388284941,6.017797724622219,-79.06016544109823
0.31355715832176484,6.0000881754261846,-79.03814928066845
0.3143424778150356,5.9824412381708,-79.01616952923548
0.31512779730830637,5.96485662846108,-78.99422622741629
0.31591311680157713,5.947334063933848,-78.97231941555704
0.3166984362948479,5.929873264237711,-78.95044913373341
0.31748375578811866,5.912473951013323,-78.928615421751
0.3182690752813894,5.895135847873824,-78.9068183191458
0.3190543947746602,5.877858680385582,-78.8850578651844
0.31983971426793095,5.860642176049172,-78.86333409886447
0.32062503376120177,5.843486064280534,-78.84164705891513
0.32141035325447254,5.826390076392418,-78.8199967837974
0.3221956727477433,5.80935394557604,-78.79838331170444
