K,max_abs_root,excess
-0.00017416619158620682,1.0000987056351347,9.870563513469932e-05
-0.00016174666742233376,1.0000916663286445,9.166632864454627e-05
-0.00015021276049021043,1.000085129088693,8.512908869295899e-05
-0.0001395013187824962,1.0000790580993293,7.905809932928776e-05
-0.00012955369356469458,1.000073420100553,7.342010055300108e-05
-0.00012031541825367147,1.0000681842057928,6.818420579279838e-05
-0.00011173591019485079,1.0000633217324186,6.332173241863082e-05
-0.0001037681937052216,1.0000588060443767,5.8806044376691347e-05
-9.636864286572604e-05,1.0000546124060903,5.461240609028195e-05
-8.94967426547246e-05,1.000050717846774,5.071784677390667e-05
-8.311486711467095e-05,1.000047101034466,4.7101034466034974e-05
-7.718807333737906e-05,1.0000437421590633,4.374215906333134e-05
-7.168391013988566e-05,1.000040622823687,4.062282368710868e-05
-6.657224038334409e-05,1.000037725943832,3.772594383200101e-05
-6.182507596208559e-05,1.0000350356537298,3.503565372975359e-05
-5.74164245593571e-05,1.0000325372193337,3.2537219333717005e-05
-5.332214733067247e-05,1.0000302169576163,3.0216957616291396e-05
-4.951982673554642e-05,1.0000280621615518,2.806216155182284e-05
-4.5988643793944744e-05,1.0000260610304748,2.6061030474755498e-05
-4.270926409538859e-05,1.000024202605424,2.420260542401742e-05
-3.966373193657473e-05,1.0000224767090942,2.247670909416577e-05
-3.68353720078807e-05,1.0000208738900616,2.087389006155682e-05
-3.420869809045337e-05,1.000019385371009,1.938537100909521e-05
-3.176932826396931e-05,1.0000180030006414,1.8003000641364508e-05
-2.950390616079903e-05,1.0000167192090073,1.671920900725432e-05
-2.740002783541624e-05,1.0000155269660627,1.552696606266224e-05
-2.5446173848637638e-05,1.0000144197431278,1.441974312776928e-05
-2.363164619483145e-05,1.0000133914771512,1.3391477151181164e-05
-2.1946509726749826e-05,1.000012436537471,1.2436537470961184e-05
-2.038153775726668e-05,1.000011549694994,1.1549694993950865e-05
-1.8928161540172442e-05,1.000010726093555,1.0726093554902505e-05
-1.7578423353415834e-05,1.0000099612233013,9.961223301324651e-06
-1.6324932927907593e-05,1.0000092508960046,9.250896004564524e-06
-1.5160826983319593e-05,1.0000085912221226,8.591222122600328e-06
-1.4079731649323966e-05,1.0000079785894946,7.978589494639365e-06
-1.3075727566516196e-05,1.0000074096435458,7.409643545841504e-06
-1.2143317475937892e-05,1.000006881268945,6.881268945102548e-06
-1.1277396119740903e-05,1.0000063905725127,6.390572512726678e-06
-1.0473222288188954e-05,1.0000059348674013,5.934867401302668e-06
-9.726392859944849e-06,1.0000055116583588,5.5116583588255e-06
-9.032818693504975e-06,1.000005118628084,5.118628084055388e-06
-8.388702237778593e-06,1.000004753624521,4.753624520903443e-06
-7.790516739222392e-06,1.0000044146490796,4.414649079631516e-06
-7.234986931682564e-06,1.0000040998457023,4.099845702265625e-06
-6.7190711032144176e-06,1.0000038074906805,3.807490680518555e-06
-6.239944441689807e-06,1.000003535983229,3.535983229108197e-06
-5.794983568003634e-06,1.0000032838367077,3.2838367076681862e-06
-5.381752172193701e-06,1.0000030496705061,3.0496705061278107e-06
-4.997987673826894e-06,1.0000028322024526,2.832202452562882e-06
-4.641588833612773e-06,1.0000026302418117,2.630241811685252e-06
-4.310604248413962e-06,1.0000024426827625,2.442682762504589e-06
-4.003221666659726e-06,1.0000022684983332,2.2684983331799913e-06
-3.717758065661061e-06,1.000002106734791,2.1067347910630474e-06
-3.45265043649723e-06,1.000001956506418,1.9565064179882796e-06
-3.2064472260178816e-06,1.0000018169906468,1.8169906468301633e-06
-2.9778003891029117e-06,1.000001687423572,1.6874235719832598e-06
-2.7654580076634642e-06,1.0000015670957598,1.5670957598246105e-06
-2.568257435970688e-06,1.0000014553483736,1.455348373591292e-06
-2.3851189347805893e-06,1.0000013515695458,1.3515695458377053e-06
-2.2150397593996614e-06,1.0000012551910518,1.2551910517633047e-06
-2.0570886693214978e-06,1.0000011656851788,1.1656851788277578e-06
-1.910400829372818e-06,1.000001082561849,1.0825618490528655e-06
-1.7741730744509583e-06,1.000001005365932,1.0053659320607977e-06
-1.6476595119256451e-06,1.0000009336747506,9.33674750625002e-07
-1.5301674376267865e-06,1.0000008670957685,8.670957685197322e-07
-1.421053543056891e-06,1.0000008052644382,8.052644382416929e-07
-1.3197203930613743e-06,1.0000007478422153,7.478422152651376e-07
-1.2256131546707963e-06,1.0000006945146886,6.9451468864834e-07
-1.1382165592043308e-06,1.0000006449898728,6.449898728444481e-07
-1.0570520810009838e-06,1.0000005989966025,5.989966025410354e-07
-9.816753173311736e-07,1.0000005562830439,5.562830438510247e-07
-9.116735551427986e-07,1.0000005166153303,5.166153302926801e-07
-8.466635113189044e-07,1.0000004797762583,4.797762582775533e-07
-7.862892340741134e-07,1.0000004455641354,4.455641353651174e-07
-7.302201539992749e-07,1.0000004137916214,4.137916214119741e-07
-6.781492740831088e-07,1.0000003842847647,3.8428476467622374e-07
-6.297914888006557e-07,1.0000003568819937,3.5688199373495877e-07
-5.848820230649372e-07,1.0000003314332766,3.3143327660134503e-07
-5.431749824945833e-07,1.0000003077992696,3.0779926962765103e-07
-5.044420070596583e-07,1.0000002858505668,2.858505667724387e-07
-4.6847102073393807e-07,1.0000002654669962,2.65466996163255e-07
-4.3506507030756264e-07,1.000000246536945,2.4653694508103285e-07
-4.0404124700217913e-07,1.0000002289567682,2.2895676821121924e-07
-3.752296849840637e-07,1.0000002126302103,2.1263021032780216e-07
-3.4847263129172557e-07,1.00000019746787,1.9746787005558986e-07
-3.2362358208556055e-07,1.0000001833867367,1.8338673668516492e-07
-3.0054648049020594e-07,1.000000170309708,1.703097078920024e-07
-2.7911497163753877e-07,1.000000158165179,1.5816517895395066e-07
-2.5921171083140547e-07,1.000000146886661,1.4688666105655557e-07
-2.4072772104607357e-07,1.0000001364123956,1.364123956015817e-07
-2.2356179624047784e-07,1.0000001266850376,1.266850375714057e-07
-2.0761994722121406e-07,1.0000001176513205,1.1765132046370752e-07
-1.9281488702019513e-07,1.0000001092617836,1.092617836206955e-07
-1.7906555296923755e-07,1.0000001014704925,1.0147049245290418e-07
-1.6629666285477482e-07,1.0000000942347864,9.423478641856775e-08
-1.5443830272249786e-07,1.000000087515046,8.751504609882943e-08
-1.4342554407501815e-07,1.0000000812744823,8.127448225536682e-08
-1.3319808836657373e-07,1.0000000754789242,7.54789242218834e-08
-1.2369993684827746e-07,1.0000000700966365,7.009663649526487e-08
-1.148790839561917e-07,1.0000000650981524,6.509815242417005e-08
-1.0668723256342968e-07,1.000000060456103,6.045610301264048e-08
-9.907952953719418e-08,1.0000000561450724,5.614507236906263e-08
-9.201432015283831e-08,1.0000000521414538,5.2141453821263894e-08
-8.545292002028221e-08,1.000000048423325,4.842332490540002e-08
-7.935940327400753e-08,1.00000004497033,4.497032990435912e-08
-7.370040586690031e-08,1.0000000417635655,4.17635654947901e-08
-6.844494289090597e-08,1.0000000387854704,3.878547039093405e-08
-6.356423892427093e-08,1.0000000360197396,3.601973963540672e-08
-5.903157047645993e-08,1.0000000334512267,3.345122667752776e-08
-5.482211966808713e-08,1.00000003106587,3.106587009860107e-08
-5.091283834470491e-08,1.00000002885061,2.8850609901098778e-08
-4.728232188043195e-08,1.0000000267933158,2.6793315788253835e-08
-4.3910691980449947e-08,1.000000024882727,2.488272698997207e-08
-4.077948784067481e-08,1.0000000231083779,2.3108377877889552e-08
-3.787156506866572e-08,1.0000000214605558,2.146055577689765e-08
-3.517100181232793e-08,1.0000000199302372,1.993023723834142e-08
-3.266301158243521e-08,1.0000000185090394,1.8509039412251127e-08
-3.0333862291643364e-08,1.0000000171891907,1.7189190737454396e-08
-2.8170801066708716e-08,1.0000000159634561,1.596345611254435e-08
-2.6161984422231043e-08,1.0000000148251247,1.4825124683426338e-08
-2.4296413413600792e-08,1.0000000137679688,1.376796876506603e-08
-2.256387341408937e-08,1.0000000127861968,1.2786196768033165e-08
