zeta,x_omegaT,re,im
0.3,0.4741580526842281,0.7801771343937114,0.3791014153094711
0.3,0.4761587195731911,0.7789845064960598,0.3803613419853117
0.3,0.47815938646215406,0.7777901932255417,0.38161823560614194
0.3,0.48016005335111706,0.776594201381635,0.3828720947827497
0.3,0.48216072024008005,0.7753965377623753,0.3841229181397274
0.3,0.48416138712904305,0.77419720916433,0.38537070431546167
0.3,0.48616205401800605,0.7729962223825732,0.3866154519621224
0.3,0.488162720906969,0.7717935842106602,0.3878571597456511
0.3,0.490163387795932,0.7705893014406027,0.3890958263457504
0.3,0.492164054684895,0.7693833808628421,0.3903314504558719
0.3,0.494164721573858,0.7681758292662257,0.3915640307832058
0.3,0.496165388462821,0.766966653437981,0.39279356604866883
0.3,0.49816605535178393,0.7657558601636901,0.3940200549868935
0.3,0.500166722240747,0.7645434562272646,0.3952434963462167
0.3,0.5021673891297099,0.763329448410921,0.3964638888886675
0.3,0.5041680560186729,0.7621138434951551,0.3976812313899566
0.3,0.5061687229076359,0.760896648258717,0.39889552263946443
0.3,0.5081693897965989,0.7596778694785864,0.4001067614402293
0.3,0.5101700566855619,0.7584575139299474,0.40131494660893646
0.3,0.5121707235745249,0.7572355883861632,0.4025200769759058
0.3,0.5141713904634878,0.7560120996187519,0.4037221513850806
0.3,0.5161720573524509,0.7547870543973609,0.40492116869401573
0.3,0.5181727242414138,0.7535604594897429,0.40611712777386566
0.3,0.5201733911303769,0.75233232166173,0.4073100275093732
0.3,0.5221740580193398,0.75110264767721,0.40849986679885675
0.3,0.5241747249083027,0.7498714442981015,0.40968664455419945
0.3,0.5261753917972658,0.7486387182843282,0.4108703597008367
0.3,0.5281760586862287,0.7474044763937953,0.41205101117774406
0.3,0.5301767255751918,0.7461687253823648,0.41322859793742567
0.3,0.5321773924641547,0.7449314720038307,0.414403118945902
0.3,0.5341780593531177,0.7436927230098942,0.4155745731826974
0.3,0.5361787262420807,0.7424524851501395,0.4167429596408291
0.3,0.5381793931310437,0.7412107651720098,0.4179082773267938
0.3,0.5401800600200067,0.7399675698207816,0.419070525260556
0.3,0.5421807269089697,0.7387229058395418,0.4202297024755359
0.3,0.5441813937979326,0.7374767799691624,0.4213858080185969
0.3,0.5461820606868957,0.7362291989482765,0.42253884095003336
0.3,0.5481827275758586,0.7349801695132538,0.42368880034355844
0.3,0.5501833944648217,0.7337296983981767,0.4248356852862911
0.3,0.5521840613537846,0.7324777923348161,0.4259794948787446
0.3,0.5541847282427476,0.731224458052607,0.427120228234813
0.3,0.5561853951317106,0.7299697022786242,0.42825788448175955
0.3,0.5581860620206736,0.728713531737559,0.4293924627602036
0.3,0.5601867289096366,0.7274559531516943,0.43052396222410827
0.3,0.5621873957985996,0.7261969732408812,0.43165238204076745
0.3,0.5641880626875625,0.7249365987225145,0.4327777213907937
0.3,0.5661887295765256,0.7236748363115093,0.4338999794681052
0.3,0.5681893964654885,0.722411692720277,0.4350191554799131
0.3,0.5701900633544515,0.7211471746587012,0.43613524864670866
0.3,0.5721907302434145,0.719881288834114,0.4372482582022505
0.3,0.5741913971323774,0.7186140419512722,0.4383581833935516
0.3,0.5761920640213405,0.7173454407123336,0.43946502348086697
0.3,0.5781927309103034,0.7160754918168337,0.4405687777376801
0.3,0.5801933977992665,0.7148042019616615,0.44166944545069
0.3,0.5821940646882294,0.7135315778410358,0.4427670259197986
0.3,0.5841947315771924,0.7122576261464824,0.44386151845809757
0.3,0.5861953984661554,0.7109823535668094,0.44495292239185513
0.3,0.5881960653551184,0.7097057667880851,0.446041237060503
0.3,0.5901967322440814,0.708427872493613,0.44712646181662313
0.3,0.5921973991330444,0.7071486773639101,0.44820859602593477
0.3,0.5941980660220073,0.705868188076682,0.44928763906728114
0.3,0.5961987329109704,0.7045864113068001,0.4503635903326162
0.3,0.5981993997999333,0.7033033537262786,0.4514364492269909
0.3,0.6002000666888964,0.7020190220042511,0.4525062151685408
0.3,0.6022007335778593,0.7007334228069471,0.4535728875884717
0.3,0.6042014004668224,0.6994465627976689,0.45463646593104695
0.3,0.6062020673557853,0.6981584486367688,0.4556969496535735
0.3,0.6082027342447482,0.6968690869816256,0.4567543382263889
0.3,0.6102034011337113,0.6955784844866217,0.45780863113284753
0.3,0.6122040680226742,0.6942866478031202,0.4588598278693068
0.3,0.6142047349116373,0.6929935835794414,0.4599079279451139
0.3,0.6162054018006002,0.6916992984608407,0.4609529308825925
0.3,0.6182060686895632,0.6904037990894848,0.4619948362170283
0.3,0.6202067355785262,0.6891070921044296,0.4630336434966557
0.3,0.6222074024674892,0.6878091841415968,0.46406935228264456
0.3,0.6242080693564522,0.6865100818337516,0.46510196214908556
0.3,0.6262087362454152,0.6852097918104794,0.4661314726829769
0.3,0.6282094031343781,0.6839083206981635,0.46715788348421067
0.3,0.6302100700233412,0.6826056751199625,0.4681811941655583
0.3,0.6322107369123041,0.6813018616957873,0.46920140435265756
0.3,0.6342114038012672,0.6799968870422788,0.47021851368399764
0.3,0.6362120706902301,0.6786907577727853,0.47123252181090597
0.3,0.6382127375791931,0.67738348049734,0.4722434283975341
0.3,0.6402134044681561,0.6760750618226381,0.4732512331208428
0.3,0.642214071357119,0.6747655083520154,0.4742559356705893
0.3,0.6442147382460821,0.6734548266854251,0.47525753574931245
0.3,0.646215405135045,0.6721430234194155,0.47625603307231834
0.3,0.648216072024008,0.6708301051471077,0.47725142736766674
0.3,0.650216738912971,0.6695160784581738,0.47824371837615653
0.3,0.652217405801934,0.6682009499388146,0.4792329058513114
0.3,0.654218072690897,0.6668847261717362,0.4802189895593657
0.3,0.65621873957986,0.66556741373613,0.48120196927925046
0.3,0.6582194064688229,0.6642490192076489,0.48218184480257836
0.3,0.660220073357786,0.6629295491583856,0.48315861593362963
0.3,0.6622207402467489,0.6616090101568509,0.4841322824893379
0.3,0.664221407135712,0.6602874087679518,0.4851028442992754
0.3,0.6662220740246749,0.6589647515529692,0.4860703012056388
0.3,0.6682227409136379,0.6576410450695362,0.48703465306323446
0.3,0.6702234078026009,0.6563162958716158,0.4879958997394637
0.3,0.6722240746915639,0.6549905105094802,0.4889540411143089
0.3,0.6742247415805269,0.6536636955296877,0.4899090770803181
0.3,0.6762254084694899,0.652335857475062,0.4908610075425907
0.3,0.6782260753584528,0.6510070028846694,0.4918098324187632
0.3,0.6802267422474159,0.6496771382937987,0.4927555516389936
0.3,0.6822274091363788,0.648346270233938,0.49369816514594733
0.3,0.6842280760253419,0.6470144052327542,0.49463767289478244
0.3,0.6862287429143048,0.6456815498140713,0.4955740748531342
0.3,0.6882294098032677,0.6443477104978484,0.4965073710011012
0.3,0.6902300766922308,0.6430128938001585,0.49743756133122957
0.3,0.6922307435811937,0.6416771062331673,0.4983646458484989
0.3,0.6942314104701568,0.6403403543051122,0.49928862457030626
0.3,0.6962320773591197,0.6390026445202797,0.5002094975264524
0.3,0.6982327442480827,0.6376639833789853,0.5011272647591262
0.3,0.7002334111370457,0.6363243773775521,0.5020419263228891
0.3,0.7022340780260087,0.634983833008289,0.5029534822846612
0.3,0.7042347449149717,0.6336423567594702,0.5038619327237053
0.3,0.7062354118039347,0.6322999551153137,0.5047672777316118
0.3,0.7082360786928976,0.6309566345559601,0.5056695174122843
0.3,0.7102367455818607,0.6296124015574522,0.5065686518819235
0.3,0.7122374124708236,0.6282672625917136,0.5074646812690122
0.3,0.7142380793597867,0.6269212241265275,0.5083576057143006
0.3,0.7162387462487496,0.6255742926255163,0.5092474253707906
0.3,0.7182394131377126,0.6242264745481203,0.5101341404037204
0.3,0.7202400800266756,0.6228777763495772,0.511017750990549
0.3,0.7222407469156386,0.6215282044809013,0.5118982573209419
0.3,0.7242414138046016,0.6201777653888625,0.5127756595967541
0.3,0.7262420806935646,0.6188264655159659,0.5136499580320157
0.3,0.7282427475825275,0.6174743113004306,0.5145211528529167
0.3,0.7302434144714905,0.6161213091761701,0.5153892442977903
0.3,0.7322440813604535,0.6147674655727708,0.5162542326170986
0.3,0.7342447482494165,0.6134127869154719,0.5171161180734164
0.3,0.7362454151383795,0.6120572796251446,0.5179749009414157
0.3,0.7382460820273424,0.610700950118272,0.5188305815078504
0.3,0.7402467489163055,0.6093438048069285,0.5196831600715401
0.3,0.7422474158052684,0.6079858500987597,0.5205326369433549
0.3,0.7442480826942315,0.6066270923969617,0.5213790124461997
0.3,0.7462487495831944,0.605267538100261,0.5222222869149977
0.3,0.7482494164721574,0.6039071936028946,0.5230624606966763
0.3,0.7502500833611204,0.6025460652945887,0.5238995341501493
0.3,0.7522507502500834,0.6011841595605398,0.5247335076463026
0.3,0.7542514171390464,0.5998214827813945,0.5255643815679775
0.3,0.7562520840280094,0.5984580413332286,0.5263921563099553
0.3,0.7582527509169723,0.5970938415875273,0.5272168322789413
0.3,0.7602534178059354,0.5957288899111659,0.5280384098935487
0.3,0.7622540846948983,0.5943631926663894,0.5288568895842827
0.3,0.7642547515838614,0.5929967562107923,0.5296722717935244
0.3,0.7662554184728243,0.5916295868972995,0.5304845569755153
0.3,0.7682560853617872,0.5902616910741453,0.5312937455963409
0.3,0.7702567522507503,0.5888930750848552,0.5320998381339141
0.3,0.7722574191397132,0.587523745268225,0.5329028350779601
0.3,0.7742580860286763,0.5861537079583014,0.5337027369299995
0.3,0.7762587529176392,0.5847829694843625,0.5344995442033325
0.3,0.7782594198066023,0.5834115361708982,0.5352932574230228
0.3,0.7802600866955652,0.5820394143375908,0.5360838771258811
0.3,0.7822607535845282,0.5806666102992946,0.536871403860449
0.3,0.7842614204734912,0.5792931303660175,0.5376558381869826
0.3,0.7862620873624542,0.5779189808429014,0.5384371806774363
0.3,0.7882627542514172,0.5765441680302023,0.539215431915447
0.3,0.7902634211403802,0.5751686982232713,0.5399905924963166
0.3,0.7922640880293431,0.5737925777125351,0.5407626630269968
0.3,0.7942647549183062,0.5724158127834772,0.5415316441260717
0.3,0.7962654218072691,0.571038409716618,0.5422975364237421
0.3,0.7982660886962322,0.5696603747874964,0.5430603405618091
0.3,0.8002667555851951,0.5682817142666501,0.5438200571936564
0.3,0.802267422474158,0.5669024344195965,0.5445766869842357
0.3,0.8042680893631211,0.5655225415068142,0.5453302306100485
0.3,0.806268756252084,0.5641420417837235,0.5460806887591305
0.3,0.8082694231410471,0.5627609415006675,0.5468280621310346
0.3,0.81027009003001,0.5613792469028933,0.5475723514368143
0.3,0.812270756918973,0.5599969642305334,0.5483135573990073
0.3,0.814271423807936,0.5586140997185862,0.5490516807516187
0.3,0.816272090696899,0.5572306595968981,0.5497867222401042
0.3,0.818272757585862,0.5558466500901436,0.5505186826213534
0.3,0.820273424474825,0.5544620774178078,0.551247562663673
0.3,0.8222740913637879,0.5530769477941672,0.5519733631467706
0.3,0.824274758252751,0.5516912674282708,0.5526960848617372
0.3,0.8262754251417139,0.5503050425239221,0.5534157286110305
0.3,0.828276092030677,0.5489182792796601,0.5541322952084584
0.3,0.8302767589196399,0.5475309838887414,0.5548457854791616
0.3,0.8322774258086029,0.546143162539121,0.5555562002595977
0.3,0.8342780926975659,0.5447548214134347,0.5562635403975228
0.3,0.8362787595865289,0.5433659666889797,0.5569678067519755
0.3,0.8382794264754919,0.5419766045376979,0.5576690001932607
0.3,0.8402800933644549,0.5405867411261561,0.5583671216029302
0.3,0.8422807602534178,0.5391963826155282,0.5590621718737682
0.3,0.8442814271423809,0.5378055351615777,0.559754151909773
0.3,0.8462820940313438,0.5364142049146385,0.5604430626261397
0.3,0.8482827609203069,0.535022398019598,0.5611289049492446
0.3,0.8502834278092698,0.5336301206158779,0.5618116798166257
0.3,0.8522840946982327,0.5322373788374168,0.5624913881769679
0.3,0.8542847615871958,0.5308441788126527,0.5631680309900844
0.3,0.8562854284761587,0.5294505266645038,0.5638416092268999
0.3,0.8582860953651218,0.5280564285103515,0.5645121238694338
0.3,0.8602867622540847,0.5266618904620229,0.5651795759107818
0.3,0.8622874291430477,0.5252669186257722,0.5658439663551004
0.3,0.8642880960320107,0.5238715191022636,0.5665052962175879
0.3,0.8662887629209737,0.5224756979865527,0.5671635665244681
0.3,0.8682894298099367,0.5210794613680702,0.5678187783129729
0.3,0.8702900966988997,0.519682815330603,0.5684709326313241
0.3,0.8722907635878626,0.5182857659522777,0.5691200305387175
0.3,0.8742914304768257,0.5168883193055421,0.5697660731053038
0.3,0.8762920973657886,0.5154904814571485,0.5704090614121728
0.3,0.8782927642547517,0.5140922584681356,0.571048996551335
0.3,0.8802934311437146,0.5126936563938118,0.5716858796257036
0.3,0.8822940980326776,0.5112946812837376,0.5723197117490789
0.3,0.8842947649216406,0.5098953391817075,0.5729504940461285
0.3,0.8862954318106036,0.5084956361257343,0.5735782276523718
0.3,0.8882960986995666,0.5070955781480305,0.5742029137141608
0.3,0.8902967655885295,0.5056951712749921,0.5748245533886636
0.3,0.8922974324774925,0.5042944215271804,0.5754431478438464
0.3,0.8942980993664555,0.5028933349193061,0.5760586982584558
0.3,0.8962987662554185,0.5014919174602115,0.5766712058220014
0.3,0.8982994331443815,0.5000901751528535,0.5772806717347377
0.3,0.9003001000333445,0.49868811399428736,0.5778870972076471
0.3,0.9023007669223074,0.4972857399756488,0.5784904834624213
0.3,0.9043014338112705,0.49588305908213776,0.5790908317314445
0.3,0.9063021007002334,0.4944800772930016,0.5796881432577747
