time_s,response
0,0
0.00469664011616142,0.0451471485992391
0.00939328023232284,0.0868687061434558
0.0140899203484843,0.125462867676969
0.0187865604646457,0.161201587364403
0.0234832005808071,0.194332887667057
0.0281798406969685,0.225082965334037
0.0328764808131299,0.253658112086259
0.0375731209292914,0.280246466298354
0.0422697610454528,0.30501961054885
0.0469664011616142,0.328134028600541
0.0516630412777756,0.349732434179703
0.0563596813939371,0.369944982834459
0.0610563215100985,0.388890377160089
0.0657529616262599,0.406676874773834
0.0704496017424213,0.423403207596212
0.0751462418585827,0.43915942024292
0.0798428819747442,0.454027634644717
0.0845395220909056,0.468082747386449
0.089236162207067,0.481393065685219
0.0939328023232284,0.494020887406783
0.0986294424393898,0.506023030044241
0.103326082555551,0.517451313149784
0.108022722671713,0.528352998315141
0.112719362787874,0.53877119043599
0.117416002904036,0.548745203666947
0.122112643020197,0.558310895173982
0.126809283136358,0.567500969517751
0.13150592325252,0.576345256252032
0.136202563368681,0.584870963094045
0.140899203484843,0.593102906816083
0.145595843601004,0.601063723818749
0.150292483717165,0.608774062173619
0.154989123833327,0.616252756765813
0.159685763949488,0.623516989023544
0.16438240406565,0.6305824325908
0.169079044181811,0.637463386180058
0.173775684297973,0.644172894733038
0.178472324414134,0.650722859918285
0.183168964530295,0.657124140903843
0.187865604646457,0.6633866462607
0.192562244762618,0.669519417777439
0.19725888487878,0.675530706897814
0.201955524994941,0.681428044430376
0.206652165111103,0.687218304122155
0.211348805227264,0.692907760636288
0.216045445343425,0.698502142426024
0.220742085459587,0.704006679954164
0.225438725575748,0.709426149667506
0.23013536569191,0.714764914099827
0.234832005808071,0.720026958444053
0.239528645924232,0.725215923904315
0.244225286040394,0.730335138111227
0.248921926156555,0.735387642858816
0.253618566272717,0.740376219398773
0.258315206388878,0.745303411506972
0.26301184650504,0.750171546518292
0.267708486621201,0.754982754508512
0.272405126737362,0.759738985786337
0.277101766853524,0.764442026844259
0.281798406969685,0.769093514903868
0.286495047085847,0.773694951179303
0.291191687202008,0.778247712971645
0.295888327318169,0.782753064697131
0.300584967434331,0.78721216794301
0.305281607550492,0.791626090636619
0.309978247666654,0.795995815405717
0.314674887782815,0.800322247201239
0.319371527898977,0.804606220247408
0.324068168015138,0.808848504378373
0.328764808131299,0.813049810815396
0.333461448247461,0.817210797433795
0.338158088363622,0.821332073564585
0.342854728479784,0.825414204371746
0.347551368595945,0.829457714842482
0.352248008712107,0.833463093424543
0.356944648828268,0.83743079534166
0.361641288944429,0.841361245615453
0.366337929060591,0.845254841819628
0.371034569176752,0.849111956590051
0.375731209292914,0.85293293991218
0.380427849409075,0.856718121205465
0.385124489525237,0.860467811222593
0.389821129641398,0.864182303779877
0.394517769757559,0.86786187733367
0.399214409873721,0.871506796416354
0.403911049989882,0.875117312944283
0.408607690106044,0.87869366740895
0.413304330222205,0.882236089961674
0.418000970338366,0.885744801401188
0.422697610454528,0.889220014072676
0.427394250570689,0.89266193268608
0.432090890686851,0.896070755060772
0.436787530803012,0.899446672803106
0.441484170919174,0.902789871922746
0.446180811035335,0.90610053339319
0.450877451151496,0.909378833661402
0.455574091267658,0.912624945111038
0.460270731383819,0.915839036483375
0.464967371499981,0.919021273259674
0.469664011616142,0.922171818008371
0.474360651732304,0.925290830700217
0.479057291848465,0.928378468994197
0.483753931964626,0.931434888496808
0.488450572080788,0.934460242997054
0.493147212196949,0.937454684679308
0.497843852313111,0.940418364316002
0.502540492429272,0.943351431441927
0.507237132545433,0.946254034511784
0.511933772661595,0.94912632104246
0.516630412777756,0.951968437741391
0.521327052893918,0.954780530622254
0.526023693010079,0.957562745109101
0.530720333126241,0.960315226129981
0.535416973242402,0.963038118200975
0.540113613358563,0.9657315655015
0.544810253474725,0.968395711941674
0.549506893590886,0.971030701222436
0.554203533707048,0.973636676889087
0.558900173823209,0.976213782378826
0.563596813939371,0.978762161062838
0.568293454055532,0.981281956283412
0.572990094171693,0.983773311386546
0.577686734287855,0.986236369750444
0.582383374404016,0.988671274810282
0.587080014520178,0.991078170079577
0.591776654636339,0.993457199168474
0.5964732947525,0.995808505799235
0.601169934868662,0.998132233819185
0.605866574984823,1.00042852721135
0.610563215100985,1.002697530103
0.615259855217146,1.0049393867723
0.619956495333308,1.00715424165325
0.624653135449469,1.00934223933903
0.62934977556563,1.011503524584
0.634046415681792,1.01363824230439
0.638743055797953,1.0157465375778
0.643439695914115,1.01782855564178
0.648136336030276,1.01988444189134
0.652832976146438,1.0219143418757
0.657529616262599,1.02391840129428
0.66222625637876,1.02589676599198
0.666922896494922,1.02784958195386
0.671619536611083,1.0297769952993
0.676316176727245,1.03167915227565
0.681012816843406,1.03355619925144
0.685709456959567,1.03540828270927
0.690406097075729,1.03723554923826
0.69510273719189,1.03903814552628
0.699799377308052,1.0408162183519
0.704496017424213,1.04256991457611
0.709192657540375,1.04429938113381
0.713889297656536,1.0460047650252
0.718585937772697,1.04768621330695
0.723282577888859,1.04934387308331
0.72797921800502,1.05097789149709
0.732675858121182,1.05258841572055
0.737372498237343,1.05417559294625
0.742069138353505,1.05573957037783
0.746765778469666,1.05728049522078
0.751462418585827,1.05879851467318
0.756159058701989,1.06029377591639
0.76085569881815,1.06176642610584
0.765552338934312,1.06321661236171
0.770248979050473,1.06464448175973
0.774945619166634,1.06605018132194
0.779642259282796,1.06743385800753
0.784338899398957,1.0687956587037
0.789035539515119,1.0701357302166
0.79373217963128,1.07145421926222
0.798428819747442,1.07275127245752
0.803125459863603,1.07402703631141
0.807822099979764,1.07528165721599
0.812518740095926,1.07651528143773
