K,stable,pole1_real,pole1_imag,pole2_real,pole2_imag,pole3_real,pole3_imag
0.127118399686903,1,-12.8232432101591,0,-0.223970393354969,0.825653435476425,-0.223970393354969,-0.825653435476425
0.130687022974335,1,-12.8471185831331,0,-0.229875823305095,0.83368119313362,-0.229875823305095,-0.83368119313362
0.134355829022083,1,-12.87170643795,0,-0.235925926135413,0.841778999410324,-0.235925926135413,-0.841778999410324
0.138127630283201,1,-12.8970290637211,0,-0.242123619555444,0.849945263045558,-0.242123619555444,-0.849945263045558
0.142005318165368,1,-12.9231094949574,0,-0.248471843348128,0.858178288776912,-0.248471843348128,-0.858178288776912
0.145991865247398,1,-12.9499715383499,0,-0.254973557062055,0.866476274111497,-0.254973557062055,-0.866476274111497
0.150090327557974,1,-12.9776398005488,0,-0.261631737515476,0.874837306067909,-0.261631737515476,-0.874837306067909
0.154303846918356,1,-13.0061397169763,0,-0.26844937610361,0.883259357895538,-0.26844937610361,-0.883259357895538
0.158635653350859,1,-13.0354975817073,0,-0.275429475900666,0.891740285778306,-0.275429475900666,-0.891740285778306
0.163089067554933,1,-13.0657405784534,0,-0.282575048547944,0.900277825530613,-0.282575048547944,-0.900277825530613
0.16766750345277,1,-13.096896812689,0,-0.289889110919333,0.908869589294068,-0.289889110919333,-0.908869589294068
0.172374470806362,1,-13.1289953449526,0,-0.297374681555537,0.917513062244381,-0.297374681555537,-0.917513062244381
0.177213577908036,1,-13.1620662253635,0,-0.305034776858437,0.926205599318683,-0.305034776858437,-0.926205599318683
0.182188534346517,1,-13.1961405293911,0,-0.312872407037053,0.934944421974433,-0.312872407037053,-0.934944421974433
0.187303153850644,1,-13.2312503949129,0,-0.320890571796778,0.943726614991992,-0.320890571796778,-0.943726614991992
0.19256135721292,1,-13.2674290606017,0,-0.329092255763752,0.952549123333997,-0.329092255763752,-0.952549123333997
0.197967175295133,1,-13.3047109056783,0,-0.337480423636526,0.961408749075623,-0.337480423636526,-0.961408749075623
0.203524752118358,1,-13.3431314910685,0,-0.346058015057545,0.970302148420957,-0.346058015057545,-0.970302148420957
0.209238348039698,1,-13.3827276020021,0,-0.354827939197436,0.979225828821766,-0.354827939197436,-0.979225828821766
0.215112343018217,1,-13.423537292091,0,-0.363793069045564,0.988176146216093,-0.363793069045564,-0.988176146216093
0.221151239972549,1,-13.4655999289234,0,-0.372956235401039,0.997149302405289,-0.372956235401039,-0.997149302405289
0.227359668232772,1,-13.5089562412097,0,-0.382320220559022,1.00614134258928,-0.382320220559022,-1.00614134258928
0.233742387089182,1,-13.5536483675157,0,-0.391887751688044,1.01514815308102,-0.391887751688044,-1.01514815308102
0.240304289440697,1,-13.5997199066168,0,-0.401661493895069,1.02416545922247,-0.401661493895069,-1.02416545922247
0.247050405545683,1,-13.6472159695047,0,-0.411644042976062,1.03318882352533,-0.411644042976062,-1.03318882352533
0.253985906878073,1,-13.6961832330785,0,-0.421837917851133,1.04221364406145,-0.421837917851133,-1.04221364406145
0.261116110091746,1,-13.7466699955481,0,-0.43224555268465,1.05123515312855,-0.43224555268465,-1.05123515312855
0.268446481096196,1,-13.7987262335773,0,-0.442869288692333,1.06024841621845,-0.442869288692333,-1.06024841621845
0.275982639246618,1,-13.8524036611883,0,-0.453711365638945,1.0692483313158,-0.453711365638945,-1.0692483313158
0.283730361651621,1,-13.9077557904519,0,-0.464773913032164,1.07822962855679,-0.464773913032164,-1.07822962855679
0.29169558760188,1,-13.9648379939784,0,-0.476058941020206,1.08718687027785,-0.476058941020206,-1.08718687027785
0.299884423123103,1,-14.023707569225,0,-0.487568331003004,1.09611445148562,-0.487568331003004,-1.09611445148562
0.308303145656828,1,-14.0844238046299,0,-0.499303825969173,1.10500660078023,-0.499303825969173,-1.10500660078023
0.316958208872612,1,-14.147048047579,0,-0.511267020573565,1.11385738176431,-0.511267020573565,-1.11385738176431
0.325856247615323,1,-14.2116437742072,0,-0.523459350973007,1.12266069497105,-0.523459350973007,-1.12266069497105
0.335004082991313,1,-14.2782766610316,0,-0.535882084440767,1.13141028034482,-0.535882084440767,-1.13141028034482
0.344408727597382,1,-14.3470146584069,0,-0.548536308783457,1.14009972030785,-0.548536308783457,-1.14009972030785
0.354077390896527,1,-14.4179280657906,0,-0.561422921587357,1.14872244344651,-0.561422921587357,-1.14872244344651
0.364017484744614,1,-14.4910896087968,0,-0.574542619324679,1.15727172885055,-0.574542619324679,-1.15727172885055
