frequency_rad_s,magnitude_dB,phase_deg
0.001,32.7504242472746,0.0410619728841412
0.00100461733293603,32.7504249298351,0.0412515696613326
0.0010092559856355,32.7504256187134,0.0414420418696484
0.00101391605653885,32.750426313968,0.0416333935512429
0.00101859764454108,32.7504270156579,0.0418256287669338
0.00102330084899378,32.7504277238427,0.0420187515963169
0.0010280257697073,32.7504284385825,0.0422127661377403
0.00103277250695285,32.750429159938,0.042407676508572
0.00103754116146463,32.7504298879704,0.0426034868451235
0.00104233183444194,32.7504306227415,0.0428002013028276
0.00104714462755138,32.7504313643137,0.0429978240563531
0.00105197964292896,32.75043211275,0.0431963592995668
0.00105683698318228,32.7504328681138,0.0433958112457239
0.00106171675139274,32.7504336304693,0.0435961841275702
0.00106661905111768,32.7504343998813,0.0437974821973547
0.0010715439863926,32.7504351764149,0.0439997097269567
0.00107649166173337,32.7504359601363,0.0442028710080004
0.00108146218213845,32.7504367511118,0.0444069703519567
0.00108645565309111,32.7504375494086,0.0446120120901304
0.00109147218056166,32.7504383550946,0.0448180005738766
0.00109651187100972,32.750439168238,0.0450249401746258
0.00110157483138648,32.7504399889079,0.0452328352840118
0.00110666116913694,32.7504408171741,0.0454416903138835
0.00111177099220222,32.7504416531067,0.0456515096965731
0.00111690440902183,32.7504424967768,0.0458622978847935
0.001122061528536,32.7504433482559,0.0460740593518166
0.00112724246018796,32.7504442076165,0.0462867985915882
0.00113244731392627,32.7504450749313,0.0465005201188038
0.00113767620020718,32.7504459502741,0.0467152284690235
0.00114292922999693,32.7504468337191,0.0469309281987354
0.00114820651477415,32.7504477253414,0.0471476238854319
0.00115350816653217,32.7504486252166,0.0473653201278007
0.00115883429778148,32.7504495334211,0.0475840215457247
0.00116418502155202,32.750450450032,0.0478037327804219
0.00116956045139566,32.7504513751272,0.0480244584945347
0.00117496070138857,32.7504523087851,0.0482462033722948
0.00118038588613362,32.7504532510851,0.0484689721194349
0.00118583612076289,32.7504542021071,0.0486927694635821
0.00119131152094002,32.7504551619318,0.0489176001540171
0.00119681220286273,32.7504561306407,0.049143468962119
0.00120233828326524,32.7504571083161,0.0493703806811363
0.00120788987942081,32.750458095041,0.0495983401265942
0.00121346710914415,32.7504590908991,0.0498273521361673
0.00121907009079399,32.7504600959749,0.0500574215698577
0.00122469894327554,32.7504611103539,0.0502885533101729
0.00123035378604304,32.750462134122,0.0505207522621008
0.0012360347391023,32.7504631673662,0.0507540233533257
0.00124174192301323,32.7504642101742,0.0509883715342537
0.00124747545889241,32.7504652626346,0.0512238017781782
0.00125323546841564,32.7504663248367,0.0514603190813181
0.00125902207382055,32.7504673968706,0.0516979284629576
0.00126483539790919,32.7504684788274,0.0519366349655989
0.00127067556405061,32.7504695707988,0.052176443655026
0.0012765426961835,32.7504706728777,0.0524173596203809
0.00128243691881883,32.7504717851576,0.0526593879743162
0.00128835835704247,32.7504729077328,0.0529025338530714
0.00129430713651785,32.7504740406987,0.0531468024166257
0.00130028338348863,32.7504751841515,0.0533921988487999
0.00130628722478138,32.7504763381882,0.0536387283573198
0.00131231878780828,32.7504775029068,0.0538863961739687
0.00131837820056979,32.7504786784062,0.0541352075546768
0.00132446559165742,32.7504798647861,0.0543851677796739
0.00133058109025641,32.7504810621473,0.0546362821535272
0.00133672482614851,32.7504822705914,0.054888556005307
0.00134289692971469,32.750483490221,0.0551419946886882
0.00134909753193795,32.7504847211397,0.0553966035821289
0.00135532676440608,32.7504859634519,0.0556523880888315
0.00136158475931445,32.7504872172631,0.055909353636998
0.00136787164946883,32.7504884826798,0.056167505679842
0.00137418756828818,32.7504897598093,0.0564268496958434
0.00138053264980751,32.75049104876,0.0566873911886978
0.00138690702868073,32.7504923496415,0.0569491356875449
0.00139331084018346,32.7504936625641,0.0572120887470836
0.00139974422021597,32.7504949876393,0.0574762559475716
0.00140620730530598,32.7504963249796,0.0577416428951309
0.00141270023261165,32.7504976746984,0.0580082552217225
0.00141922313992442,32.7504990369105,0.058276098585324
0.00142577616567197,32.7505004117314,0.0585451786700192
0.00143235944892113,32.7505017992778,0.0588155011861506
0.00143897312938086,32.7505031996675,0.0590870718704465
0.00144561734740521,32.7505046130195,0.0593598964860464
0.00145229224399628,32.7505060394536,0.0596339808228068
0.00145899796080722,32.750507479091,0.0599093306972497
0.00146573464014525,32.7505089320539,0.0601859519527664
0.00147250242497467,32.7505103984657,0.0604638504597704
0.00147930145891988,32.7505118784507,0.0607430321156843
0.00148613188626846,32.7505133721348,0.0610235028452327
0.00149299385197421,32.7505148796446,0.061305268600531
0.00149988750166022,32.7505164011082,0.0615883353610729
0.00150681298162197,32.7505179366546,0.0618727091340611
0.00151377043883045,32.7505194864144,0.0621583959543819
0.00152076002093524,32.7505210505189,0.0624454018847703
0.0015277818762677,32.7505226291011,0.0627337330160014
0.00153483615384405,32.7505242222948,0.0630233954669662
0.0015419230033686,32.7505258302355,0.0633143953847735
0.00154904257523688,32.7505274530595,0.0636067389449665
0.00155619502053882,32.7505290909046,0.0639004323515352
0.00156338049106204,32.7505307439099,0.0641954818371581
0.00157059913929496,32.7505324122157,0.0644918936633296
0.00157785111843013,32.7505340959636,0.0647896741203599
0.0015851365823674,32.7505357952966,0.0650888295276931
0.00159245568571727,32.7505375103589,0.0653893662339326
0.00159980858380409,32.7505392412962,0.0656912906169176
0.00160719543266943,32.7505409882553,0.0659946090840407
0.00161461638907533,32.7505427513846,0.0662993280722232
0.00162207161050765,32.7505445308337,0.0666054540481177
0.00162956125517944,32.7505463267538,0.0669129935082364
0.00163708548203426,32.7505481392972,0.0672219529790774
0.00164464445074955,32.7505499686178,0.067532339017316
0.00165223832174005,32.7505518148711,0.0678441582098301
0.00165986725616118,32.7505536782135,0.0681574171739799
0.00166753141591249,32.7505555588035,0.0684721225576591
0.00167523096364104,32.7505574568005,0.0687882810394091
0.00168296606274491,32.7505593723658,0.0691058993286737
0.00169073687737664,32.750561305662,0.0694249841658623
0.0016985435724467,32.7505632568531,0.0697455423224524
0.00170638631362704,32.7505652261049,0.0700675806012686
0.00171426526735454,32.7505672135844,0.0703911058365088
0.00172218060083458,32.7505692194605,0.0707161248938837
0.0017301324820446,32.7505712439034,0.0710426446708713
0.00173812107973763,32.750573287085,0.0713706720967681
0.00174614656344591,32.7505753491787,0.0717002141328923
0.00175420910348444,32.7505774303596,0.0720312777726602
0.00176230887095464,32.7505795308043,0.0723638700417899
0.00177044603774795,32.7505816506913,0.0726979979984411
0.0017786207765495,32.7505837902003,0.0730336687334188
0.00178683326084176,32.7505859495132,0.0733708893701603
0.00179508366490824,32.7505881288132,0.0737096670651173
0.00180337216383714,32.7505903282852,0.0740500090076537
0.00181169893352514,32.7505925481161,0.0743919224204403
0.00182006415068107,32.7505947884943,0.0747354145594419
0.00182846799282969,32.7505970496099,0.0750804927141463
0.00183691063831546,32.750599331655,0.0754271642076789
0.00184539226630629,32.7506016348232,0.0757754363969933
0.00185391305679739,32.7506039593101,0.0761253166729736
0.00186247319061507,32.7506063053131,0.0764768124607392
0.00187107284942057,32.7506086730312,0.0768299312195685
0.0018797122157139,32.7506110626655,0.0771846804432047
0.00188839147283777,32.7506134744189,0.077541067660097
0.00189711080498142,32.7506159084961,0.0778991004333119
0.00190587039718455,32.7506183651038,0.0782587863609273
0.00191467043534127,32.7506208444504,0.0786201330760581
0.00192351110620401,32.7506233467466,0.0789831482471108
0.0019323925973875,32.7506258722046,0.0793478395778722
0.00194131509737275,32.750628421039,0.0797142148076751
0.00195027879551106,32.7506309934661,0.0800822817116018
0.001959283882028,32.7506335897043,0.0804520481006873
0.00196833054802752,32.7506362099739,0.0808235218219326
0.00197741898549592,32.7506388544976,0.0811967107586987
0.00198654938730597,32.7506415234997,0.0815716228306049
0.00199572194722102,32.7506442172068,0.0819482659939359
0.00200493685989908,32.7506469358477,0.0823266482416929
0.00201419432089694,32.7506496796531,0.0827067776037587
0.00202349452667438,32.7506524488559,0.083088662147114
0.00203283767459826,32.7506552436913,0.0834723099759647
0.00204222396294678,32.7506580643966,0.0838577292319713
0.00205165359091364,32.7506609112112,0.0842449280943497
0.00206112675861228,32.7506637843767,0.0846339147800885
0.00207064366708015,32.7506666841372,0.0850246975441647
0.00208020451828294,32.7506696107387,0.0854172846796202
0.00208980951511888,32.7506725644298,0.0858116845177781
0.00209945886142306,32.7506755454612,0.0862079054284587
0.00210915276197174,32.750678554086,0.0866059558201327
0.0021188914224867,32.7506815905596,0.0870058441400735
0.00212867504963962,32.7506846551397,0.087407578874586
0.00213850385105642,32.7506877480867,0.0878111685491091
0.00214837803532172,32.750690869663,0.0882166217285075
0.00215829781198325,32.7506940201336,0.0886239470171357
0.00216826339155627,32.7506971997661,0.0890331530590927
0.00217827498552809,32.7507004088303,0.0894442485384249
0.00218833280636249,32.7507036475988,0.0898572421792666
0.0021984370675043,32.7507069163464,0.0902721427459797
0.00220858798338387,32.7507102153507,0.0906889590434465
0.00221878576942166,32.7507135448918,0.0911076999171838
0.0022290306420328,32.7507169052523,0.0915283742535724
0.00223932281863167,32.7507202967175,0.0919509909799586
0.00224966251763653,32.7507237195754,0.0923755590650105
0.00226004995847416,32.7507271741165,0.0928020875187304
0.00227048536158449,32.7507306606341,0.0932305853927227
0.0022809689484253,32.7507341794243,0.0936610617804475
0.00229150094147692,32.7507377307857,0.0940935258172722
0.00230208156424694,32.7507413150199,0.0945279866808019
0.00231271104127496,32.7507449324311,0.0949644535909936
0.00232338959813735,32.7507485833266,0.0954029358103989
0.00233411746145205,32.7507522680161,0.0958434426443029
0.00234489485888337,32.7507559868127,0.0962859834409537
0.00235572201914681,32.7507597400319,0.0967305675918296
0.00236659917201394,32.7507635279924,0.0971772045316518
0.00237752654831726,32.7507673510159,0.0976259037388165
0.00238850437995508,32.7507712094268,0.0980766747354466
0.00239953289989649,32.7507751035528,0.0985295270876072
0.00241061234218626,32.7507790337245,0.0989844704055608
0.00242174294194983,32.7507830002756,0.0994415143439318
0.00243292493539829,32.7507870035427,0.0999006686018981
0.00244415855983339,32.7507910438658,0.100361942923496
0.00245544405365258,32.750795121588,0.100825347097672
0.00246678165635408,32.7507992370553,0.101290890958611
0.00247817160854195,32.7508033906173,0.101758584385892
0.0024896141519312,32.7508075826265,0.102228437304691
0.00250110952935291,32.7508118134389,0.102700459686073
0.0025126579847594,32.7508160834136,0.103174661547066
0.0025242597632294,32.7508203929132,0.103651052951009
0.00253591511097325,32.7508247423035,0.104129644007691
0.00254762427533811,32.7508291319539,0.10461044487355
0.00255938750481325,32.750833562237,0.105093465751947
0.00257120504903528,32.7508380335289,0.10557871689335
0.00258307715879347,32.7508425462093,0.106066208595544
0.00259500408603507,32.7508471006613,0.10655595120388
0.00260698608387064,32.7508516972715,0.10704795511147
0.00261902340657946,32.7508563364303,0.107542230759388
0.00263111630961489,32.7508610185315,0.108038788636964
0.00264326504960979,32.7508657439726,0.108537639281921
