theta_rad,plant_dB,filt1_dB,filt2_dB,casc1_dB,casc2_dB
0.1462841062550917,11.958296616583013,-0.06939312321258742,-0.0011265248657609376,11.888903493370426,11.95717009171725
0.14706942574836246,11.913870169932322,-0.0701368687158993,-0.001150996515845374,11.84373330121642,11.912719173416477
0.14785474524163322,11.869701931796811,-0.0708845255970915,-0.0011758660791631958,11.798817406199722,11.868526065717651
0.148640064734904,11.825789269244758,-0.07163609274396096,-0.0012011378888745713,11.754153176500797,11.824588131355885
0.14942538422817478,11.7821295907898,-0.07239156903890459,-0.001226816302696647,11.709738021750898,11.780902774487105
0.15021070372144554,11.738720345521397,-0.07315095335895065,-0.0012529057029628365,11.665569392162444,11.737467439818431
0.1509960232147163,11.695559022257891,-0.07391424457574818,-0.0012794104966194608,11.621644777682146,11.69427961176127
0.15178134270798707,11.652643148721575,-0.07468144155557287,-0.0013063351152513567,11.577961707166,11.651336813606324
0.15256666220125784,11.609970290735061,-0.07545254315935257,-0.0013336840151171787,11.534517747575707,11.608636606719944
0.1533519816945286,11.567538051438246,-0.0762275482426652,-0.0013614616771586933,11.491310503195582,11.566176589761085
0.15413730118779936,11.525344070525323,-0.07700645565574664,-0.0013896726070265156,11.448337614869576,11.523954397918295
0.15492262068107013,11.48338602350115,-0.07778926424349064,-0.0014183213351107095,11.405596759257662,11.48196770216604
0.1557079401743409,11.441661620956456,-0.07857597284548962,-0.0014474124165511741,11.36308564811097,11.440214208539906
0.15649325966761166,11.400168607861263,-0.07936658029599654,-0.0014769504312760456,11.320802027565268,11.398691657429989
0.15727857916088242,11.358904762875992,-0.08016108542397349,-0.0015069399840044546,11.278743677452018,11.357397822891988
0.15806389865415318,11.317867897679744,-0.08095948705307872,-0.0015373857042859794,11.236908410626663,11.316330511975456
0.15884921814742395,11.277055856315242,-0.08176178400168306,-0.0015682922465266392,11.195294072313558,11.275487564068714
0.1596345376406947,11.236466514549887,-0.08256797508287445,-0.0015996642899985358,11.153898539467011,11.234866850259888
0.16041985713396548,11.196097779252563,-0.08337805910446247,-0.0016315065388630466,11.112719720148101,11.194466272713699
0.16120517662723627,11.15594758778559,-0.08419203486900728,-0.0016638237222133482,11.071755552916585,11.154283764063377
0.16199049612050703,11.116013907411515,-0.08500990117379968,-0.0016966205940735872,11.031004006237715,11.11431728681744
0.1627758156137778,11.076294734714214,-0.08583165681089482,-0.0017299019334434298,10.990463077903321,11.074564832780771
0.16356113510704856,11.036788095033966,-0.0866573005671068,-0.0017636725443002177,10.950130794466858,11.03502442248967
0.16434645460031932,10.997492041916018,-0.0874868312240141,-0.0017979372556494,10.910005210692006,10.99569410466037
0.1651317740935901,10.958404656572334,-0.08832024755798627,-0.0018327009215238926,10.87008440901435,10.956571955650812
0.16591709358686085,10.919524047356099,-0.0891575483401756,-0.0018679684210153153,10.830366499015927,10.917656078935085
0.16670241308013162,10.880848349248655,-0.08999873233653784,-0.0019037446583139613,10.790849616912118,10.87894460459034
0.16748773257340238,10.842375723358451,-0.09084379830782685,-0.0019400345626986572,10.751531925050624,10.840435688795754
0.16827305206667315,10.804104356431786,-0.0916927450096211,-0.0019768430885961233,10.712411611422162,10.802127513343189
0.1690583715599439,10.766032460374873,-0.09254557119231804,-0.002014175215585405,10.673486889182556,10.764018285159288
0.16984369105321467,10.72815827178706,-0.09340227560115497,-0.0020520359484283972,10.634755996185907,10.72610623583863
0.17062901054648544,10.690480051504743,-0.0942628569762051,-0.00209043031708306,10.596217194528538,10.68838962118766
0.1714143300397562,10.652996084155816,-0.09512731405239833,-0.002129363376747552,10.557868770103418,10.650866720779069
0.17219964953302697,10.615704677724276,-0.09599564555952719,-0.0021688402078716227,10.519709032164748,10.613535837516404
0.17298496902629776,10.578604163124757,-0.09686785022225275,-0.0022088659161757737,10.481736312902507,10.576395297208583
0.17377028851956852,10.541692893786687,-0.09774392676011738,-0.0022494456326897653,10.443948967026568,10.539443448153998
0.1745556080128393,10.50496924524783,-0.09862387388754468,-0.0022905845137689944,10.406345371360285,10.502678660734063
0.17534092750611005,10.468431614756966,-0.09950769031386983,-0.0023322877411147847,10.368923924443095,10.46609932701585
0.17612624699938081,10.43207842088545,-0.10039537474332871,-0.002374560521812095,10.331683046142121,10.429703860363638
0.17691156649265158,10.395908103147384,-0.10128692587507147,-0.0024174080883402737,10.294621177272319,10.393490695059045
0.17769688598592234,10.359919121628277,-0.1021823424031771,-0.002460835698612814,10.257736779225098,10.357458285929662
0.1784822054791931,10.3241099566218,-0.10308162301666496,-0.0025048486359756815,10.221028333605137,10.321605107985825
0.17926752497246387,10.288479108274622,-0.10398476639949067,-0.00254945220926937,10.18449434187513,10.285929656065353
0.18005284446573463,10.253025096238924,-0.10489177123057124,-0.002594651752816733,10.148133325008352,10.25043044448611
0.1808381639590054,10.217746459332531,-0.10580263618378982,-0.0026404526264784097,10.111943823148742,10.215106006706055
0.18162348345227616,10.182641755206394,-0.1067173599279943,-0.0026868602156542775,10.075924395278399,10.17995489499074
0.18240880294554693,10.14770956001927,-0.10763594112701952,-0.0027338799313245277,10.04007361889225,10.144975680087944
0.1831941224388177,10.112948468119352,-0.10855837843969854,-0.0027815172100666787,10.004390089679651,10.110166950909287
0.18397944193208846,10.078357091732745,-0.1094846705198605,-0.0028297775140745797,9.968872421212883,10.075527314218668
0.18476476142535925,10.043934060658582,-0.11041481601635143,-0.0028786663312044924,9.933519244642229,10.041055394327378
0.18555008091863,10.009678021970604,-0.11134881357303894,-0.002928189174979749,9.898329208397566,10.006749832795625
0.18633540041190078,9.975587639725026,-0.11228666182881447,-0.002978351584622488,9.863300977896213,9.9726092881404
0.18712071990517154,9.941661594674578,-0.11322835941761633,-0.00302915912508256,9.828433235256961,9.938632435549499
0.1879060393984423,9.90789858398853,-0.11417390496843698,-0.003080617387056849,9.793724679020091,9.90481796660147
0.18869135889171307,9.87429732097855,-0.11512329710532818,-0.0031327319870183053,9.759174023873221,9.871164588991533
0.18947667838498383,9.840856534830275,-0.11607653444740748,-0.003185508567237331,9.724780000382868,9.837671026263036
0.1902619978782546,9.807574970340411,-0.1170336156088759,-0.003238952795820591,9.690541354731536,9.804336017544589
0.19104731737152536,9.774451387659296,-0.11799453919902914,-0.003293070366714203,9.656456848460268,9.771158317292585
0.19183263686479612,9.741484562038696,-0.11895930382225682,-0.003347866999741719,9.622525258216438,9.738136695038955
0.1926179563580669,9.708673283584785,-0.11992790807806235,-0.0034033484406392825,9.588745375506726,9.705269935144148
0.19340327585133765,9.676016357016161,-0.12090035056106987,-0.0034595204610532344,9.55511600645509,9.672556836555108
0.19418859534460842,9.643512601426746,-0.12187662986103243,-0.003516388858597595,9.521635971565715,9.63999621256815
0.19497391483787918,9.611160850053498,-0.12285674456284375,-0.003573959456865316,9.488304105490652,9.607586890596632
0.19575923433114994,9.578959950048763,-0.12384069324655016,-0.00363223810544442,9.455119256802215,9.57532771194332
0.19654455382442074,9.546908762257235,-0.12482847448735457,-0.003691230679949654,9.422080287769884,9.543217531577287
0.1973298733176915,9.515006160997332,-0.12582008685562737,-0.003750943082064823,9.389186074141707,9.511255217915268
